prompt_id,mechanism,best_action_label,best_alpha,best_beta,best_final_margin,best_margin_shift,best_crossed,best_utility
g046_closure_override,closure,a0.9_b0.9,0.9,0.9,-2.09375,4.609375,False,4.560775
g046_exception_override,closure,a0.9_b0.9,0.9,0.9,-1.140625,4.59375,False,4.54515
g047_clean,stable,a0.0_b0.0,0.0,0.0,-2.78125,0.0,False,-0.0
g047_redundant,stable,a0.0_b0.0,0.0,0.0,-0.25,0.0,False,-0.0
g047_irrelevant,stable,a0.0_b0.0,0.0,0.0,-2.125,0.0,False,-0.0
g047_paraphrase,stable,a0.0_b0.0,0.0,0.0,4.375,0.0,False,-0.0
g047_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-6.078125,0.0,False,-0.0
g047_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-6.84375,0.0,False,-0.0
g047_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-10.109375,0.0,False,-0.0
g047_closure_update,closure,a0.6_b0.6,0.6,0.6,-2.671875,5.546875,False,5.525275
g047_closure_override,closure,a0.9_b0.9,0.9,0.9,-1.328125,5.875,False,5.8264
g047_exception_override,closure,a1.0_b1.2,1.0,1.2,-0.28125,5.71875,False,5.64555
g048_clean,stable,a0.0_b0.0,0.0,0.0,-1.328125,0.0,False,-0.0
g048_redundant,stable,a0.0_b0.0,0.0,0.0,-1.125,0.0,False,-0.0
g048_irrelevant,stable,a0.0_b0.0,0.0,0.0,-1.9375,-0.03125,False,-0.03125
g048_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.265625,0.0,False,-0.0
g048_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.5,0.0,False,-0.0
g048_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-4.328125,0.0,False,-0.0
g048_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-4.703125,-0.015625,False,-0.015625
g048_closure_update,closure,a0.6_b0.6,0.6,0.6,-2.390625,4.015625,False,3.994025
g048_closure_override,closure,a1.0_b1.2,1.0,1.2,-0.75,5.6875,False,5.6143
g048_exception_override,closure,a1.0_b1.2,1.0,1.2,-0.171875,4.546875,False,4.473675
g049_clean,stable,a0.0_b0.0,0.0,0.0,-0.8125,0.0,False,-0.0
g049_redundant,stable,a0.0_b0.0,0.0,0.0,-0.21875,0.0,False,-0.0
g049_irrelevant,stable,a0.0_b0.0,0.0,0.0,-0.78125,0.015625,False,-0.015625
g049_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.546875,0.0,False,-0.0
g049_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-1.5625,0.0,False,-0.0
g049_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-4.171875,0.0,False,-0.0
g049_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-6.578125,0.015625,False,-0.015625
g049_closure_update,closure,a0.9_b0.9,0.9,0.9,-2.046875,3.40625,False,3.35765
g049_closure_override,closure,a1.0_b1.2,1.0,1.2,0.734375,5.578125,True,10.504925
g049_exception_override,closure,a1.0_b1.2,1.0,1.2,1.1875,3.703125,True,8.629925
g050_clean,stable,a0.0_b0.0,0.0,0.0,0.75,0.0,False,-0.0
g050_redundant,stable,a0.0_b0.0,0.0,0.0,-0.265625,0.0,False,-0.0
g050_irrelevant,stable,a0.0_b0.0,0.0,0.0,-0.4375,-0.015625,False,-0.015625
g050_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.71875,0.0,False,-0.0
g050_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.078125,0.0,False,-0.0
g050_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-2.234375,0.0,False,-0.0
g050_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-3.46875,-0.03125,False,-0.03125
g050_closure_update,closure,a1.0_b0.6,1.0,0.6,-1.703125,1.78125,False,1.74045
g050_closure_override,closure,a1.0_b1.2,1.0,1.2,-0.828125,3.671875,False,3.598675
g050_exception_override,closure,a1.0_b1.2,1.0,1.2,0.171875,3.453125,True,8.379925
g051_clean,stable,a0.0_b0.0,0.0,0.0,-0.734375,0.0,False,-0.0
g051_redundant,stable,a0.0_b0.0,0.0,0.0,-0.34375,0.0,False,-0.0
g051_irrelevant,stable,a0.0_b0.0,0.0,0.0,-0.5625,0.0,False,-0.0
g051_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.359375,0.0,False,-0.0
g051_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.1875,0.0,False,-0.0
g051_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-2.03125,0.0,False,-0.0
g051_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-4.203125,-0.015625,False,-0.015625
g051_closure_update,closure,a1.0_b1.2,1.0,1.2,-0.96875,3.859375,False,3.786175
g051_closure_override,closure,a1.0_b1.2,1.0,1.2,1.0,4.71875,True,9.64555
g051_exception_override,closure,a1.0_b1.2,1.0,1.2,0.53125,4.078125,True,9.004925
g052_clean,stable,a0.0_b0.0,0.0,0.0,3.046875,0.0,False,-0.0
g052_redundant,stable,a0.0_b0.0,0.0,0.0,2.859375,0.0,False,-0.0
g052_irrelevant,stable,a0.0_b0.0,0.0,0.0,-0.734375,-0.015625,False,-0.015625
g052_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.421875,-0.015625,False,-0.015625
g052_weak_distractor,competition,a0.0_b0.0,0.0,0.0,0.59375,0.0,False,-0.0
g052_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-3.953125,0.0,False,-0.0
g052_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-3.109375,0.0,False,-0.0
g052_closure_update,closure,a0.6_b0.6,0.6,0.6,-2.09375,4.046875,False,4.025275
g052_closure_override,closure,a0.9_b0.9,0.9,0.9,-2.140625,5.0625,False,5.0139
g052_exception_override,closure,a0.9_b0.9,0.9,0.9,-1.484375,3.828125,False,3.779525
g054_clean,stable,a0.0_b0.0,0.0,0.0,-0.4375,0.0,False,-0.0
g054_redundant,stable,a0.0_b0.0,0.0,0.0,-0.53125,0.0,False,-0.0
g054_irrelevant,stable,a0.0_b0.0,0.0,0.0,0.84375,0.0,False,-0.0
g054_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.71875,0.0,False,-0.0
g054_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.484375,0.0,False,-0.0
g054_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-3.875,0.0,False,-0.0
g054_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-2.828125,0.0,False,-0.0
g054_closure_update,closure,a0.6_b0.6,0.6,0.6,-1.796875,3.484375,False,3.462775
g054_closure_override,closure,a1.0_b1.2,1.0,1.2,-0.609375,6.015625,False,5.942425
g054_exception_override,closure,a1.0_b1.2,1.0,1.2,0.046875,5.09375,True,10.02055
g055_clean,stable,a0.0_b0.0,0.0,0.0,-0.875,0.0,False,-0.0
g055_redundant,stable,a0.0_b0.0,0.0,0.0,0.390625,0.0,False,-0.0
g055_irrelevant,stable,a0.0_b0.0,0.0,0.0,-0.140625,0.0,False,-0.0
g055_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.359375,0.0,False,-0.0
g055_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-1.21875,0.0,False,-0.0
g055_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-3.140625,0.0,False,-0.0
g055_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-5.453125,0.0,False,-0.0
g055_closure_update,closure,a0.9_b0.3,0.9,0.3,-1.78125,2.625,False,2.598
g055_closure_override,closure,a1.0_b1.2,1.0,1.2,0.84375,5.5625,True,10.4893
g055_exception_override,closure,a1.0_b1.2,1.0,1.2,1.453125,4.484375,True,9.411175
g056_clean,stable,a0.0_b0.0,0.0,0.0,0.40625,0.0,False,-0.0
g056_redundant,stable,a0.0_b0.0,0.0,0.0,0.28125,0.0,False,-0.0
g056_irrelevant,stable,a0.0_b0.0,0.0,0.0,-1.09375,0.0,False,-0.0
g056_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.953125,0.0,False,-0.0
g056_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.78125,0.0,False,-0.0
g056_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-1.984375,0.0,False,-0.0
g056_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-3.15625,0.0,False,-0.0
g056_closure_update,closure,a1.0_b0.6,1.0,0.6,-1.65625,2.5,False,2.4592
g056_closure_override,closure,a1.0_b1.2,1.0,1.2,-0.765625,2.984375,False,2.911175
g056_exception_override,closure,a1.0_b1.2,1.0,1.2,0.28125,4.234375,True,9.161175
g057_clean,stable,a0.0_b0.0,0.0,0.0,-0.65625,0.0,False,-0.0
g057_redundant,stable,a0.0_b0.0,0.0,0.0,1.09375,0.0,False,-0.0
g057_irrelevant,stable,a0.0_b0.0,0.0,0.0,-0.328125,0.0,False,-0.0
g057_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.78125,0.0,False,-0.0
g057_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.0625,0.0,False,-0.0
g057_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-1.359375,0.0,False,-0.0
g057_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-3.171875,0.0,False,-0.0
g057_closure_update,closure,a1.0_b1.2,1.0,1.2,-0.6875,4.546875,False,4.473675
g057_closure_override,closure,a1.0_b1.2,1.0,1.2,0.796875,4.171875,True,9.098675
g057_exception_override,closure,a1.0_b1.2,1.0,1.2,0.859375,4.734375,True,9.661175
g058_clean,stable,a0.0_b0.0,0.0,0.0,4.5,0.0,False,-0.0
g058_redundant,stable,a0.0_b0.0,0.0,0.0,4.71875,0.0,False,-0.0
g058_irrelevant,stable,a0.0_b0.0,0.0,0.0,1.953125,0.0,False,-0.0
g058_paraphrase,stable,a0.0_b0.0,0.0,0.0,3.796875,0.0,False,-0.0
g058_weak_distractor,competition,a0.0_b0.0,0.0,0.0,1.390625,0.0,False,-0.0
g058_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-2.125,0.0,False,-0.0
g058_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-1.375,0.0,False,-0.0
g058_closure_update,closure,a0.6_b0.6,0.6,0.6,-0.5625,2.0,False,1.9784
g058_closure_override,closure,a0.9_b0.9,0.9,0.9,-1.765625,5.015625,False,4.967025
g058_exception_override,closure,a0.9_b0.9,0.9,0.9,-0.890625,4.46875,False,4.42015
g059_clean,stable,a0.0_b0.0,0.0,0.0,-0.15625,0.0,False,-0.0
g059_redundant,stable,a0.0_b0.0,0.0,0.0,1.203125,0.0,False,-0.0
g059_irrelevant,stable,a0.0_b0.0,0.0,0.0,-2.15625,0.0,False,-0.0
g059_paraphrase,stable,a0.0_b0.0,0.0,0.0,3.984375,0.0,False,-0.0
g059_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-4.921875,0.0,False,-0.0
g059_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-4.671875,0.0,False,-0.0
g059_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-6.828125,0.0,False,-0.0
g059_closure_update,closure,a0.6_b0.6,0.6,0.6,-2.484375,6.15625,False,6.13465
g059_closure_override,closure,a0.9_b0.9,0.9,0.9,-1.625,5.984375,False,5.935775
g059_exception_override,closure,a1.0_b1.2,1.0,1.2,-0.265625,6.015625,False,5.942425
g060_clean,stable,a0.0_b0.0,0.0,0.0,-1.59375,0.0,False,-0.0
g060_redundant,stable,a0.0_b0.0,0.0,0.0,-0.65625,0.0,False,-0.0
g060_irrelevant,stable,a0.0_b0.0,0.0,0.0,-2.078125,0.0,False,-0.0
g060_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.9375,0.0,False,-0.0
g060_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.234375,0.0,False,-0.0
g060_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-3.0625,0.0,False,-0.0
g060_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-3.3125,0.0,False,-0.0
g060_closure_update,closure,a0.6_b0.6,0.6,0.6,-1.8125,4.3125,False,4.2909
g060_closure_override,closure,a0.9_b0.9,0.9,0.9,-1.25,5.5625,False,5.5139
g060_exception_override,closure,a0.9_b0.9,0.9,0.9,-0.421875,4.296875,False,4.248275
g061_clean,stable,a0.0_b0.0,0.0,0.0,-0.890625,0.0,False,-0.0
g061_redundant,stable,a0.0_b0.0,0.0,0.0,-0.203125,0.0,False,-0.0
g061_irrelevant,stable,a0.0_b0.0,0.0,0.0,-1.140625,0.0,False,-0.0
g061_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.4375,0.0,False,-0.0
g061_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-1.15625,0.0,False,-0.0
g061_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-2.84375,0.0,False,-0.0
g061_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-5.28125,0.0,False,-0.0
g061_closure_update,closure,a0.6_b0.6,0.6,0.6,-2.0,2.90625,False,2.88465
g061_closure_override,closure,a1.0_b1.2,1.0,1.2,0.53125,5.59375,True,10.52055
g061_exception_override,closure,a1.0_b1.2,1.0,1.2,1.28125,3.796875,True,8.723675
g062_clean,stable,a0.0_b0.0,0.0,0.0,0.390625,0.0,False,-0.0
g062_redundant,stable,a0.0_b0.0,0.0,0.0,0.265625,0.0,False,-0.0
g062_irrelevant,stable,a0.0_b0.0,0.0,0.0,-1.46875,0.0,False,-0.0
g062_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.984375,0.0,False,-0.0
g062_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-1.109375,0.0,False,-0.0
g062_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-1.703125,0.0,False,-0.0
g062_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-2.65625,0.0,False,-0.0
g062_closure_update,closure,a0.6_b0.6,0.6,0.6,-1.359375,2.5,False,2.4784
g062_closure_override,closure,a1.0_b1.2,1.0,1.2,-0.625,3.140625,False,3.067425
g062_exception_override,closure,a1.0_b1.2,1.0,1.2,0.5625,3.8125,True,8.7393
g063_clean,stable,a0.0_b0.0,0.0,0.0,-0.5625,0.0,False,-0.0
g063_redundant,stable,a0.0_b0.0,0.0,0.0,0.734375,0.0,False,-0.0
g063_irrelevant,stable,a0.0_b0.0,0.0,0.0,-0.859375,0.0,False,-0.0
g063_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.84375,0.0,False,-0.0
g063_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.9375,0.0,False,-0.0
g063_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-1.6875,0.0,False,-0.0
g063_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-4.21875,0.0,False,-0.0
g063_closure_update,closure,a1.0_b1.2,1.0,1.2,-1.15625,3.921875,False,3.848675
g063_closure_override,closure,a1.0_b1.2,1.0,1.2,0.65625,3.859375,True,8.786175
g063_exception_override,closure,a1.0_b1.2,1.0,1.2,0.9375,4.15625,True,9.08305
g065_clean,stable,a0.0_b0.0,0.0,0.0,-4.71875,0.0,False,-0.0
g065_redundant,stable,a0.0_b0.0,0.0,0.0,-1.5625,0.0,False,-0.0
g065_irrelevant,stable,a0.0_b0.0,0.0,0.0,-4.9375,-0.015625,False,-0.015625
g065_paraphrase,stable,a0.0_b0.0,0.0,0.0,4.140625,0.0,False,-0.0
g065_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-5.34375,0.0,False,-0.0
g065_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-6.09375,0.0,False,-0.0
g065_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-8.359375,-0.03125,False,-0.03125
g065_closure_update,closure,a0.6_b0.6,0.6,0.6,-3.78125,5.015625,False,4.994025
g065_closure_override,closure,a0.9_b0.9,0.9,0.9,-2.359375,5.9375,False,5.8889
g065_exception_override,closure,a1.0_b1.2,1.0,1.2,-1.296875,4.890625,False,4.817425
g066_clean,stable,a0.0_b0.0,0.0,0.0,-2.359375,0.0,False,-0.0
g066_redundant,stable,a0.0_b0.0,0.0,0.0,-1.21875,0.0,False,-0.0
g066_irrelevant,stable,a0.0_b0.0,0.0,0.0,-1.296875,-0.03125,False,-0.03125
g066_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.53125,-0.015625,False,-0.015625
g066_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.859375,0.0,False,-0.0
g066_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-3.5,0.0,False,-0.0
g066_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-4.40625,-0.015625,False,-0.015625
g066_closure_update,closure,a0.6_b0.6,0.6,0.6,-2.421875,4.1875,False,4.1659
g066_closure_override,closure,a1.0_b1.2,1.0,1.2,-0.875,6.078125,False,6.004925
g066_exception_override,closure,a0.9_b0.9,0.9,0.9,-0.25,3.6875,False,3.6389
g070_clean,stable,a0.0_b0.0,0.0,0.0,4.6875,0.0,False,-0.0
g070_redundant,stable,a0.0_b0.0,0.0,0.0,5.1875,0.0,False,-0.0
g070_irrelevant,stable,a0.0_b0.0,0.0,0.0,1.734375,0.0,False,-0.0
g070_paraphrase,stable,a0.0_b0.0,0.0,0.0,4.09375,0.0,False,-0.0
g070_weak_distractor,competition,a0.0_b0.0,0.0,0.0,0.828125,0.0,False,-0.0
g070_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-1.234375,0.0,False,-0.0
g070_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-1.734375,0.0,False,-0.0
g070_closure_update,closure,a0.6_b0.6,0.6,0.6,-0.265625,2.6875,False,2.6659
g070_closure_override,closure,a0.9_b0.9,0.9,0.9,-1.625,5.859375,False,5.810775
g070_exception_override,closure,a0.6_b0.6,0.6,0.6,-0.390625,3.015625,False,2.994025
g071_clean,stable,a0.0_b0.0,0.0,0.0,-2.90625,0.0,False,-0.0
g071_redundant,stable,a0.0_b0.0,0.0,0.0,-0.171875,0.0,False,-0.0
g071_irrelevant,stable,a0.0_b0.0,0.0,0.0,-3.015625,0.0,False,-0.0
g071_paraphrase,stable,a0.0_b0.0,0.0,0.0,4.265625,0.0,False,-0.0
g071_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-4.53125,0.0,False,-0.0
g071_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-4.671875,0.0,False,-0.0
g071_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-7.59375,0.0,False,-0.0
g071_closure_update,closure,a0.6_b0.6,0.6,0.6,-3.34375,3.859375,False,3.837775
g071_closure_override,closure,a0.9_b0.9,0.9,0.9,-2.21875,6.28125,False,6.23265
g071_exception_override,closure,a0.9_b0.9,0.9,0.9,-0.96875,4.0625,False,4.0139
g072_clean,stable,a0.0_b0.0,0.0,0.0,-1.296875,0.0,False,-0.0
g072_redundant,stable,a0.0_b0.0,0.0,0.0,-0.375,0.0,False,-0.0
g072_irrelevant,stable,a0.0_b0.0,0.0,0.0,-0.03125,0.0,False,-0.0
g072_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.9375,0.0,False,-0.0
g072_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-1.828125,0.0,False,-0.0
g072_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-4.59375,0.0,False,-0.0
g072_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-3.53125,0.0,False,-0.0
g072_closure_update,closure,a0.6_b0.6,0.6,0.6,-2.40625,4.265625,False,4.244025
g072_closure_override,closure,a1.0_b1.2,1.0,1.2,-1.078125,5.828125,False,5.754925
g072_exception_override,closure,a1.0_b1.2,1.0,1.2,-0.453125,5.234375,False,5.161175
g074_clean,stable,a0.0_b0.0,0.0,0.0,0.75,0.0,False,-0.0
g074_redundant,stable,a0.0_b0.0,0.0,0.0,0.5,0.0,False,-0.0
g074_irrelevant,stable,a0.0_b0.0,0.0,0.0,1.4375,0.015625,False,-0.015625
g074_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.765625,-0.03125,False,-0.03125
g074_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.53125,0.0,False,-0.0
g074_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-1.875,0.0,False,-0.0
g074_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-2.84375,0.015625,False,-0.015625
g074_closure_update,closure,a1.0_b0.6,1.0,0.6,-1.546875,2.03125,False,1.99045
g074_closure_override,closure,a1.0_b1.2,1.0,1.2,-0.84375,3.28125,False,3.20805
g074_exception_override,closure,a1.0_b1.2,1.0,1.2,0.0,4.46875,True,9.39555
g075_clean,stable,a0.0_b0.0,0.0,0.0,0.203125,0.0,False,-0.0
g075_redundant,stable,a0.0_b0.0,0.0,0.0,2.109375,0.0,False,-0.0
g075_irrelevant,stable,a0.0_b0.0,0.0,0.0,0.484375,0.0,False,-0.0
g075_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.203125,-0.015625,False,-0.015625
g075_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-1.03125,0.0,False,-0.0
g075_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-2.265625,0.0,False,-0.0
g075_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-3.703125,-0.015625,False,-0.015625
g075_closure_update,closure,a1.0_b1.2,1.0,1.2,-1.234375,4.09375,False,4.02055
g075_closure_override,closure,a1.0_b1.2,1.0,1.2,1.203125,4.6875,True,9.6143
g075_exception_override,closure,a1.0_b1.2,1.0,1.2,0.625,4.625,True,9.5518
g076_clean,stable,a0.0_b0.0,0.0,0.0,1.9375,-0.03125,False,-0.03125
g076_redundant,stable,a0.0_b0.0,0.0,0.0,3.640625,0.0,False,-0.0
g076_irrelevant,stable,a0.0_b0.0,0.0,0.0,-3.28125,-0.015625,False,-0.015625
g076_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.953125,0.0,False,-0.0
g076_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.546875,0.0,False,-0.0
g076_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-3.59375,0.0,False,-0.0
g076_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-3.40625,-0.015625,False,-0.015625
g076_closure_update,closure,a0.6_b0.6,0.6,0.6,-2.609375,3.921875,False,3.900275
g076_closure_override,closure,a0.9_b0.9,0.9,0.9,-3.171875,5.25,False,5.2014
g076_exception_override,closure,a0.9_b0.9,0.9,0.9,-1.8125,4.609375,False,4.560775
g078_clean,stable,a0.0_b0.0,0.0,0.0,-1.265625,0.0,False,-0.0
g078_redundant,stable,a0.0_b0.0,0.0,0.0,-1.1875,0.0,False,-0.0
g078_irrelevant,stable,a0.0_b0.0,0.0,0.0,-1.734375,0.0,False,-0.0
g078_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.390625,0.0,False,-0.0
g078_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-1.265625,0.0,False,-0.0
g078_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-3.53125,0.0,False,-0.0
g078_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-3.859375,0.0,False,-0.0
g078_closure_update,closure,a0.6_b0.6,0.6,0.6,-2.046875,3.546875,False,3.525275
g078_closure_override,closure,a0.9_b0.9,0.9,0.9,-1.328125,5.375,False,5.3264
g078_exception_override,closure,a0.9_b0.9,0.9,0.9,-0.375,4.640625,False,4.592025
g081_clean,stable,a0.0_b0.0,0.0,0.0,-0.125,0.03125,False,-0.03125
g081_redundant,stable,a0.0_b0.0,0.0,0.0,1.890625,0.0,False,-0.0
g081_irrelevant,stable,a0.0_b0.0,0.0,0.0,-0.265625,0.0,False,-0.0
g081_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.03125,0.0,False,-0.0
g081_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.203125,0.0,False,-0.0
g081_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-1.203125,0.0,False,-0.0
g081_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-3.796875,0.0,False,-0.0
g081_closure_update,closure,a1.0_b1.2,1.0,1.2,-0.390625,4.46875,False,4.39555
g081_closure_override,closure,a1.0_b1.2,1.0,1.2,1.4375,3.9375,True,8.8643
g081_exception_override,closure,a1.0_b1.2,1.0,1.2,1.21875,3.71875,True,8.64555
g082_clean,stable,a0.0_b0.0,0.0,0.0,2.390625,0.0,False,-0.0
g082_redundant,stable,a0.0_b0.0,0.0,0.0,3.0625,0.0,False,-0.0
g082_irrelevant,stable,a0.0_b0.0,0.0,0.0,-1.03125,0.0,False,-0.0
g082_paraphrase,stable,a0.0_b0.0,0.0,0.0,3.15625,0.0,False,-0.0
g082_weak_distractor,competition,a0.0_b0.0,0.0,0.0,0.375,0.0,False,-0.0
g082_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-2.4375,0.0,False,-0.0
g082_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-3.609375,0.0,False,-0.0
g082_closure_update,closure,a0.6_b0.6,0.6,0.6,-0.890625,2.109375,False,2.087775
g082_closure_override,closure,a0.9_b0.9,0.9,0.9,-2.5,5.234375,False,5.185775
g082_exception_override,closure,a0.9_b0.9,0.9,0.9,-1.6875,3.828125,False,3.779525
g083_clean,stable,a0.0_b0.0,0.0,0.0,-2.375,0.0,False,-0.0
g083_redundant,stable,a0.0_b0.0,0.0,0.0,-0.046875,0.0,False,-0.0
g083_irrelevant,stable,a0.0_b0.0,0.0,0.0,-1.984375,0.0,False,-0.0
g083_paraphrase,stable,a0.0_b0.0,0.0,0.0,3.609375,0.0,False,-0.0
g083_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-5.34375,0.0,False,-0.0
g083_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-5.78125,0.0,False,-0.0
g083_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-8.75,0.0,False,-0.0
g083_closure_update,closure,a0.6_b0.6,0.6,0.6,-3.609375,4.390625,False,4.369025
g083_closure_override,closure,a0.9_b0.9,0.9,0.9,-2.375,5.40625,False,5.35765
g083_exception_override,closure,a1.0_b1.2,1.0,1.2,-1.5625,4.96875,False,4.89555
g084_clean,stable,a0.0_b0.0,0.0,0.0,-2.015625,0.0,False,-0.0
g084_redundant,stable,a0.0_b0.0,0.0,0.0,-1.140625,0.0,False,-0.0
g084_irrelevant,stable,a0.0_b0.0,0.0,0.0,-2.1875,0.0,False,-0.0
g084_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.328125,0.0,False,-0.0
g084_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-1.640625,0.0,False,-0.0
g084_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-4.375,0.0,False,-0.0
g084_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-5.203125,0.0,False,-0.0
g084_closure_update,closure,a0.6_b0.6,0.6,0.6,-2.359375,4.078125,False,4.056525
g084_closure_override,closure,a1.0_b0.9,1.0,0.9,-1.09375,5.65625,False,5.60195
g084_exception_override,closure,a0.9_b0.9,0.9,0.9,-0.46875,4.1875,False,4.1389
g086_clean,stable,a0.0_b0.0,0.0,0.0,-0.40625,0.0,False,-0.0
g086_redundant,stable,a0.0_b0.0,0.0,0.0,-0.25,0.0,False,-0.0
g086_irrelevant,stable,a0.0_b0.0,0.0,0.0,-1.953125,0.015625,False,-0.015625
g086_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.796875,-0.015625,False,-0.015625
g086_weak_distractor,competition,a0.0_b0.0,0.0,0.0,-0.734375,0.0,False,-0.0
g086_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-2.171875,0.0,False,-0.0
g086_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-3.515625,0.0,False,-0.0
