prompt_id,graph_id,condition,contrast,rho
g078_closure_update,78,closure_update,dose_to_margin_shift,0.006060606060606061
g078_closure_override,78,closure_override,dose_to_margin_shift,0.996965091635306
g078_exception_override,78,exception_override,dose_to_margin_shift,0.9361745372672995
g081_closure_update,81,closure_update,dose_to_margin_shift,0.9878787878787878
g081_closure_override,81,closure_override,dose_to_margin_shift,0.9878787878787878
g081_exception_override,81,exception_override,dose_to_margin_shift,0.9878787878787878
g082_closure_update,82,closure_update,dose_to_margin_shift,-0.5393939393939393
g082_closure_override,82,closure_override,dose_to_margin_shift,0.33434804902403553
g082_exception_override,82,exception_override,dose_to_margin_shift,0.35757575757575755
g083_closure_update,83,closure_update,dose_to_margin_shift,-0.09090909090909088
g083_closure_override,83,closure_override,dose_to_margin_shift,0.7939393939393938
g083_exception_override,83,exception_override,dose_to_margin_shift,0.9878787878787878
g084_closure_update,84,closure_update,dose_to_margin_shift,0.13981827504641486
g084_closure_override,84,closure_override,dose_to_margin_shift,0.9878787878787878
g084_exception_override,84,exception_override,dose_to_margin_shift,0.7939393939393938
g086_closure_update,86,closure_update,dose_to_margin_shift,-0.3939393939393939
g086_closure_override,86,closure_override,dose_to_margin_shift,0.9878787878787878
g086_exception_override,86,exception_override,dose_to_margin_shift,0.9878787878787878
g087_closure_update,87,closure_update,dose_to_margin_shift,0.9878787878787878
g087_closure_override,87,closure_override,dose_to_margin_shift,0.9878787878787878
g087_exception_override,87,exception_override,dose_to_margin_shift,0.9878787878787878
g089_closure_update,89,closure_update,dose_to_margin_shift,0.1515151515151515
g089_closure_override,89,closure_override,dose_to_margin_shift,0.8909090909090909
g089_exception_override,89,exception_override,dose_to_margin_shift,0.9999999999999999
g090_closure_update,90,closure_update,dose_to_margin_shift,0.042683720332337284
g090_closure_override,90,closure_override,dose_to_margin_shift,0.9878787878787878
g090_exception_override,90,exception_override,dose_to_margin_shift,0.7333333333333332
g091_closure_update,91,closure_update,dose_to_margin_shift,0.3414697626586983
g091_closure_override,91,closure_override,dose_to_margin_shift,0.9878787878787878
g091_exception_override,91,exception_override,dose_to_margin_shift,0.9878787878787878
g092_closure_update,92,closure_update,dose_to_margin_shift,0.8896375227527807
g092_closure_override,92,closure_override,dose_to_margin_shift,0.9878787878787878
g092_exception_override,92,exception_override,dose_to_margin_shift,0.9878787878787878
g093_closure_update,93,closure_update,dose_to_margin_shift,0.9878787878787878
g093_closure_override,93,closure_override,dose_to_margin_shift,0.9878787878787878
g093_exception_override,93,exception_override,dose_to_margin_shift,0.9878787878787878
g095_closure_update,95,closure_update,dose_to_margin_shift,0.1515151515151515
g095_closure_override,95,closure_override,dose_to_margin_shift,0.8424242424242423
g095_exception_override,95,exception_override,dose_to_margin_shift,0.9939209163101398
g001_closure_update,1,closure_update,DeltaU_shift_grid_to_margin_shift,0.4573255749893281
g001_closure_override,1,closure_override,DeltaU_shift_grid_to_margin_shift,0.9030303030303028
g001_exception_override,1,exception_override,DeltaU_shift_grid_to_margin_shift,0.9878787878787878
g002_closure_update,2,closure_update,DeltaU_shift_grid_to_margin_shift,-0.1158558123306298
g002_closure_override,2,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g002_exception_override,2,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g003_closure_update,3,closure_update,DeltaU_shift_grid_to_margin_shift,0.9030303030303028
g003_closure_override,3,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g003_exception_override,3,exception_override,DeltaU_shift_grid_to_margin_shift,0.9636363636363635
g005_closure_update,5,closure_update,DeltaU_shift_grid_to_margin_shift,0.9272727272727272
g005_closure_override,5,closure_override,DeltaU_shift_grid_to_margin_shift,0.6504589317376691
g005_exception_override,5,exception_override,DeltaU_shift_grid_to_margin_shift,0.9636363636363635
g006_closure_update,6,closure_update,DeltaU_shift_grid_to_margin_shift,0.7051704306688749
g006_closure_override,6,closure_override,DeltaU_shift_grid_to_margin_shift,0.9544117035777014
g006_exception_override,6,exception_override,DeltaU_shift_grid_to_margin_shift,0.9636363636363635
g007_closure_update,7,closure_update,DeltaU_shift_grid_to_margin_shift,0.6363636363636362
g007_closure_override,7,closure_override,DeltaU_shift_grid_to_margin_shift,0.7818181818181817
g007_exception_override,7,exception_override,DeltaU_shift_grid_to_margin_shift,0.9030303030303028
g008_closure_update,8,closure_update,DeltaU_shift_grid_to_margin_shift,0.996965091635306
g008_closure_override,8,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g008_exception_override,8,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g013_closure_update,13,closure_update,DeltaU_shift_grid_to_margin_shift,0.996965091635306
g013_closure_override,13,closure_override,DeltaU_shift_grid_to_margin_shift,0.9393939393939393
g013_exception_override,13,exception_override,DeltaU_shift_grid_to_margin_shift,0.7333333333333332
g014_closure_update,14,closure_update,DeltaU_shift_grid_to_margin_shift,0.9939209163101398
g014_closure_override,14,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g014_exception_override,14,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g016_closure_update,16,closure_update,DeltaU_shift_grid_to_margin_shift,-0.35757575757575755
g016_closure_override,16,closure_override,DeltaU_shift_grid_to_margin_shift,0.21341860166168644
g016_exception_override,16,exception_override,DeltaU_shift_grid_to_margin_shift,0.2727272727272727
g017_closure_update,17,closure_update,DeltaU_shift_grid_to_margin_shift,0.7454545454545454
g017_closure_override,17,closure_override,DeltaU_shift_grid_to_margin_shift,0.9878787878787878
g017_exception_override,17,exception_override,DeltaU_shift_grid_to_margin_shift,0.8632258720256917
g019_closure_update,19,closure_update,DeltaU_shift_grid_to_margin_shift,0.919910834999323
g019_closure_override,19,closure_override,DeltaU_shift_grid_to_margin_shift,0.9393939393939393
g019_exception_override,19,exception_override,DeltaU_shift_grid_to_margin_shift,0.9393939393939393
g020_closure_update,20,closure_update,DeltaU_shift_grid_to_margin_shift,0.3536651113250804
g020_closure_override,20,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g020_exception_override,20,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g021_closure_update,21,closure_update,DeltaU_shift_grid_to_margin_shift,0.9393939393939393
g021_closure_override,21,closure_override,DeltaU_shift_grid_to_margin_shift,0.9393939393939393
g021_exception_override,21,exception_override,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g023_closure_update,23,closure_update,DeltaU_shift_grid_to_margin_shift,0.7051704306688749
g023_closure_override,23,closure_override,DeltaU_shift_grid_to_margin_shift,0.49090909090909085
g023_exception_override,23,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g024_closure_update,24,closure_update,DeltaU_shift_grid_to_margin_shift,0.006060606060606061
g024_closure_override,24,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g024_exception_override,24,exception_override,DeltaU_shift_grid_to_margin_shift,0.8085143730944859
g025_closure_update,25,closure_update,DeltaU_shift_grid_to_margin_shift,0.4085441803237998
g025_closure_override,25,closure_override,DeltaU_shift_grid_to_margin_shift,0.9878787878787878
g025_exception_override,25,exception_override,DeltaU_shift_grid_to_margin_shift,0.8666666666666665
g027_closure_update,27,closure_update,DeltaU_shift_grid_to_margin_shift,0.9030303030303028
g027_closure_override,27,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g027_exception_override,27,exception_override,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g028_closure_update,28,closure_update,DeltaU_shift_grid_to_margin_shift,-0.309090909090909
g028_closure_override,28,closure_override,DeltaU_shift_grid_to_margin_shift,0.23636363636363633
g028_exception_override,28,exception_override,DeltaU_shift_grid_to_margin_shift,0.2727272727272727
g029_closure_update,29,closure_update,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g029_closure_override,29,closure_override,DeltaU_shift_grid_to_margin_shift,0.406060606060606
g029_exception_override,29,exception_override,DeltaU_shift_grid_to_margin_shift,0.8303030303030302
g032_closure_update,32,closure_update,DeltaU_shift_grid_to_margin_shift,0.09756278933105667
g032_closure_override,32,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g032_exception_override,32,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g034_closure_update,34,closure_update,DeltaU_shift_grid_to_margin_shift,-0.19019836693335312
g034_closure_override,34,closure_override,DeltaU_shift_grid_to_margin_shift,0.26747843921922837
g034_exception_override,34,exception_override,DeltaU_shift_grid_to_margin_shift,0.23636363636363633
g035_closure_update,35,closure_update,DeltaU_shift_grid_to_margin_shift,0.9272727272727272
g035_closure_override,35,closure_override,DeltaU_shift_grid_to_margin_shift,0.6097674333191042
g035_exception_override,35,exception_override,DeltaU_shift_grid_to_margin_shift,0.9848069807617047
g036_closure_update,36,closure_update,DeltaU_shift_grid_to_margin_shift,0.006060606060606061
g036_closure_override,36,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g036_exception_override,36,exception_override,DeltaU_shift_grid_to_margin_shift,0.9272727272727272
g037_closure_update,37,closure_update,DeltaU_shift_grid_to_margin_shift,0.6727272727272726
g037_closure_override,37,closure_override,DeltaU_shift_grid_to_margin_shift,0.9878787878787878
g037_exception_override,37,exception_override,DeltaU_shift_grid_to_margin_shift,0.8303030303030302
g038_closure_update,38,closure_update,DeltaU_shift_grid_to_margin_shift,0.17073488132934914
g038_closure_override,38,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g038_exception_override,38,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g041_closure_update,41,closure_update,DeltaU_shift_grid_to_margin_shift,0.9757575757575757
g041_closure_override,41,closure_override,DeltaU_shift_grid_to_margin_shift,0.6261427099904666
g041_exception_override,41,exception_override,DeltaU_shift_grid_to_margin_shift,0.8181818181818182
g043_closure_update,43,closure_update,DeltaU_shift_grid_to_margin_shift,0.5662208585049305
g043_closure_override,43,closure_override,DeltaU_shift_grid_to_margin_shift,0.6727272727272726
g043_exception_override,43,exception_override,DeltaU_shift_grid_to_margin_shift,0.8303030303030302
g044_closure_update,44,closure_update,DeltaU_shift_grid_to_margin_shift,0.9451395216446113
g044_closure_override,44,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g044_exception_override,44,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g046_closure_update,46,closure_update,DeltaU_shift_grid_to_margin_shift,-0.3161108827136336
g046_closure_override,46,closure_override,DeltaU_shift_grid_to_margin_shift,0.2727272727272727
g046_exception_override,46,exception_override,DeltaU_shift_grid_to_margin_shift,0.35757575757575755
g047_closure_update,47,closure_update,DeltaU_shift_grid_to_margin_shift,0.996965091635306
g047_closure_override,47,closure_override,DeltaU_shift_grid_to_margin_shift,0.395138603392042
g047_exception_override,47,exception_override,DeltaU_shift_grid_to_margin_shift,0.9393939393939393
g048_closure_update,48,closure_update,DeltaU_shift_grid_to_margin_shift,0.006097674333191042
g048_closure_override,48,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g048_exception_override,48,exception_override,DeltaU_shift_grid_to_margin_shift,0.9878787878787878
g049_closure_update,49,closure_update,DeltaU_shift_grid_to_margin_shift,0.9848069807617047
g049_closure_override,49,closure_override,DeltaU_shift_grid_to_margin_shift,0.9878787878787878
g049_exception_override,49,exception_override,DeltaU_shift_grid_to_margin_shift,0.9878787878787878
g050_closure_update,50,closure_update,DeltaU_shift_grid_to_margin_shift,0.8181818181818182
g050_closure_override,50,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g050_exception_override,50,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g051_closure_update,51,closure_update,DeltaU_shift_grid_to_margin_shift,0.9030303030303028
g051_closure_override,51,closure_override,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g051_exception_override,51,exception_override,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g052_closure_update,52,closure_update,DeltaU_shift_grid_to_margin_shift,-0.16363636363636364
g052_closure_override,52,closure_override,DeltaU_shift_grid_to_margin_shift,0.22424242424242422
g052_exception_override,52,exception_override,DeltaU_shift_grid_to_margin_shift,0.6504589317376691
g054_closure_update,54,closure_update,DeltaU_shift_grid_to_margin_shift,0.012158110873601292
g054_closure_override,54,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g054_exception_override,54,exception_override,DeltaU_shift_grid_to_margin_shift,0.996965091635306
g055_closure_update,55,closure_update,DeltaU_shift_grid_to_margin_shift,0.6463534793182504
g055_closure_override,55,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g055_exception_override,55,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g056_closure_update,56,closure_update,DeltaU_shift_grid_to_margin_shift,0.8650957979871867
g056_closure_override,56,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g056_exception_override,56,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g057_closure_update,57,closure_update,DeltaU_shift_grid_to_margin_shift,0.9030303030303028
g057_closure_override,57,closure_override,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g057_exception_override,57,exception_override,DeltaU_shift_grid_to_margin_shift,0.9393939393939393
g058_closure_update,58,closure_update,DeltaU_shift_grid_to_margin_shift,-0.6079055436800646
g058_closure_override,58,closure_override,DeltaU_shift_grid_to_margin_shift,0.2492412729088265
g058_exception_override,58,exception_override,DeltaU_shift_grid_to_margin_shift,0.2727272727272727
g059_closure_update,59,closure_update,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g059_closure_override,59,closure_override,DeltaU_shift_grid_to_margin_shift,0.41818181818181815
g059_exception_override,59,exception_override,DeltaU_shift_grid_to_margin_shift,0.8303030303030302
g060_closure_update,60,closure_update,DeltaU_shift_grid_to_margin_shift,0.0
g060_closure_override,60,closure_override,DeltaU_shift_grid_to_margin_shift,0.9240164263936983
g060_exception_override,60,exception_override,DeltaU_shift_grid_to_margin_shift,0.7333333333333332
g061_closure_update,61,closure_update,DeltaU_shift_grid_to_margin_shift,0.8024353176576852
g061_closure_override,61,closure_override,DeltaU_shift_grid_to_margin_shift,0.9878787878787878
g061_exception_override,61,exception_override,DeltaU_shift_grid_to_margin_shift,0.7818181818181817
g062_closure_update,62,closure_update,DeltaU_shift_grid_to_margin_shift,0.395138603392042
g062_closure_override,62,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g062_exception_override,62,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g063_closure_update,63,closure_update,DeltaU_shift_grid_to_margin_shift,0.9030303030303028
g063_closure_override,63,closure_override,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g063_exception_override,63,exception_override,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g065_closure_update,65,closure_update,DeltaU_shift_grid_to_margin_shift,0.9878787878787878
g065_closure_override,65,closure_override,DeltaU_shift_grid_to_margin_shift,0.5030303030303029
g065_exception_override,65,exception_override,DeltaU_shift_grid_to_margin_shift,0.9300954818304988
g066_closure_update,66,closure_update,DeltaU_shift_grid_to_margin_shift,0.042683720332337284
g066_closure_override,66,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g066_exception_override,66,exception_override,DeltaU_shift_grid_to_margin_shift,0.8936211492096949
g070_closure_update,70,closure_update,DeltaU_shift_grid_to_margin_shift,-0.309090909090909
g070_closure_override,70,closure_override,DeltaU_shift_grid_to_margin_shift,0.26747843921922837
g070_exception_override,70,exception_override,DeltaU_shift_grid_to_margin_shift,-0.13981827504641486
g071_closure_update,71,closure_update,DeltaU_shift_grid_to_margin_shift,0.9636363636363635
g071_closure_override,71,closure_override,DeltaU_shift_grid_to_margin_shift,0.406060606060606
g071_exception_override,71,exception_override,DeltaU_shift_grid_to_margin_shift,0.32121212121212117
g072_closure_update,72,closure_update,DeltaU_shift_grid_to_margin_shift,0.030677155956992445
g072_closure_override,72,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g072_exception_override,72,exception_override,DeltaU_shift_grid_to_margin_shift,0.9695302189773755
g074_closure_update,74,closure_update,DeltaU_shift_grid_to_margin_shift,0.9231861823449954
g074_closure_override,74,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g074_exception_override,74,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g075_closure_update,75,closure_update,DeltaU_shift_grid_to_margin_shift,0.9030303030303028
g075_closure_override,75,closure_override,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g075_exception_override,75,exception_override,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g076_closure_update,76,closure_update,DeltaU_shift_grid_to_margin_shift,-0.1702135522304181
g076_closure_override,76,closure_override,DeltaU_shift_grid_to_margin_shift,0.2727272727272727
g076_exception_override,76,exception_override,DeltaU_shift_grid_to_margin_shift,0.6727272727272726
g078_closure_update,78,closure_update,DeltaU_shift_grid_to_margin_shift,0.04242424242424241
g078_closure_override,78,closure_override,DeltaU_shift_grid_to_margin_shift,0.9787279253249042
g078_exception_override,78,exception_override,DeltaU_shift_grid_to_margin_shift,0.8875420937728943
g081_closure_update,81,closure_update,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g081_closure_override,81,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g081_exception_override,81,exception_override,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g082_closure_update,82,closure_update,DeltaU_shift_grid_to_margin_shift,-0.6121212121212121
g082_closure_override,82,closure_override,DeltaU_shift_grid_to_margin_shift,0.2492412729088265
g082_exception_override,82,exception_override,DeltaU_shift_grid_to_margin_shift,0.2727272727272727
g083_closure_update,83,closure_update,DeltaU_shift_grid_to_margin_shift,0.9272727272727272
g083_closure_override,83,closure_override,DeltaU_shift_grid_to_margin_shift,0.49090909090909085
g083_exception_override,83,exception_override,DeltaU_shift_grid_to_margin_shift,0.9272727272727272
g084_closure_update,84,closure_update,DeltaU_shift_grid_to_margin_shift,0.08510677611520905
g084_closure_override,84,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g084_exception_override,84,exception_override,DeltaU_shift_grid_to_margin_shift,0.7333333333333332
g086_closure_update,86,closure_update,DeltaU_shift_grid_to_margin_shift,-0.34545454545454546
g086_closure_override,86,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g086_exception_override,86,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g087_closure_update,87,closure_update,DeltaU_shift_grid_to_margin_shift,0.9030303030303028
g087_closure_override,87,closure_override,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g087_exception_override,87,exception_override,DeltaU_shift_grid_to_margin_shift,0.9151515151515152
g089_closure_update,89,closure_update,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g089_closure_override,89,closure_override,DeltaU_shift_grid_to_margin_shift,0.9757575757575757
g089_exception_override,89,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g090_closure_update,90,closure_update,DeltaU_shift_grid_to_margin_shift,0.024390697332764166
g090_closure_override,90,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g090_exception_override,90,exception_override,DeltaU_shift_grid_to_margin_shift,0.6727272727272726
g091_closure_update,91,closure_update,DeltaU_shift_grid_to_margin_shift,0.9939209163101398
g091_closure_override,91,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g091_exception_override,91,exception_override,DeltaU_shift_grid_to_margin_shift,0.9878787878787878
g092_closure_update,92,closure_update,DeltaU_shift_grid_to_margin_shift,0.9878044218151566
g092_closure_override,92,closure_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g092_exception_override,92,exception_override,DeltaU_shift_grid_to_margin_shift,0.9999999999999999
g093_closure_update,93,closure_update,DeltaU_shift_grid_to_margin_shift,0.9393939393939393
g093_closure_override,93,closure_override,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g093_exception_override,93,exception_override,DeltaU_shift_grid_to_margin_shift,0.9515151515151514
g095_closure_update,95,closure_update,DeltaU_shift_grid_to_margin_shift,0.7454545454545454
g095_closure_override,95,closure_override,DeltaU_shift_grid_to_margin_shift,0.4666666666666666
g095_exception_override,95,exception_override,DeltaU_shift_grid_to_margin_shift,0.9695302189773755
