contrast,null_index,median_prompt_rho
dose_to_DeltaU_shift_grid,489,-0.01818181818181818
dose_to_DeltaU_shift_grid,490,0.0303030303030303
dose_to_DeltaU_shift_grid,491,-0.01818181818181818
dose_to_DeltaU_shift_grid,492,0.006060606060606061
dose_to_DeltaU_shift_grid,493,0.0303030303030303
dose_to_DeltaU_shift_grid,494,0.006060606060606061
dose_to_DeltaU_shift_grid,495,0.01818181818181818
dose_to_DeltaU_shift_grid,496,0.006060606060606061
dose_to_DeltaU_shift_grid,497,-0.01818181818181818
dose_to_DeltaU_shift_grid,498,0.04242424242424241
dose_to_DeltaU_shift_grid,499,-0.01818181818181818
dose_to_DeltaU_shift_grid,500,0.04242424242424241
dose_to_DeltaU_shift_grid,501,0.0303030303030303
dose_to_DeltaU_shift_grid,502,0.006060606060606061
dose_to_DeltaU_shift_grid,503,0.05454545454545454
dose_to_DeltaU_shift_grid,504,-0.006060606060606061
dose_to_DeltaU_shift_grid,505,0.01818181818181818
dose_to_DeltaU_shift_grid,506,0.01818181818181818
dose_to_DeltaU_shift_grid,507,-0.01818181818181818
dose_to_DeltaU_shift_grid,508,0.01818181818181818
dose_to_DeltaU_shift_grid,509,-0.04242424242424241
dose_to_DeltaU_shift_grid,510,0.0303030303030303
dose_to_DeltaU_shift_grid,511,-0.0303030303030303
dose_to_DeltaU_shift_grid,512,-0.01818181818181818
dose_to_DeltaU_shift_grid,513,-0.05454545454545454
dose_to_DeltaU_shift_grid,514,0.006060606060606061
dose_to_DeltaU_shift_grid,515,-0.04242424242424241
dose_to_DeltaU_shift_grid,516,-0.04242424242424241
dose_to_DeltaU_shift_grid,517,-0.01818181818181818
dose_to_DeltaU_shift_grid,518,0.01818181818181818
dose_to_DeltaU_shift_grid,519,0.0303030303030303
dose_to_DeltaU_shift_grid,520,0.0303030303030303
dose_to_DeltaU_shift_grid,521,-0.06666666666666665
dose_to_DeltaU_shift_grid,522,-0.05454545454545454
dose_to_DeltaU_shift_grid,523,-0.006060606060606061
dose_to_DeltaU_shift_grid,524,-0.0303030303030303
dose_to_DeltaU_shift_grid,525,-0.0303030303030303
dose_to_DeltaU_shift_grid,526,0.006060606060606061
dose_to_DeltaU_shift_grid,527,0.09090909090909088
dose_to_DeltaU_shift_grid,528,-0.0303030303030303
dose_to_DeltaU_shift_grid,529,0.006060606060606061
dose_to_DeltaU_shift_grid,530,-0.01818181818181818
dose_to_DeltaU_shift_grid,531,-0.05454545454545454
dose_to_DeltaU_shift_grid,532,0.01818181818181818
dose_to_DeltaU_shift_grid,533,-0.0303030303030303
dose_to_DeltaU_shift_grid,534,0.0303030303030303
dose_to_DeltaU_shift_grid,535,0.006060606060606061
dose_to_DeltaU_shift_grid,536,0.006060606060606061
dose_to_DeltaU_shift_grid,537,-0.04242424242424241
dose_to_DeltaU_shift_grid,538,0.04242424242424241
dose_to_DeltaU_shift_grid,539,-0.006060606060606061
dose_to_DeltaU_shift_grid,540,0.0303030303030303
dose_to_DeltaU_shift_grid,541,0.0303030303030303
dose_to_DeltaU_shift_grid,542,-0.006060606060606061
dose_to_DeltaU_shift_grid,543,-0.0303030303030303
dose_to_DeltaU_shift_grid,544,-0.01818181818181818
dose_to_DeltaU_shift_grid,545,0.04242424242424241
dose_to_DeltaU_shift_grid,546,0.006060606060606061
dose_to_DeltaU_shift_grid,547,0.006060606060606061
dose_to_DeltaU_shift_grid,548,-0.01818181818181818
dose_to_DeltaU_shift_grid,549,0.01818181818181818
dose_to_DeltaU_shift_grid,550,0.05454545454545454
dose_to_DeltaU_shift_grid,551,-0.01818181818181818
dose_to_DeltaU_shift_grid,552,0.07878787878787878
dose_to_DeltaU_shift_grid,553,-0.0303030303030303
dose_to_DeltaU_shift_grid,554,0.01818181818181818
dose_to_DeltaU_shift_grid,555,-0.05454545454545454
dose_to_DeltaU_shift_grid,556,0.006060606060606061
dose_to_DeltaU_shift_grid,557,0.0303030303030303
dose_to_DeltaU_shift_grid,558,-0.006060606060606061
dose_to_DeltaU_shift_grid,559,0.04242424242424241
dose_to_DeltaU_shift_grid,560,0.006060606060606061
dose_to_DeltaU_shift_grid,561,0.05454545454545454
dose_to_DeltaU_shift_grid,562,-0.006060606060606061
dose_to_DeltaU_shift_grid,563,0.006060606060606061
dose_to_DeltaU_shift_grid,564,-0.01818181818181818
dose_to_DeltaU_shift_grid,565,0.01818181818181818
dose_to_DeltaU_shift_grid,566,-0.01818181818181818
dose_to_DeltaU_shift_grid,567,-0.01818181818181818
dose_to_DeltaU_shift_grid,568,-0.006060606060606061
dose_to_DeltaU_shift_grid,569,-0.01818181818181818
dose_to_DeltaU_shift_grid,570,-0.0303030303030303
dose_to_DeltaU_shift_grid,571,-0.006060606060606061
dose_to_DeltaU_shift_grid,572,-0.0303030303030303
dose_to_DeltaU_shift_grid,573,-0.0303030303030303
dose_to_DeltaU_shift_grid,574,0.06666666666666665
dose_to_DeltaU_shift_grid,575,-0.01818181818181818
dose_to_DeltaU_shift_grid,576,-0.06666666666666665
dose_to_DeltaU_shift_grid,577,0.0303030303030303
dose_to_DeltaU_shift_grid,578,-0.0303030303030303
dose_to_DeltaU_shift_grid,579,-0.0303030303030303
dose_to_DeltaU_shift_grid,580,-0.01818181818181818
dose_to_DeltaU_shift_grid,581,0.006060606060606061
dose_to_DeltaU_shift_grid,582,0.0303030303030303
dose_to_DeltaU_shift_grid,583,0.04242424242424241
dose_to_DeltaU_shift_grid,584,-0.006060606060606061
dose_to_DeltaU_shift_grid,585,0.01818181818181818
dose_to_DeltaU_shift_grid,586,0.01818181818181818
dose_to_DeltaU_shift_grid,587,0.01818181818181818
dose_to_DeltaU_shift_grid,588,-0.01818181818181818
dose_to_DeltaU_shift_grid,589,-0.04242424242424241
dose_to_DeltaU_shift_grid,590,-0.0303030303030303
dose_to_DeltaU_shift_grid,591,-0.006060606060606061
dose_to_DeltaU_shift_grid,592,0.0303030303030303
dose_to_DeltaU_shift_grid,593,0.07878787878787878
dose_to_DeltaU_shift_grid,594,0.01818181818181818
dose_to_DeltaU_shift_grid,595,-0.01818181818181818
dose_to_DeltaU_shift_grid,596,0.09090909090909088
dose_to_DeltaU_shift_grid,597,0.0303030303030303
dose_to_DeltaU_shift_grid,598,0.01818181818181818
dose_to_DeltaU_shift_grid,599,-0.006060606060606061
dose_to_DeltaU_shift_grid,600,0.04242424242424241
dose_to_DeltaU_shift_grid,601,0.01818181818181818
dose_to_DeltaU_shift_grid,602,0.01818181818181818
dose_to_DeltaU_shift_grid,603,-0.0303030303030303
dose_to_DeltaU_shift_grid,604,0.0303030303030303
dose_to_DeltaU_shift_grid,605,-0.006060606060606061
dose_to_DeltaU_shift_grid,606,-0.006060606060606061
dose_to_DeltaU_shift_grid,607,-0.05454545454545454
dose_to_DeltaU_shift_grid,608,-0.0303030303030303
dose_to_DeltaU_shift_grid,609,0.0303030303030303
dose_to_DeltaU_shift_grid,610,-0.0303030303030303
dose_to_DeltaU_shift_grid,611,0.006060606060606061
dose_to_DeltaU_shift_grid,612,-0.01818181818181818
dose_to_DeltaU_shift_grid,613,0.0303030303030303
dose_to_DeltaU_shift_grid,614,0.006060606060606061
dose_to_DeltaU_shift_grid,615,0.04242424242424241
dose_to_DeltaU_shift_grid,616,-0.07878787878787878
dose_to_DeltaU_shift_grid,617,0.05454545454545454
dose_to_DeltaU_shift_grid,618,-0.0303030303030303
dose_to_DeltaU_shift_grid,619,0.01818181818181818
dose_to_DeltaU_shift_grid,620,0.006060606060606061
dose_to_DeltaU_shift_grid,621,0.0303030303030303
dose_to_DeltaU_shift_grid,622,-0.01818181818181818
dose_to_DeltaU_shift_grid,623,-0.0303030303030303
dose_to_DeltaU_shift_grid,624,-0.006060606060606061
dose_to_DeltaU_shift_grid,625,0.01818181818181818
dose_to_DeltaU_shift_grid,626,-0.006060606060606061
dose_to_DeltaU_shift_grid,627,-0.0303030303030303
dose_to_DeltaU_shift_grid,628,0.006060606060606061
dose_to_DeltaU_shift_grid,629,-0.006060606060606061
dose_to_DeltaU_shift_grid,630,-0.0303030303030303
dose_to_DeltaU_shift_grid,631,0.01818181818181818
dose_to_DeltaU_shift_grid,632,0.01818181818181818
dose_to_DeltaU_shift_grid,633,0.0303030303030303
dose_to_DeltaU_shift_grid,634,-0.04242424242424241
dose_to_DeltaU_shift_grid,635,-0.05454545454545454
dose_to_DeltaU_shift_grid,636,0.0303030303030303
dose_to_DeltaU_shift_grid,637,-0.0303030303030303
dose_to_DeltaU_shift_grid,638,0.04242424242424241
dose_to_DeltaU_shift_grid,639,-0.01818181818181818
dose_to_DeltaU_shift_grid,640,-0.01818181818181818
dose_to_DeltaU_shift_grid,641,-0.05454545454545454
dose_to_DeltaU_shift_grid,642,0.01818181818181818
dose_to_DeltaU_shift_grid,643,-0.006060606060606061
dose_to_DeltaU_shift_grid,644,-0.0303030303030303
dose_to_DeltaU_shift_grid,645,-0.006060606060606061
dose_to_DeltaU_shift_grid,646,0.04242424242424241
dose_to_DeltaU_shift_grid,647,-0.0303030303030303
dose_to_DeltaU_shift_grid,648,0.05454545454545454
dose_to_DeltaU_shift_grid,649,-0.006060606060606061
dose_to_DeltaU_shift_grid,650,-0.06666666666666665
dose_to_DeltaU_shift_grid,651,-0.0303030303030303
dose_to_DeltaU_shift_grid,652,-0.01818181818181818
dose_to_DeltaU_shift_grid,653,-0.0303030303030303
dose_to_DeltaU_shift_grid,654,-0.01818181818181818
dose_to_DeltaU_shift_grid,655,-0.0303030303030303
dose_to_DeltaU_shift_grid,656,0.01818181818181818
dose_to_DeltaU_shift_grid,657,0.01818181818181818
dose_to_DeltaU_shift_grid,658,0.006060606060606061
dose_to_DeltaU_shift_grid,659,0.01818181818181818
dose_to_DeltaU_shift_grid,660,0.01818181818181818
dose_to_DeltaU_shift_grid,661,-0.04242424242424241
dose_to_DeltaU_shift_grid,662,-0.04242424242424241
dose_to_DeltaU_shift_grid,663,0.01818181818181818
dose_to_DeltaU_shift_grid,664,0.006060606060606061
dose_to_DeltaU_shift_grid,665,-0.04242424242424241
dose_to_DeltaU_shift_grid,666,0.01818181818181818
dose_to_DeltaU_shift_grid,667,0.06666666666666665
dose_to_DeltaU_shift_grid,668,0.01818181818181818
dose_to_DeltaU_shift_grid,669,0.01818181818181818
dose_to_DeltaU_shift_grid,670,0.05454545454545454
dose_to_DeltaU_shift_grid,671,-0.01818181818181818
dose_to_DeltaU_shift_grid,672,0.01818181818181818
dose_to_DeltaU_shift_grid,673,-0.006060606060606061
dose_to_DeltaU_shift_grid,674,-0.006060606060606061
dose_to_DeltaU_shift_grid,675,-0.0303030303030303
dose_to_DeltaU_shift_grid,676,-0.006060606060606061
dose_to_DeltaU_shift_grid,677,0.01818181818181818
dose_to_DeltaU_shift_grid,678,-0.05454545454545454
dose_to_DeltaU_shift_grid,679,-0.006060606060606061
dose_to_DeltaU_shift_grid,680,0.0303030303030303
dose_to_DeltaU_shift_grid,681,0.04242424242424241
dose_to_DeltaU_shift_grid,682,-0.006060606060606061
dose_to_DeltaU_shift_grid,683,-0.0303030303030303
dose_to_DeltaU_shift_grid,684,0.006060606060606061
dose_to_DeltaU_shift_grid,685,0.01818181818181818
dose_to_DeltaU_shift_grid,686,0.01818181818181818
dose_to_DeltaU_shift_grid,687,0.0303030303030303
dose_to_DeltaU_shift_grid,688,-0.006060606060606061
dose_to_DeltaU_shift_grid,689,0.01818181818181818
dose_to_DeltaU_shift_grid,690,-0.006060606060606061
dose_to_DeltaU_shift_grid,691,-0.05454545454545454
dose_to_DeltaU_shift_grid,692,-0.0303030303030303
dose_to_DeltaU_shift_grid,693,-0.06666666666666665
dose_to_DeltaU_shift_grid,694,0.04242424242424241
dose_to_DeltaU_shift_grid,695,0.0303030303030303
dose_to_DeltaU_shift_grid,696,-0.006060606060606061
dose_to_DeltaU_shift_grid,697,0.01818181818181818
dose_to_DeltaU_shift_grid,698,0.01818181818181818
dose_to_DeltaU_shift_grid,699,0.04242424242424241
dose_to_DeltaU_shift_grid,700,0.006060606060606061
dose_to_DeltaU_shift_grid,701,-0.0303030303030303
dose_to_DeltaU_shift_grid,702,-0.06666666666666665
dose_to_DeltaU_shift_grid,703,-0.0303030303030303
dose_to_DeltaU_shift_grid,704,0.0303030303030303
dose_to_DeltaU_shift_grid,705,0.0303030303030303
dose_to_DeltaU_shift_grid,706,0.04242424242424241
dose_to_DeltaU_shift_grid,707,0.05454545454545454
dose_to_DeltaU_shift_grid,708,-0.01818181818181818
dose_to_DeltaU_shift_grid,709,0.09090909090909088
dose_to_DeltaU_shift_grid,710,-0.006060606060606061
dose_to_DeltaU_shift_grid,711,0.0303030303030303
dose_to_DeltaU_shift_grid,712,-0.006060606060606061
dose_to_DeltaU_shift_grid,713,0.006060606060606061
dose_to_DeltaU_shift_grid,714,-0.01818181818181818
dose_to_DeltaU_shift_grid,715,0.006060606060606061
dose_to_DeltaU_shift_grid,716,0.0303030303030303
dose_to_DeltaU_shift_grid,717,-0.01818181818181818
dose_to_DeltaU_shift_grid,718,0.006060606060606061
dose_to_DeltaU_shift_grid,719,0.05454545454545454
dose_to_DeltaU_shift_grid,720,-0.05454545454545454
dose_to_DeltaU_shift_grid,721,-0.0303030303030303
dose_to_DeltaU_shift_grid,722,0.006060606060606061
dose_to_DeltaU_shift_grid,723,-0.0303030303030303
dose_to_DeltaU_shift_grid,724,0.01818181818181818
dose_to_DeltaU_shift_grid,725,-0.04242424242424241
dose_to_DeltaU_shift_grid,726,0.04242424242424241
dose_to_DeltaU_shift_grid,727,0.01818181818181818
dose_to_DeltaU_shift_grid,728,-0.05454545454545454
dose_to_DeltaU_shift_grid,729,0.006060606060606061
dose_to_DeltaU_shift_grid,730,0.04242424242424241
dose_to_DeltaU_shift_grid,731,0.0303030303030303
dose_to_DeltaU_shift_grid,732,-0.0303030303030303
dose_to_DeltaU_shift_grid,733,0.0303030303030303
dose_to_DeltaU_shift_grid,734,0.06666666666666665
dose_to_DeltaU_shift_grid,735,-0.05454545454545454
dose_to_DeltaU_shift_grid,736,-0.04242424242424241
dose_to_DeltaU_shift_grid,737,0.01818181818181818
dose_to_DeltaU_shift_grid,738,-0.04242424242424241
dose_to_DeltaU_shift_grid,739,0.01818181818181818
dose_to_DeltaU_shift_grid,740,0.0303030303030303
dose_to_DeltaU_shift_grid,741,-0.04242424242424241
dose_to_DeltaU_shift_grid,742,0.01818181818181818
dose_to_DeltaU_shift_grid,743,0.0303030303030303
dose_to_DeltaU_shift_grid,744,0.01818181818181818
dose_to_DeltaU_shift_grid,745,-0.0303030303030303
dose_to_DeltaU_shift_grid,746,0.006060606060606061
dose_to_DeltaU_shift_grid,747,-0.006060606060606061
dose_to_DeltaU_shift_grid,748,0.01818181818181818
dose_to_DeltaU_shift_grid,749,0.05454545454545454
dose_to_DeltaU_shift_grid,750,-0.0303030303030303
dose_to_DeltaU_shift_grid,751,-0.006060606060606061
dose_to_DeltaU_shift_grid,752,0.05454545454545454
dose_to_DeltaU_shift_grid,753,0.0303030303030303
dose_to_DeltaU_shift_grid,754,-0.006060606060606061
dose_to_DeltaU_shift_grid,755,-0.006060606060606061
dose_to_DeltaU_shift_grid,756,0.04242424242424241
dose_to_DeltaU_shift_grid,757,-0.006060606060606061
dose_to_DeltaU_shift_grid,758,0.006060606060606061
dose_to_DeltaU_shift_grid,759,-0.006060606060606061
dose_to_DeltaU_shift_grid,760,0.0303030303030303
dose_to_DeltaU_shift_grid,761,0.006060606060606061
dose_to_DeltaU_shift_grid,762,-0.01818181818181818
dose_to_DeltaU_shift_grid,763,0.01818181818181818
dose_to_DeltaU_shift_grid,764,0.0303030303030303
dose_to_DeltaU_shift_grid,765,0.05454545454545454
dose_to_DeltaU_shift_grid,766,-0.01818181818181818
dose_to_DeltaU_shift_grid,767,-0.06666666666666665
dose_to_DeltaU_shift_grid,768,0.006060606060606061
dose_to_DeltaU_shift_grid,769,0.006060606060606061
dose_to_DeltaU_shift_grid,770,-0.05454545454545454
dose_to_DeltaU_shift_grid,771,-0.0303030303030303
dose_to_DeltaU_shift_grid,772,-0.006060606060606061
dose_to_DeltaU_shift_grid,773,0.006060606060606061
dose_to_DeltaU_shift_grid,774,-0.01818181818181818
dose_to_DeltaU_shift_grid,775,0.01818181818181818
dose_to_DeltaU_shift_grid,776,0.006060606060606061
dose_to_DeltaU_shift_grid,777,0.006060606060606061
dose_to_DeltaU_shift_grid,778,-0.05454545454545454
dose_to_DeltaU_shift_grid,779,0.006060606060606061
dose_to_DeltaU_shift_grid,780,-0.006060606060606061
dose_to_DeltaU_shift_grid,781,0.01818181818181818
dose_to_DeltaU_shift_grid,782,-0.006060606060606061
dose_to_DeltaU_shift_grid,783,-0.01818181818181818
dose_to_DeltaU_shift_grid,784,-0.04242424242424241
dose_to_DeltaU_shift_grid,785,-0.01818181818181818
dose_to_DeltaU_shift_grid,786,-0.006060606060606061
dose_to_DeltaU_shift_grid,787,-0.04242424242424241
dose_to_DeltaU_shift_grid,788,-0.0303030303030303
dose_to_DeltaU_shift_grid,789,-0.0303030303030303
dose_to_DeltaU_shift_grid,790,0.04242424242424241
dose_to_DeltaU_shift_grid,791,0.006060606060606061
dose_to_DeltaU_shift_grid,792,0.006060606060606061
dose_to_DeltaU_shift_grid,793,0.01818181818181818
dose_to_DeltaU_shift_grid,794,-0.01818181818181818
dose_to_DeltaU_shift_grid,795,-0.01818181818181818
dose_to_DeltaU_shift_grid,796,-0.006060606060606061
dose_to_DeltaU_shift_grid,797,0.0303030303030303
dose_to_DeltaU_shift_grid,798,-0.006060606060606061
dose_to_DeltaU_shift_grid,799,-0.0303030303030303
dose_to_DeltaU_shift_grid,800,0.0303030303030303
dose_to_DeltaU_shift_grid,801,-0.006060606060606061
dose_to_DeltaU_shift_grid,802,-0.006060606060606061
dose_to_DeltaU_shift_grid,803,0.0303030303030303
dose_to_DeltaU_shift_grid,804,-0.01818181818181818
dose_to_DeltaU_shift_grid,805,-0.01818181818181818
dose_to_DeltaU_shift_grid,806,0.05454545454545454
dose_to_DeltaU_shift_grid,807,0.04242424242424241
dose_to_DeltaU_shift_grid,808,0.05454545454545454
dose_to_DeltaU_shift_grid,809,-0.04242424242424241
dose_to_DeltaU_shift_grid,810,0.07878787878787878
dose_to_DeltaU_shift_grid,811,0.006060606060606061
dose_to_DeltaU_shift_grid,812,0.006060606060606061
dose_to_DeltaU_shift_grid,813,0.0303030303030303
dose_to_DeltaU_shift_grid,814,-0.006060606060606061
dose_to_DeltaU_shift_grid,815,-0.05454545454545454
dose_to_DeltaU_shift_grid,816,-0.006060606060606061
dose_to_DeltaU_shift_grid,817,0.006060606060606061
dose_to_DeltaU_shift_grid,818,0.0303030303030303
dose_to_DeltaU_shift_grid,819,0.01818181818181818
dose_to_DeltaU_shift_grid,820,0.01818181818181818
dose_to_DeltaU_shift_grid,821,0.04242424242424241
dose_to_DeltaU_shift_grid,822,0.01818181818181818
dose_to_DeltaU_shift_grid,823,-0.0303030303030303
dose_to_DeltaU_shift_grid,824,0.01818181818181818
dose_to_DeltaU_shift_grid,825,-0.01818181818181818
dose_to_DeltaU_shift_grid,826,-0.0303030303030303
dose_to_DeltaU_shift_grid,827,0.07878787878787878
dose_to_DeltaU_shift_grid,828,-0.0303030303030303
dose_to_DeltaU_shift_grid,829,0.01818181818181818
dose_to_DeltaU_shift_grid,830,-0.006060606060606061
dose_to_DeltaU_shift_grid,831,-0.05454545454545454
dose_to_DeltaU_shift_grid,832,0.006060606060606061
dose_to_DeltaU_shift_grid,833,0.006060606060606061
dose_to_DeltaU_shift_grid,834,0.04242424242424241
dose_to_DeltaU_shift_grid,835,-0.04242424242424241
dose_to_DeltaU_shift_grid,836,-0.006060606060606061
dose_to_DeltaU_shift_grid,837,-0.006060606060606061
dose_to_DeltaU_shift_grid,838,0.01818181818181818
dose_to_DeltaU_shift_grid,839,0.006060606060606061
dose_to_DeltaU_shift_grid,840,0.006060606060606061
dose_to_DeltaU_shift_grid,841,0.01818181818181818
dose_to_DeltaU_shift_grid,842,0.006060606060606061
dose_to_DeltaU_shift_grid,843,0.006060606060606061
dose_to_DeltaU_shift_grid,844,-0.01818181818181818
dose_to_DeltaU_shift_grid,845,0.006060606060606061
dose_to_DeltaU_shift_grid,846,0.04242424242424241
dose_to_DeltaU_shift_grid,847,-0.006060606060606061
dose_to_DeltaU_shift_grid,848,0.006060606060606061
dose_to_DeltaU_shift_grid,849,0.006060606060606061
dose_to_DeltaU_shift_grid,850,-0.01818181818181818
dose_to_DeltaU_shift_grid,851,0.006060606060606061
dose_to_DeltaU_shift_grid,852,-0.01818181818181818
dose_to_DeltaU_shift_grid,853,-0.07878787878787878
dose_to_DeltaU_shift_grid,854,-0.04242424242424241
dose_to_DeltaU_shift_grid,855,0.006060606060606061
dose_to_DeltaU_shift_grid,856,-0.006060606060606061
dose_to_DeltaU_shift_grid,857,-0.006060606060606061
dose_to_DeltaU_shift_grid,858,-0.01818181818181818
dose_to_DeltaU_shift_grid,859,-0.04242424242424241
dose_to_DeltaU_shift_grid,860,-0.01818181818181818
dose_to_DeltaU_shift_grid,861,-0.01818181818181818
dose_to_DeltaU_shift_grid,862,-0.0303030303030303
dose_to_DeltaU_shift_grid,863,-0.01818181818181818
dose_to_DeltaU_shift_grid,864,-0.05454545454545454
dose_to_DeltaU_shift_grid,865,0.01818181818181818
dose_to_DeltaU_shift_grid,866,0.006060606060606061
dose_to_DeltaU_shift_grid,867,0.006060606060606061
dose_to_DeltaU_shift_grid,868,0.006060606060606061
dose_to_DeltaU_shift_grid,869,-0.006060606060606061
dose_to_DeltaU_shift_grid,870,0.01818181818181818
dose_to_DeltaU_shift_grid,871,0.01818181818181818
dose_to_DeltaU_shift_grid,872,-0.0303030303030303
dose_to_DeltaU_shift_grid,873,0.04242424242424241
dose_to_DeltaU_shift_grid,874,0.01818181818181818
dose_to_DeltaU_shift_grid,875,-0.04242424242424241
dose_to_DeltaU_shift_grid,876,-0.006060606060606061
dose_to_DeltaU_shift_grid,877,-0.006060606060606061
dose_to_DeltaU_shift_grid,878,0.0303030303030303
dose_to_DeltaU_shift_grid,879,-0.0303030303030303
dose_to_DeltaU_shift_grid,880,0.006060606060606061
dose_to_DeltaU_shift_grid,881,-0.01818181818181818
dose_to_DeltaU_shift_grid,882,0.04242424242424241
dose_to_DeltaU_shift_grid,883,0.04242424242424241
dose_to_DeltaU_shift_grid,884,0.0303030303030303
dose_to_DeltaU_shift_grid,885,-0.04242424242424241
dose_to_DeltaU_shift_grid,886,0.04242424242424241
dose_to_DeltaU_shift_grid,887,0.05454545454545454
dose_to_DeltaU_shift_grid,888,-0.01818181818181818
dose_to_DeltaU_shift_grid,889,0.006060606060606061
dose_to_DeltaU_shift_grid,890,-0.01818181818181818
dose_to_DeltaU_shift_grid,891,-0.0303030303030303
dose_to_DeltaU_shift_grid,892,0.006060606060606061
dose_to_DeltaU_shift_grid,893,-0.0303030303030303
dose_to_DeltaU_shift_grid,894,-0.10303030303030303
dose_to_DeltaU_shift_grid,895,0.01818181818181818
dose_to_DeltaU_shift_grid,896,-0.006060606060606061
dose_to_DeltaU_shift_grid,897,-0.01818181818181818
dose_to_DeltaU_shift_grid,898,-0.01818181818181818
dose_to_DeltaU_shift_grid,899,0.04242424242424241
dose_to_DeltaU_shift_grid,900,0.0303030303030303
dose_to_DeltaU_shift_grid,901,0.01818181818181818
dose_to_DeltaU_shift_grid,902,-0.01818181818181818
dose_to_DeltaU_shift_grid,903,0.006060606060606061
dose_to_DeltaU_shift_grid,904,-0.01818181818181818
dose_to_DeltaU_shift_grid,905,0.0303030303030303
dose_to_DeltaU_shift_grid,906,0.01818181818181818
dose_to_DeltaU_shift_grid,907,0.006060606060606061
dose_to_DeltaU_shift_grid,908,-0.04242424242424241
dose_to_DeltaU_shift_grid,909,-0.05454545454545454
dose_to_DeltaU_shift_grid,910,-0.006060606060606061
dose_to_DeltaU_shift_grid,911,0.01818181818181818
dose_to_DeltaU_shift_grid,912,0.006060606060606061
dose_to_DeltaU_shift_grid,913,-0.04242424242424241
dose_to_DeltaU_shift_grid,914,-0.006060606060606061
dose_to_DeltaU_shift_grid,915,-0.0303030303030303
dose_to_DeltaU_shift_grid,916,0.0303030303030303
dose_to_DeltaU_shift_grid,917,-0.006060606060606061
dose_to_DeltaU_shift_grid,918,-0.0303030303030303
dose_to_DeltaU_shift_grid,919,0.0303030303030303
dose_to_DeltaU_shift_grid,920,0.01818181818181818
dose_to_DeltaU_shift_grid,921,0.0303030303030303
dose_to_DeltaU_shift_grid,922,-0.04242424242424241
dose_to_DeltaU_shift_grid,923,-0.01818181818181818
dose_to_DeltaU_shift_grid,924,0.0303030303030303
dose_to_DeltaU_shift_grid,925,0.0303030303030303
dose_to_DeltaU_shift_grid,926,-0.006060606060606061
dose_to_DeltaU_shift_grid,927,-0.01818181818181818
dose_to_DeltaU_shift_grid,928,-0.01818181818181818
dose_to_DeltaU_shift_grid,929,-0.01818181818181818
dose_to_DeltaU_shift_grid,930,0.01818181818181818
dose_to_DeltaU_shift_grid,931,0.0303030303030303
dose_to_DeltaU_shift_grid,932,-0.006060606060606061
dose_to_DeltaU_shift_grid,933,0.04242424242424241
dose_to_DeltaU_shift_grid,934,-0.05454545454545454
dose_to_DeltaU_shift_grid,935,0.0303030303030303
dose_to_DeltaU_shift_grid,936,0.01818181818181818
dose_to_DeltaU_shift_grid,937,-0.05454545454545454
dose_to_DeltaU_shift_grid,938,0.006060606060606061
dose_to_DeltaU_shift_grid,939,0.006060606060606061
dose_to_DeltaU_shift_grid,940,-0.006060606060606061
dose_to_DeltaU_shift_grid,941,0.01818181818181818
dose_to_DeltaU_shift_grid,942,-0.006060606060606061
dose_to_DeltaU_shift_grid,943,-0.0303030303030303
dose_to_DeltaU_shift_grid,944,0.006060606060606061
dose_to_DeltaU_shift_grid,945,0.04242424242424241
dose_to_DeltaU_shift_grid,946,-0.006060606060606061
dose_to_DeltaU_shift_grid,947,-0.0303030303030303
dose_to_DeltaU_shift_grid,948,0.01818181818181818
dose_to_DeltaU_shift_grid,949,0.0303030303030303
dose_to_DeltaU_shift_grid,950,0.0303030303030303
dose_to_DeltaU_shift_grid,951,0.01818181818181818
dose_to_DeltaU_shift_grid,952,0.006060606060606061
dose_to_DeltaU_shift_grid,953,0.07878787878787878
dose_to_DeltaU_shift_grid,954,0.05454545454545454
dose_to_DeltaU_shift_grid,955,-0.04242424242424241
dose_to_DeltaU_shift_grid,956,0.07878787878787878
dose_to_DeltaU_shift_grid,957,-0.01818181818181818
dose_to_DeltaU_shift_grid,958,-0.01818181818181818
dose_to_DeltaU_shift_grid,959,0.0303030303030303
dose_to_DeltaU_shift_grid,960,0.01818181818181818
dose_to_DeltaU_shift_grid,961,0.0303030303030303
dose_to_DeltaU_shift_grid,962,0.006060606060606061
dose_to_DeltaU_shift_grid,963,0.006060606060606061
dose_to_DeltaU_shift_grid,964,0.006060606060606061
dose_to_DeltaU_shift_grid,965,0.04242424242424241
dose_to_DeltaU_shift_grid,966,-0.01818181818181818
dose_to_DeltaU_shift_grid,967,0.0303030303030303
dose_to_DeltaU_shift_grid,968,0.04242424242424241
dose_to_DeltaU_shift_grid,969,-0.04242424242424241
dose_to_DeltaU_shift_grid,970,0.006060606060606061
dose_to_DeltaU_shift_grid,971,-0.04242424242424241
dose_to_DeltaU_shift_grid,972,-0.04242424242424241
dose_to_DeltaU_shift_grid,973,0.04242424242424241
dose_to_DeltaU_shift_grid,974,-0.0303030303030303
dose_to_DeltaU_shift_grid,975,-0.006060606060606061
dose_to_DeltaU_shift_grid,976,0.006060606060606061
dose_to_DeltaU_shift_grid,977,-0.01818181818181818
dose_to_DeltaU_shift_grid,978,0.01818181818181818
dose_to_DeltaU_shift_grid,979,0.006060606060606061
