prompt_id,graph_id,condition,mechanism,clean_label,conflict_label,DeltaU,final_clean_logit,final_conflict_logit,pair_choice,action_label,alpha,beta,final_margin,baseline_margin,margin_shift,dose,crossed
g048_closure_override,48,closure_override,closure,Red,Blue,-70.60443878173828,14.609375,16.03125,conflict,a0.6_b0.3,0.6,0.3,-1.421875,-2.921875,1.5,0.44999999999999996,False
g048_exception_override,48,exception_override,closure,Red,Blue,-74.12045288085938,14.1171875,15.8203125,conflict,a0.6_b0.3,0.6,0.3,-1.703125,-2.734375,1.03125,0.44999999999999996,False
g049_clean,49,clean,stable,Green,Yellow,13.732030868530273,15.6015625,13.5546875,clean,a0.6_b0.3,0.6,0.3,2.046875,2.1484375,-0.1015625,0.44999999999999996,False
g049_redundant,49,redundant,stable,Green,Yellow,-12.485050201416016,15.1015625,13.7421875,clean,a0.6_b0.3,0.6,0.3,1.359375,1.5234375,-0.1640625,0.44999999999999996,False
g049_irrelevant,49,irrelevant,stable,Green,Yellow,11.542465209960938,15.484375,13.421875,clean,a0.6_b0.3,0.6,0.3,2.0625,2.3359375,-0.2734375,0.44999999999999996,False
g049_paraphrase,49,paraphrase,stable,Green,Yellow,-9.954124450683594,15.234375,13.90625,clean,a0.6_b0.3,0.6,0.3,1.328125,1.4296875,-0.1015625,0.44999999999999996,False
g049_weak_distractor,49,weak_distractor,competition,Green,Yellow,15.539276123046875,15.171875,13.390625,clean,a0.6_b0.3,0.6,0.3,1.78125,2.3359375,-0.5546875,0.44999999999999996,False
g049_competition_balanced,49,competition_balanced,competition,Green,Yellow,0.8381834030151367,15.1484375,13.453125,clean,a0.6_b0.3,0.6,0.3,1.6953125,1.6953125,0.0,0.44999999999999996,False
g049_direct_conflict,49,direct_conflict,competition,Green,Yellow,6.6349334716796875,15.1484375,13.4140625,clean,a0.6_b0.3,0.6,0.3,1.734375,1.78125,-0.046875,0.44999999999999996,False
g049_closure_update,49,closure_update,closure,Green,Yellow,-10.558492660522461,14.875,13.359375,clean,a0.6_b0.3,0.6,0.3,1.515625,1.1484375,0.3671875,0.44999999999999996,False
g049_closure_override,49,closure_override,closure,Green,Yellow,-48.14556884765625,15.015625,14.9453125,clean,a0.6_b0.3,0.6,0.3,0.0703125,-2.328125,2.3984375,0.44999999999999996,True
g049_exception_override,49,exception_override,closure,Green,Yellow,-61.90397644042969,14.484375,14.7890625,conflict,a0.6_b0.3,0.6,0.3,-0.3046875,-2.140625,1.8359375,0.44999999999999996,False
g050_clean,50,clean,stable,North,South,23.008930206298828,15.640625,13.765625,clean,a0.6_b0.3,0.6,0.3,1.875,0.8515625,1.0234375,0.44999999999999996,False
g050_redundant,50,redundant,stable,North,South,18.74281883239746,15.3359375,13.65625,clean,a0.6_b0.3,0.6,0.3,1.6796875,0.640625,1.0390625,0.44999999999999996,False
g050_irrelevant,50,irrelevant,stable,North,South,31.05253028869629,15.8046875,13.734375,clean,a0.6_b0.3,0.6,0.3,2.0703125,1.46875,0.6015625,0.44999999999999996,False
g050_paraphrase,50,paraphrase,stable,North,South,9.269083023071289,14.9296875,13.109375,clean,a0.6_b0.3,0.6,0.3,1.8203125,1.234375,0.5859375,0.44999999999999996,False
g050_weak_distractor,50,weak_distractor,competition,North,South,35.85942840576172,15.5703125,13.5,clean,a0.6_b0.3,0.6,0.3,2.0703125,2.1015625,-0.03125,0.44999999999999996,False
g050_competition_balanced,50,competition_balanced,competition,North,South,19.128021240234375,15.265625,13.9296875,clean,a0.6_b0.3,0.6,0.3,1.3359375,0.7890625,0.546875,0.44999999999999996,False
g050_direct_conflict,50,direct_conflict,competition,North,South,26.043132781982422,15.40625,13.90625,clean,a0.6_b0.3,0.6,0.3,1.5,0.5234375,0.9765625,0.44999999999999996,False
g050_closure_update,50,closure_update,closure,North,South,12.854016304016113,15.234375,13.9453125,clean,a0.6_b0.3,0.6,0.3,1.2890625,0.6796875,0.609375,0.44999999999999996,False
g050_closure_override,50,closure_override,closure,North,South,-16.309457778930664,14.953125,15.171875,conflict,a0.6_b0.3,0.6,0.3,-0.21875,-2.484375,2.265625,0.44999999999999996,False
g050_exception_override,50,exception_override,closure,North,South,-18.26023292541504,14.6328125,14.7890625,conflict,a0.6_b0.3,0.6,0.3,-0.15625,-1.6875,1.53125,0.44999999999999996,False
g051_clean,51,clean,stable,East,West,29.533279418945312,16.0625,13.5078125,clean,a0.6_b0.3,0.6,0.3,2.5546875,1.8203125,0.734375,0.44999999999999996,False
g051_redundant,51,redundant,stable,East,West,22.17814826965332,15.953125,13.53125,clean,a0.6_b0.3,0.6,0.3,2.421875,1.6796875,0.7421875,0.44999999999999996,False
g051_irrelevant,51,irrelevant,stable,East,West,31.24455451965332,16.328125,13.515625,clean,a0.6_b0.3,0.6,0.3,2.8125,2.5546875,0.2578125,0.44999999999999996,False
g051_paraphrase,51,paraphrase,stable,East,West,26.67950439453125,15.6328125,13.21875,clean,a0.6_b0.3,0.6,0.3,2.4140625,2.25,0.1640625,0.44999999999999996,False
g051_weak_distractor,51,weak_distractor,competition,East,West,38.166542053222656,15.8359375,12.9140625,clean,a0.6_b0.3,0.6,0.3,2.921875,3.375,-0.453125,0.44999999999999996,False
g051_competition_balanced,51,competition_balanced,competition,East,West,27.925525665283203,15.8359375,13.296875,clean,a0.6_b0.3,0.6,0.3,2.5390625,2.453125,0.0859375,0.44999999999999996,False
g051_direct_conflict,51,direct_conflict,competition,East,West,23.318111419677734,15.7734375,13.6796875,clean,a0.6_b0.3,0.6,0.3,2.09375,1.6328125,0.4609375,0.44999999999999996,False
g051_closure_update,51,closure_update,closure,East,West,22.566347122192383,15.71875,13.171875,clean,a0.6_b0.3,0.6,0.3,2.546875,2.4921875,0.0546875,0.44999999999999996,False
g051_closure_override,51,closure_override,closure,East,West,-16.177366256713867,15.1875,14.890625,clean,a0.6_b0.3,0.6,0.3,0.296875,-1.9140625,2.2109375,0.44999999999999996,True
g051_exception_override,51,exception_override,closure,East,West,-13.93787956237793,15.046875,14.6484375,clean,a0.6_b0.3,0.6,0.3,0.3984375,-0.546875,0.9453125,0.44999999999999996,True
g052_clean,52,clean,stable,Copper,Silver,17.43585968017578,16.265625,13.15625,clean,a0.6_b0.3,0.6,0.3,3.109375,2.4921875,0.6171875,0.44999999999999996,False
g052_redundant,52,redundant,stable,Copper,Silver,-2.182985305786133,15.484375,13.25,clean,a0.6_b0.3,0.6,0.3,2.234375,1.4921875,0.7421875,0.44999999999999996,False
g052_irrelevant,52,irrelevant,stable,Copper,Silver,24.831865310668945,16.375,13.1484375,clean,a0.6_b0.3,0.6,0.3,3.2265625,3.03125,0.1953125,0.44999999999999996,False
g052_paraphrase,52,paraphrase,stable,Copper,Silver,31.929515838623047,16.4375,12.9375,clean,a0.6_b0.3,0.6,0.3,3.5,3.0078125,0.4921875,0.44999999999999996,False
g052_weak_distractor,52,weak_distractor,competition,Copper,Silver,37.28183364868164,15.96875,12.8671875,clean,a0.6_b0.3,0.6,0.3,3.1015625,2.1796875,0.921875,0.44999999999999996,False
g052_competition_balanced,52,competition_balanced,competition,Copper,Silver,42.73065948486328,16.0625,12.5390625,clean,a0.6_b0.3,0.6,0.3,3.5234375,2.9375,0.5859375,0.44999999999999996,False
g052_direct_conflict,52,direct_conflict,competition,Copper,Silver,37.70489501953125,15.953125,12.75,clean,a0.6_b0.3,0.6,0.3,3.203125,1.953125,1.25,0.44999999999999996,False
g052_closure_update,52,closure_update,closure,Copper,Silver,17.29568099975586,15.640625,12.46875,clean,a0.6_b0.3,0.6,0.3,3.171875,2.21875,0.953125,0.44999999999999996,False
g052_closure_override,52,closure_override,closure,Copper,Silver,-41.464881896972656,15.5703125,15.171875,clean,a0.6_b0.3,0.6,0.3,0.3984375,-1.2734375,1.671875,0.44999999999999996,True
g052_exception_override,52,exception_override,closure,Copper,Silver,-38.0196533203125,15.6015625,15.0,clean,a0.6_b0.3,0.6,0.3,0.6015625,-0.9375,1.5390625,0.44999999999999996,True
g054_clean,54,clean,stable,Red,Blue,9.423273086547852,15.765625,14.1953125,clean,a0.6_b0.3,0.6,0.3,1.5703125,1.796875,-0.2265625,0.44999999999999996,False
g054_redundant,54,redundant,stable,Red,Blue,1.7780342102050781,15.53125,14.0078125,clean,a0.6_b0.3,0.6,0.3,1.5234375,1.5859375,-0.0625,0.44999999999999996,False
g054_irrelevant,54,irrelevant,stable,Red,Blue,21.08160400390625,15.8671875,13.8203125,clean,a0.6_b0.3,0.6,0.3,2.046875,2.734375,-0.6875,0.44999999999999996,False
g054_paraphrase,54,paraphrase,stable,Red,Blue,-1.133143424987793,15.28125,14.359375,clean,a0.6_b0.3,0.6,0.3,0.921875,1.65625,-0.734375,0.44999999999999996,False
g054_weak_distractor,54,weak_distractor,competition,Red,Blue,17.696531295776367,15.515625,14.1484375,clean,a0.6_b0.3,0.6,0.3,1.3671875,1.6328125,-0.265625,0.44999999999999996,False
g054_competition_balanced,54,competition_balanced,competition,Red,Blue,1.8507375717163086,15.4375,14.609375,clean,a0.6_b0.3,0.6,0.3,0.828125,1.0625,-0.234375,0.44999999999999996,False
g054_direct_conflict,54,direct_conflict,competition,Red,Blue,2.126420021057129,15.4375,14.703125,clean,a0.6_b0.3,0.6,0.3,0.734375,0.7265625,0.0078125,0.44999999999999996,False
g054_closure_update,54,closure_update,closure,Red,Blue,-12.05073356628418,15.03125,14.34375,clean,a0.6_b0.3,0.6,0.3,0.6875,0.578125,0.109375,0.44999999999999996,False
g054_closure_override,54,closure_override,closure,Red,Blue,-49.61067199707031,15.1015625,15.875,conflict,a0.6_b0.3,0.6,0.3,-0.7734375,-2.046875,1.2734375,0.44999999999999996,False
g054_exception_override,54,exception_override,closure,Red,Blue,-53.77178955078125,14.8125,15.734375,conflict,a0.6_b0.3,0.6,0.3,-0.921875,-1.984375,1.0625,0.44999999999999996,False
g055_clean,55,clean,stable,Green,Yellow,21.61089324951172,16.171875,13.890625,clean,a0.6_b0.3,0.6,0.3,2.28125,2.109375,0.171875,0.44999999999999996,False
g055_redundant,55,redundant,stable,Green,Yellow,-2.3775386810302734,15.6875,14.09375,clean,a0.6_b0.3,0.6,0.3,1.59375,1.6171875,-0.0234375,0.44999999999999996,False
g055_irrelevant,55,irrelevant,stable,Green,Yellow,27.561782836914062,16.0,13.328125,clean,a0.6_b0.3,0.6,0.3,2.671875,3.0078125,-0.3359375,0.44999999999999996,False
g055_paraphrase,55,paraphrase,stable,Green,Yellow,-1.5274457931518555,15.71875,14.2109375,clean,a0.6_b0.3,0.6,0.3,1.5078125,1.875,-0.3671875,0.44999999999999996,False
g055_weak_distractor,55,weak_distractor,competition,Green,Yellow,26.99740982055664,15.65625,13.296875,clean,a0.6_b0.3,0.6,0.3,2.359375,2.7421875,-0.3828125,0.44999999999999996,False
g055_competition_balanced,55,competition_balanced,competition,Green,Yellow,12.724246978759766,15.65625,13.8359375,clean,a0.6_b0.3,0.6,0.3,1.8203125,1.671875,0.1484375,0.44999999999999996,False
g055_direct_conflict,55,direct_conflict,competition,Green,Yellow,17.723556518554688,15.671875,13.890625,clean,a0.6_b0.3,0.6,0.3,1.78125,1.890625,-0.109375,0.44999999999999996,False
g055_closure_update,55,closure_update,closure,Green,Yellow,2.2060556411743164,15.3359375,13.671875,clean,a0.6_b0.3,0.6,0.3,1.6640625,1.1015625,0.5625,0.44999999999999996,False
g055_closure_override,55,closure_override,closure,Green,Yellow,-27.861215591430664,15.65625,15.0859375,clean,a0.6_b0.3,0.6,0.3,0.5703125,-1.375,1.9453125,0.44999999999999996,True
g055_exception_override,55,exception_override,closure,Green,Yellow,-42.54817199707031,15.1484375,15.0703125,clean,a0.6_b0.3,0.6,0.3,0.078125,-2.1171875,2.1953125,0.44999999999999996,True
g056_clean,56,clean,stable,North,South,17.297182083129883,15.640625,14.3359375,clean,a0.6_b0.3,0.6,0.3,1.3046875,0.671875,0.6328125,0.44999999999999996,False
g056_redundant,56,redundant,stable,North,South,15.5408935546875,15.4375,14.109375,clean,a0.6_b0.3,0.6,0.3,1.328125,0.953125,0.375,0.44999999999999996,False
g056_irrelevant,56,irrelevant,stable,North,South,27.503812789916992,15.8515625,14.109375,clean,a0.6_b0.3,0.6,0.3,1.7421875,1.78125,-0.0390625,0.44999999999999996,False
g056_paraphrase,56,paraphrase,stable,North,South,0.209686279296875,14.9140625,13.8984375,clean,a0.6_b0.3,0.6,0.3,1.015625,0.1640625,0.8515625,0.44999999999999996,False
g056_weak_distractor,56,weak_distractor,competition,North,South,31.063461303710938,15.515625,13.84375,clean,a0.6_b0.3,0.6,0.3,1.671875,1.9921875,-0.3203125,0.44999999999999996,False
g056_competition_balanced,56,competition_balanced,competition,North,South,11.527283668518066,15.171875,14.5703125,clean,a0.6_b0.3,0.6,0.3,0.6015625,-0.1484375,0.75,0.44999999999999996,True
g056_direct_conflict,56,direct_conflict,competition,North,South,15.781771659851074,15.296875,14.625,clean,a0.6_b0.3,0.6,0.3,0.671875,-0.5390625,1.2109375,0.44999999999999996,True
g056_closure_update,56,closure_update,closure,North,South,13.359745979309082,15.1640625,14.234375,clean,a0.6_b0.3,0.6,0.3,0.9296875,0.515625,0.4140625,0.44999999999999996,False
g056_closure_override,56,closure_override,closure,North,South,-3.5262718200683594,15.3046875,15.015625,clean,a0.6_b0.3,0.6,0.3,0.2890625,-1.8125,2.1015625,0.44999999999999996,True
g056_exception_override,56,exception_override,closure,North,South,-8.340667724609375,15.03125,14.84375,clean,a0.6_b0.3,0.6,0.3,0.1875,-1.25,1.4375,0.44999999999999996,True
g057_clean,57,clean,stable,East,West,33.395423889160156,16.0,13.3671875,clean,a0.6_b0.3,0.6,0.3,2.6328125,1.5703125,1.0625,0.44999999999999996,False
g057_redundant,57,redundant,stable,East,West,28.362892150878906,15.953125,13.2734375,clean,a0.6_b0.3,0.6,0.3,2.6796875,1.6796875,1.0,0.44999999999999996,False
g057_irrelevant,57,irrelevant,stable,East,West,41.09022521972656,16.328125,13.1328125,clean,a0.6_b0.3,0.6,0.3,3.1953125,2.71875,0.4765625,0.44999999999999996,False
g057_paraphrase,57,paraphrase,stable,East,West,25.20071792602539,15.53125,13.421875,clean,a0.6_b0.3,0.6,0.3,2.109375,1.375,0.734375,0.44999999999999996,False
g057_weak_distractor,57,weak_distractor,competition,East,West,44.57716369628906,15.7890625,12.6328125,clean,a0.6_b0.3,0.6,0.3,3.15625,3.609375,-0.453125,0.44999999999999996,False
g057_competition_balanced,57,competition_balanced,competition,East,West,28.43448257446289,15.703125,13.3203125,clean,a0.6_b0.3,0.6,0.3,2.3828125,2.3828125,0.0,0.44999999999999996,False
g057_direct_conflict,57,direct_conflict,competition,East,West,28.230499267578125,15.6875,13.484375,clean,a0.6_b0.3,0.6,0.3,2.203125,2.0625,0.140625,0.44999999999999996,False
g057_closure_update,57,closure_update,closure,East,West,29.82552146911621,15.6171875,12.7890625,clean,a0.6_b0.3,0.6,0.3,2.828125,2.7890625,0.0390625,0.44999999999999996,False
g057_closure_override,57,closure_override,closure,East,West,4.261449813842773,15.671875,14.359375,clean,a0.6_b0.3,0.6,0.3,1.3125,-0.234375,1.546875,0.44999999999999996,True
g057_exception_override,57,exception_override,closure,East,West,-1.4564247131347656,15.3203125,14.359375,clean,a0.6_b0.3,0.6,0.3,0.9609375,0.1328125,0.828125,0.44999999999999996,False
g058_clean,58,clean,stable,Copper,Silver,20.637065887451172,16.265625,14.0,clean,a0.6_b0.3,0.6,0.3,2.265625,1.5078125,0.7578125,0.44999999999999996,False
g058_redundant,58,redundant,stable,Copper,Silver,2.2487621307373047,15.640625,14.03125,clean,a0.6_b0.3,0.6,0.3,1.609375,0.734375,0.875,0.44999999999999996,False
g058_irrelevant,58,irrelevant,stable,Copper,Silver,26.806198120117188,16.28125,13.96875,clean,a0.6_b0.3,0.6,0.3,2.3125,2.078125,0.234375,0.44999999999999996,False
g058_paraphrase,58,paraphrase,stable,Copper,Silver,13.98242473602295,16.15625,14.109375,clean,a0.6_b0.3,0.6,0.3,2.046875,1.7578125,0.2890625,0.44999999999999996,False
g058_weak_distractor,58,weak_distractor,competition,Copper,Silver,39.534568786621094,15.8671875,13.53125,clean,a0.6_b0.3,0.6,0.3,2.3359375,1.6640625,0.671875,0.44999999999999996,False
g058_competition_balanced,58,competition_balanced,competition,Copper,Silver,45.784141540527344,16.015625,13.328125,clean,a0.6_b0.3,0.6,0.3,2.6875,1.9921875,0.6953125,0.44999999999999996,False
g058_direct_conflict,58,direct_conflict,competition,Copper,Silver,42.14203643798828,16.0,13.5625,clean,a0.6_b0.3,0.6,0.3,2.4375,1.359375,1.078125,0.44999999999999996,False
g058_closure_update,58,closure_update,closure,Copper,Silver,21.577478408813477,15.5859375,13.3125,clean,a0.6_b0.3,0.6,0.3,2.2734375,1.8203125,0.453125,0.44999999999999996,False
g058_closure_override,58,closure_override,closure,Copper,Silver,-13.703411102294922,16.40625,15.3984375,clean,a0.6_b0.3,0.6,0.3,1.0078125,-0.40625,1.4140625,0.44999999999999996,True
g058_exception_override,58,exception_override,closure,Copper,Silver,-30.27591896057129,15.8515625,15.4375,clean,a0.6_b0.3,0.6,0.3,0.4140625,-1.375,1.7890625,0.44999999999999996,True
g059_clean,59,clean,stable,Gold,Iron,31.374074935913086,15.40625,13.8984375,clean,a0.6_b0.3,0.6,0.3,1.5078125,1.125,0.3828125,0.44999999999999996,False
g059_redundant,59,redundant,stable,Gold,Iron,13.055259704589844,14.9765625,14.1171875,clean,a0.6_b0.3,0.6,0.3,0.859375,0.5703125,0.2890625,0.44999999999999996,False
g059_irrelevant,59,irrelevant,stable,Gold,Iron,58.76453399658203,15.7890625,13.4375,clean,a0.6_b0.3,0.6,0.3,2.3515625,2.1484375,0.203125,0.44999999999999996,False
g059_paraphrase,59,paraphrase,stable,Gold,Iron,43.51643371582031,15.765625,14.03125,clean,a0.6_b0.3,0.6,0.3,1.734375,2.4921875,-0.7578125,0.44999999999999996,False
g059_weak_distractor,59,weak_distractor,competition,Gold,Iron,75.93028259277344,15.6875,13.34375,clean,a0.6_b0.3,0.6,0.3,2.34375,1.8203125,0.5234375,0.44999999999999996,False
g059_competition_balanced,59,competition_balanced,competition,Gold,Iron,37.00700378417969,15.40625,14.375,clean,a0.6_b0.3,0.6,0.3,1.03125,0.2265625,0.8046875,0.44999999999999996,False
g059_direct_conflict,59,direct_conflict,competition,Gold,Iron,29.563690185546875,15.3046875,14.34375,clean,a0.6_b0.3,0.6,0.3,0.9609375,-0.0234375,0.984375,0.44999999999999996,True
g059_closure_update,59,closure_update,closure,Gold,Iron,55.10101318359375,15.765625,13.125,clean,a0.6_b0.3,0.6,0.3,2.640625,1.75,0.890625,0.44999999999999996,False
g059_closure_override,59,closure_override,closure,Gold,Iron,32.795494079589844,16.0625,14.7109375,clean,a0.6_b0.3,0.6,0.3,1.3515625,0.265625,1.0859375,0.44999999999999996,False
g059_exception_override,59,exception_override,closure,Gold,Iron,5.125056266784668,15.3359375,15.1015625,clean,a0.6_b0.3,0.6,0.3,0.234375,-1.5078125,1.7421875,0.44999999999999996,True
g060_clean,60,clean,stable,Red,Blue,6.075301647186279,16.0625,14.0,clean,a0.6_b0.3,0.6,0.3,2.0625,2.3046875,-0.2421875,0.44999999999999996,False
g060_redundant,60,redundant,stable,Red,Blue,1.1680593490600586,15.984375,13.96875,clean,a0.6_b0.3,0.6,0.3,2.015625,2.0546875,-0.0390625,0.44999999999999996,False
g060_irrelevant,60,irrelevant,stable,Red,Blue,16.639925003051758,16.15625,13.734375,clean,a0.6_b0.3,0.6,0.3,2.421875,2.9453125,-0.5234375,0.44999999999999996,False
g060_paraphrase,60,paraphrase,stable,Red,Blue,-16.834367752075195,15.6171875,14.9140625,clean,a0.6_b0.3,0.6,0.3,0.703125,1.28125,-0.578125,0.44999999999999996,False
g060_weak_distractor,60,weak_distractor,competition,Red,Blue,11.103236198425293,15.8515625,14.2109375,clean,a0.6_b0.3,0.6,0.3,1.640625,1.9375,-0.296875,0.44999999999999996,False
g060_competition_balanced,60,competition_balanced,competition,Red,Blue,-1.242640495300293,15.8046875,14.5703125,clean,a0.6_b0.3,0.6,0.3,1.234375,1.7421875,-0.5078125,0.44999999999999996,False
g060_direct_conflict,60,direct_conflict,competition,Red,Blue,-1.9537649154663086,15.8359375,14.671875,clean,a0.6_b0.3,0.6,0.3,1.1640625,1.078125,0.0859375,0.44999999999999996,False
g060_closure_update,60,closure_update,closure,Red,Blue,-18.85799217224121,15.453125,14.296875,clean,a0.6_b0.3,0.6,0.3,1.15625,1.0234375,0.1328125,0.44999999999999996,False
g060_closure_override,60,closure_override,closure,Red,Blue,-62.7777099609375,15.171875,15.921875,conflict,a0.6_b0.3,0.6,0.3,-0.75,-2.0546875,1.3046875,0.44999999999999996,False
g060_exception_override,60,exception_override,closure,Red,Blue,-65.86888122558594,14.96875,15.90625,conflict,a0.6_b0.3,0.6,0.3,-0.9375,-2.125,1.1875,0.44999999999999996,False
g061_clean,61,clean,stable,Green,Yellow,17.86732292175293,16.03125,14.0546875,clean,a0.6_b0.3,0.6,0.3,1.9765625,2.03125,-0.0546875,0.44999999999999996,False
g061_redundant,61,redundant,stable,Green,Yellow,-3.8560733795166016,15.6171875,14.171875,clean,a0.6_b0.3,0.6,0.3,1.4453125,1.515625,-0.0703125,0.44999999999999996,False
g061_irrelevant,61,irrelevant,stable,Green,Yellow,24.82925796508789,16.015625,13.53125,clean,a0.6_b0.3,0.6,0.3,2.484375,2.921875,-0.4375,0.44999999999999996,False
g061_paraphrase,61,paraphrase,stable,Green,Yellow,1.061452865600586,15.765625,14.6328125,clean,a0.6_b0.3,0.6,0.3,1.1328125,1.15625,-0.0234375,0.44999999999999996,False
g061_weak_distractor,61,weak_distractor,competition,Green,Yellow,22.58061981201172,15.6015625,13.5546875,clean,a0.6_b0.3,0.6,0.3,2.046875,2.515625,-0.46875,0.44999999999999996,False
g061_competition_balanced,61,competition_balanced,competition,Green,Yellow,15.205499649047852,15.640625,13.59375,clean,a0.6_b0.3,0.6,0.3,2.046875,2.328125,-0.28125,0.44999999999999996,False
g061_direct_conflict,61,direct_conflict,competition,Green,Yellow,13.380790710449219,15.6015625,13.96875,clean,a0.6_b0.3,0.6,0.3,1.6328125,1.4375,0.1953125,0.44999999999999996,False
g061_closure_update,61,closure_update,closure,Green,Yellow,1.959824562072754,15.3203125,13.625,clean,a0.6_b0.3,0.6,0.3,1.6953125,1.21875,0.4765625,0.44999999999999996,False
g061_closure_override,61,closure_override,closure,Green,Yellow,-26.062700271606445,15.5,15.1171875,clean,a0.6_b0.3,0.6,0.3,0.3828125,-1.375,1.7578125,0.44999999999999996,True
g061_exception_override,61,exception_override,closure,Green,Yellow,-36.652992248535156,15.171875,15.046875,clean,a0.6_b0.3,0.6,0.3,0.125,-1.7109375,1.8359375,0.44999999999999996,True
g062_clean,62,clean,stable,North,South,25.45205307006836,15.640625,13.65625,clean,a0.6_b0.3,0.6,0.3,1.984375,1.109375,0.875,0.44999999999999996,False
g062_redundant,62,redundant,stable,North,South,25.836257934570312,15.6015625,13.53125,clean,a0.6_b0.3,0.6,0.3,2.0703125,1.40625,0.6640625,0.44999999999999996,False
g062_irrelevant,62,irrelevant,stable,North,South,44.276336669921875,16.046875,13.3671875,clean,a0.6_b0.3,0.6,0.3,2.6796875,2.609375,0.0703125,0.44999999999999996,False
g062_paraphrase,62,paraphrase,stable,North,South,6.70118522644043,14.890625,13.484375,clean,a0.6_b0.3,0.6,0.3,1.40625,0.3671875,1.0390625,0.44999999999999996,False
g062_weak_distractor,62,weak_distractor,competition,North,South,36.84014129638672,15.5859375,13.4140625,clean,a0.6_b0.3,0.6,0.3,2.171875,2.6015625,-0.4296875,0.44999999999999996,False
g062_competition_balanced,62,competition_balanced,competition,North,South,20.518272399902344,15.421875,13.953125,clean,a0.6_b0.3,0.6,0.3,1.46875,1.0,0.46875,0.44999999999999996,False
g062_direct_conflict,62,direct_conflict,competition,North,South,26.02239990234375,15.53125,14.03125,clean,a0.6_b0.3,0.6,0.3,1.5,0.125,1.375,0.44999999999999996,False
g062_closure_update,62,closure_update,closure,North,South,15.169522285461426,15.3046875,13.8203125,clean,a0.6_b0.3,0.6,0.3,1.484375,1.1875,0.296875,0.44999999999999996,False
g062_closure_override,62,closure_override,closure,North,South,-2.7303333282470703,15.3203125,14.65625,clean,a0.6_b0.3,0.6,0.3,0.6640625,-1.3125,1.9765625,0.44999999999999996,True
g062_exception_override,62,exception_override,closure,North,South,-5.473394393920898,15.1328125,14.359375,clean,a0.6_b0.3,0.6,0.3,0.7734375,-0.3359375,1.109375,0.44999999999999996,True
g063_clean,63,clean,stable,East,West,31.804988861083984,16.265625,13.625,clean,a0.6_b0.3,0.6,0.3,2.640625,1.6953125,0.9453125,0.44999999999999996,False
g063_redundant,63,redundant,stable,East,West,28.516643524169922,16.28125,13.6015625,clean,a0.6_b0.3,0.6,0.3,2.6796875,1.8125,0.8671875,0.44999999999999996,False
g063_irrelevant,63,irrelevant,stable,East,West,40.97467041015625,16.59375,13.421875,clean,a0.6_b0.3,0.6,0.3,3.171875,2.828125,0.34375,0.44999999999999996,False
g063_paraphrase,63,paraphrase,stable,East,West,27.571149826049805,15.875,13.8203125,clean,a0.6_b0.3,0.6,0.3,2.0546875,1.6875,0.3671875,0.44999999999999996,False
g063_weak_distractor,63,weak_distractor,competition,East,West,37.87971496582031,16.0625,13.1875,clean,a0.6_b0.3,0.6,0.3,2.875,3.203125,-0.328125,0.44999999999999996,False
g063_competition_balanced,63,competition_balanced,competition,East,West,28.999740600585938,16.078125,13.515625,clean,a0.6_b0.3,0.6,0.3,2.5625,2.390625,0.171875,0.44999999999999996,False
g063_direct_conflict,63,direct_conflict,competition,East,West,24.024639129638672,16.09375,13.921875,clean,a0.6_b0.3,0.6,0.3,2.171875,1.65625,0.515625,0.44999999999999996,False
g063_closure_update,63,closure_update,closure,East,West,26.18344497680664,16.078125,13.3046875,clean,a0.6_b0.3,0.6,0.3,2.7734375,2.71875,0.0546875,0.44999999999999996,False
g063_closure_override,63,closure_override,closure,East,West,-7.188634872436523,15.7734375,14.8671875,clean,a0.6_b0.3,0.6,0.3,0.90625,-1.1328125,2.0390625,0.44999999999999996,True
g063_exception_override,63,exception_override,closure,East,West,-7.383050918579102,15.5,14.609375,clean,a0.6_b0.3,0.6,0.3,0.890625,-0.1328125,1.0234375,0.44999999999999996,True
g065_clean,65,clean,stable,Gold,Iron,27.95207977294922,14.9453125,14.421875,clean,a0.6_b0.3,0.6,0.3,0.5234375,0.2734375,0.25,0.44999999999999996,False
g065_redundant,65,redundant,stable,Gold,Iron,15.861955642700195,14.5703125,14.5859375,conflict,a0.6_b0.3,0.6,0.3,-0.015625,-0.1953125,0.1796875,0.44999999999999996,False
g065_irrelevant,65,irrelevant,stable,Gold,Iron,58.383399963378906,15.5703125,13.859375,clean,a0.6_b0.3,0.6,0.3,1.7109375,2.015625,-0.3046875,0.44999999999999996,False
g065_paraphrase,65,paraphrase,stable,Gold,Iron,43.874515533447266,15.453125,14.53125,clean,a0.6_b0.3,0.6,0.3,0.921875,1.625,-0.703125,0.44999999999999996,False
g065_weak_distractor,65,weak_distractor,competition,Gold,Iron,76.13751983642578,15.4375,13.84375,clean,a0.6_b0.3,0.6,0.3,1.59375,1.046875,0.546875,0.44999999999999996,False
g065_competition_balanced,65,competition_balanced,competition,Gold,Iron,44.82185363769531,15.234375,14.5078125,clean,a0.6_b0.3,0.6,0.3,0.7265625,0.0078125,0.71875,0.44999999999999996,False
g065_direct_conflict,65,direct_conflict,competition,Gold,Iron,44.417625427246094,15.3203125,14.4609375,clean,a0.6_b0.3,0.6,0.3,0.859375,-0.15625,1.015625,0.44999999999999996,True
