prompt_id,graph_id,condition,mechanism,clean_label,conflict_label,DeltaU,final_clean_logit,final_conflict_logit,pair_choice,control,final_margin,baseline_DeltaU,baseline_margin,baseline_pair_choice,margin_shift,DeltaU_shift,pair_flip,crossed
g045_irrelevant,45,irrelevant,stable,East,West,43.69102478027344,16.75,13.34375,clean,same_combo_fixed,3.40625,31.839474,2.9453125,clean,0.4609375,11.851551055908203,False,False
g045_paraphrase,45,paraphrase,stable,East,West,0.48995113372802734,15.484375,14.0,clean,same_combo_fixed,1.484375,-13.786867,0.9453125,clean,0.5390625,14.27681827545166,False,False
g045_weak_distractor,45,weak_distractor,competition,East,West,45.76010513305664,16.375,12.765625,clean,same_combo_fixed,3.609375,39.324753,3.421875,clean,0.1875,6.435352325439453,False,False
g045_competition_balanced,45,competition_balanced,competition,East,West,29.430343627929688,16.28125,13.34375,clean,same_combo_fixed,2.9375,19.863424,2.6015625,clean,0.3359375,9.566919326782227,False,False
g045_direct_conflict,45,direct_conflict,competition,East,West,26.87146759033203,16.265625,13.59375,clean,same_combo_fixed,2.671875,20.662748,2.421875,clean,0.25,6.208719253540039,False,False
g045_closure_update,45,closure_update,closure,East,West,21.54648208618164,15.90625,12.8671875,clean,same_combo_fixed,3.0390625,17.472143,2.953125,clean,0.0859375,4.074338912963867,False,False
g045_closure_override,45,closure_override,closure,East,West,-26.709238052368164,15.234375,14.890625,clean,same_combo_fixed,0.34375,-46.0716,-0.6875,conflict,1.03125,19.362363815307617,True,True
g045_exception_override,45,exception_override,closure,East,West,-19.723051071166992,15.1484375,14.59375,clean,same_combo_fixed,0.5546875,-31.892546,-0.1015625,conflict,0.65625,12.16949462890625,True,True
g053_clean,53,clean,stable,Gold,Iron,33.658851623535156,15.5703125,13.421875,clean,same_combo_fixed,2.1484375,14.033369,1.671875,clean,0.4765625,19.6254825592041,False,False
g053_redundant,53,redundant,stable,Gold,Iron,23.81954002380371,15.1484375,13.3671875,clean,same_combo_fixed,1.78125,8.437129,1.421875,clean,0.359375,15.382411003112793,False,False
g053_irrelevant,53,irrelevant,stable,Gold,Iron,59.36735534667969,15.875,12.9765625,clean,same_combo_fixed,2.8984375,43.944244,2.546875,clean,0.3515625,15.423110961914062,False,False
g053_paraphrase,53,paraphrase,stable,Gold,Iron,45.6854248046875,16.25,13.484375,clean,same_combo_fixed,2.765625,41.977165,3.0,clean,-0.234375,3.7082595825195312,False,False
g053_weak_distractor,53,weak_distractor,competition,Gold,Iron,81.6207275390625,15.65625,12.5625,clean,same_combo_fixed,3.09375,57.2875,2.453125,clean,0.640625,24.333229064941406,False,False
g053_competition_balanced,53,competition_balanced,competition,Gold,Iron,24.357006072998047,15.3984375,14.03125,clean,same_combo_fixed,1.3671875,19.55321,1.46875,clean,-0.1015625,4.803796768188477,False,False
g053_direct_conflict,53,direct_conflict,competition,Gold,Iron,18.173053741455078,15.1875,14.109375,clean,same_combo_fixed,1.078125,0.05743599,0.7578125,clean,0.3203125,18.115617752075195,False,False
g053_closure_update,53,closure_update,closure,Gold,Iron,34.08457946777344,15.734375,13.421875,clean,same_combo_fixed,2.3125,12.201913,1.734375,clean,0.578125,21.88266658782959,False,False
g053_closure_override,53,closure_override,closure,Gold,Iron,-10.017364501953125,15.3515625,15.28125,clean,same_combo_fixed,0.0703125,-39.81675,-0.8046875,conflict,0.875,29.79938507080078,True,True
g053_exception_override,53,exception_override,closure,Gold,Iron,-18.968111038208008,14.875,15.1875,conflict,same_combo_fixed,-0.3125,-38.34401,-0.8125,conflict,0.5,19.375898361206055,False,False
g064_clean,64,clean,stable,Copper,Silver,22.28839111328125,16.1875,13.6796875,clean,same_combo_fixed,2.5078125,14.033369,1.984375,clean,0.5234375,8.255022048950195,False,False
g064_redundant,64,redundant,stable,Copper,Silver,7.945324420928955,15.65625,13.90625,clean,same_combo_fixed,1.75,-6.958475,0.9296875,clean,0.8203125,14.903799533843994,False,False
g064_irrelevant,64,irrelevant,stable,Copper,Silver,27.02096939086914,16.34375,13.7734375,clean,same_combo_fixed,2.5703125,20.266724,2.078125,clean,0.4921875,6.754245758056641,False,False
g064_paraphrase,64,paraphrase,stable,Copper,Silver,12.47938346862793,16.40625,14.5,clean,same_combo_fixed,1.90625,1.4549122,1.3203125,clean,0.5859375,11.024471282958984,False,False
g064_weak_distractor,64,weak_distractor,competition,Copper,Silver,30.329872131347656,15.8359375,13.515625,clean,same_combo_fixed,2.3203125,20.141153,1.7421875,clean,0.578125,10.188718795776367,False,False
g064_competition_balanced,64,competition_balanced,competition,Copper,Silver,40.77582550048828,16.03125,13.3828125,clean,same_combo_fixed,2.6484375,38.9945,2.3203125,clean,0.328125,1.7813262939453125,False,False
g064_direct_conflict,64,direct_conflict,competition,Copper,Silver,23.531679153442383,15.71875,13.8984375,clean,same_combo_fixed,1.8203125,14.548876,1.25,clean,0.5703125,8.982803344726562,False,False
g064_closure_update,64,closure_update,closure,Copper,Silver,10.829723358154297,15.3671875,13.34375,clean,same_combo_fixed,2.0234375,3.1567898,1.625,clean,0.3984375,7.672933578491211,False,False
g064_closure_override,64,closure_override,closure,Copper,Silver,-59.47077178955078,15.28125,15.8203125,conflict,same_combo_fixed,-0.5390625,-60.133217,-0.7109375,conflict,0.171875,0.662445068359375,False,False
g064_exception_override,64,exception_override,closure,Copper,Silver,-65.60086822509766,15.0703125,15.984375,conflict,same_combo_fixed,-0.9140625,-66.23334,-1.3125,conflict,0.3984375,0.6324691772460938,False,False
g067_clean,67,clean,stable,Green,Yellow,26.517288208007812,16.109375,12.5625,clean,same_combo_fixed,3.546875,14.033369,3.015625,clean,0.53125,12.483919143676758,False,False
g067_redundant,67,redundant,stable,Green,Yellow,-0.893254280090332,15.734375,12.65625,clean,same_combo_fixed,3.078125,-12.98295,2.6484375,clean,0.4296875,12.089695930480957,False,False
g067_irrelevant,67,irrelevant,stable,Green,Yellow,34.720863342285156,15.953125,12.046875,clean,same_combo_fixed,3.90625,34.277676,3.90625,clean,0.0,0.4431877136230469,False,False
g067_paraphrase,67,paraphrase,stable,Green,Yellow,-11.40536880493164,15.953125,13.9921875,clean,same_combo_fixed,1.9609375,-21.003168,1.7109375,clean,0.25,9.597799301147461,False,False
g067_weak_distractor,67,weak_distractor,competition,Green,Yellow,33.654937744140625,15.3671875,11.53125,clean,same_combo_fixed,3.8359375,34.905975,4.0390625,clean,-0.203125,-1.25103759765625,False,False
g067_competition_balanced,67,competition_balanced,competition,Green,Yellow,21.125240325927734,15.671875,12.3828125,clean,same_combo_fixed,3.2890625,24.602257,3.7578125,clean,-0.46875,-3.4770164489746094,False,False
g067_direct_conflict,67,direct_conflict,competition,Green,Yellow,21.150711059570312,15.53125,12.40625,clean,same_combo_fixed,3.125,15.877007,3.125,clean,0.0,5.273704528808594,False,False
g067_closure_update,67,closure_update,closure,Green,Yellow,-18.925413131713867,15.1015625,13.15625,clean,same_combo_fixed,1.9453125,-30.799154,1.6796875,clean,0.265625,11.873741149902344,False,False
g067_closure_override,67,closure_override,closure,Green,Yellow,-74.08154296875,14.7109375,15.1875,conflict,same_combo_fixed,-0.4765625,-107.980934,-1.6953125,conflict,1.21875,33.899391174316406,False,False
g067_exception_override,67,exception_override,closure,Green,Yellow,-89.37568664550781,13.96875,15.3203125,conflict,same_combo_fixed,-1.3515625,-116.81297,-2.4609375,conflict,1.109375,27.437286376953125,False,False
g068_clean,68,clean,stable,North,South,17.295589447021484,15.7734375,13.6484375,clean,same_combo_fixed,2.125,14.033369,1.7265625,clean,0.3984375,3.2622203826904297,False,False
g068_redundant,68,redundant,stable,North,South,20.078372955322266,15.640625,13.234375,clean,same_combo_fixed,2.40625,20.234951,2.0859375,clean,0.3203125,-0.15657806396484375,False,False
g068_irrelevant,68,irrelevant,stable,North,South,43.6641845703125,16.1875,12.9375,clean,same_combo_fixed,3.25,47.76248,3.1875,clean,0.0625,-4.098297119140625,False,False
g068_paraphrase,68,paraphrase,stable,North,South,-17.694944381713867,15.1015625,14.3125,clean,same_combo_fixed,0.7890625,-28.876837,0.046875,clean,0.7421875,11.181892395019531,False,False
g068_weak_distractor,68,weak_distractor,competition,North,South,42.594688415527344,15.953125,12.9609375,clean,same_combo_fixed,2.9921875,51.441574,3.2265625,clean,-0.234375,-8.846885681152344,False,False
g068_competition_balanced,68,competition_balanced,competition,North,South,13.393742561340332,15.5703125,14.046875,clean,same_combo_fixed,1.5234375,27.57386,2.03125,clean,-0.5078125,-14.1801176071167,False,False
g068_direct_conflict,68,direct_conflict,competition,North,South,24.81472396850586,15.7734375,13.84375,clean,same_combo_fixed,1.9296875,19.823425,1.4921875,clean,0.4375,4.991298675537109,False,False
g068_closure_update,68,closure_update,closure,North,South,-3.0452213287353516,15.1875,14.2734375,clean,same_combo_fixed,0.9140625,-1.6533251,0.8203125,clean,0.09375,-1.3918962478637695,False,False
g068_closure_override,68,closure_override,closure,North,South,-45.33460998535156,14.5234375,15.6015625,conflict,same_combo_fixed,-1.078125,-60.011627,-2.0625,conflict,0.984375,14.677017211914062,False,False
g068_exception_override,68,exception_override,closure,North,South,-47.749961853027344,14.1171875,15.3359375,conflict,same_combo_fixed,-1.21875,-51.214287,-1.6484375,conflict,0.4296875,3.464324951171875,False,False
g069_clean,69,clean,stable,East,West,28.0064754486084,16.296875,13.53125,clean,same_combo_fixed,2.765625,14.033369,2.140625,clean,0.625,13.973106384277344,False,False
g069_redundant,69,redundant,stable,East,West,24.61756134033203,16.109375,13.3359375,clean,same_combo_fixed,2.7734375,12.345751,2.2109375,clean,0.5625,12.271810531616211,False,False
g069_irrelevant,69,irrelevant,stable,East,West,51.45545959472656,16.75,12.75,clean,same_combo_fixed,4.0,46.684624,3.8046875,clean,0.1953125,4.770835876464844,False,False
g069_paraphrase,69,paraphrase,stable,East,West,15.916970252990723,16.046875,13.8984375,clean,same_combo_fixed,2.1484375,0.77146053,1.5,clean,0.6484375,15.145509719848633,False,False
g069_weak_distractor,69,weak_distractor,competition,East,West,44.72010803222656,16.09375,12.375,clean,same_combo_fixed,3.71875,41.000526,3.6953125,clean,0.0234375,3.7195816040039062,False,False
g069_competition_balanced,69,competition_balanced,competition,East,West,28.992692947387695,16.0625,13.1953125,clean,same_combo_fixed,2.8671875,25.01025,2.8203125,clean,0.046875,3.982442855834961,False,False
g069_direct_conflict,69,direct_conflict,competition,East,West,23.304590225219727,16.046875,13.65625,clean,same_combo_fixed,2.390625,18.381203,2.25,clean,0.140625,4.92338752746582,False,False
g069_closure_update,69,closure_update,closure,East,West,19.71835708618164,15.8359375,12.9140625,clean,same_combo_fixed,2.921875,12.712748,2.7109375,clean,0.2109375,7.005609512329102,False,False
g069_closure_override,69,closure_override,closure,East,West,-28.890119552612305,15.21875,15.1015625,clean,same_combo_fixed,0.1171875,-44.259438,-0.703125,conflict,0.8203125,15.369318008422852,True,True
g069_exception_override,69,exception_override,closure,East,West,-27.714094161987305,15.0,15.0,clean,same_combo_fixed,0.0,-38.820396,-0.578125,conflict,0.578125,11.106302261352539,True,True
g073_clean,73,clean,stable,Green,Yellow,21.418964385986328,15.6171875,12.5625,clean,same_combo_fixed,3.0546875,14.033369,2.90625,clean,0.1484375,7.385595321655273,False,False
g073_redundant,73,redundant,stable,Green,Yellow,7.654845714569092,15.4375,12.53125,clean,same_combo_fixed,2.90625,1.6685562,2.8828125,clean,0.0234375,5.9862895011901855,False,False
g073_irrelevant,73,irrelevant,stable,Green,Yellow,28.881752014160156,15.5390625,12.1328125,clean,same_combo_fixed,3.40625,27.247902,3.3515625,clean,0.0546875,1.63385009765625,False,False
g073_paraphrase,73,paraphrase,stable,Green,Yellow,-10.282308578491211,15.1328125,13.3046875,clean,same_combo_fixed,1.828125,-14.326839,1.8359375,clean,-0.0078125,4.044530868530273,False,False
g073_weak_distractor,73,weak_distractor,competition,Green,Yellow,23.697044372558594,14.9921875,11.984375,clean,same_combo_fixed,3.0078125,19.59975,3.0625,clean,-0.0546875,4.097293853759766,False,False
g073_competition_balanced,73,competition_balanced,competition,Green,Yellow,-2.4787025451660156,15.1328125,13.1875,clean,same_combo_fixed,1.9453125,-13.486889,1.796875,clean,0.1484375,11.008186340332031,False,False
g073_direct_conflict,73,direct_conflict,competition,Green,Yellow,0.8726491928100586,14.9765625,13.0625,clean,same_combo_fixed,1.9140625,-18.784819,1.375,clean,0.5390625,19.65746784210205,False,False
g073_closure_update,73,closure_update,closure,Green,Yellow,-24.22939109802246,15.1328125,13.65625,clean,same_combo_fixed,1.4765625,-28.24117,1.609375,clean,-0.1328125,4.01177978515625,False,False
g073_closure_override,73,closure_override,closure,Green,Yellow,-98.29631042480469,13.96875,15.46875,conflict,same_combo_fixed,-1.5,-124.97432,-2.3828125,conflict,0.8828125,26.678009033203125,False,False
g073_exception_override,73,exception_override,closure,Green,Yellow,-96.1938705444336,13.609375,15.265625,conflict,same_combo_fixed,-1.65625,-122.032745,-2.6640625,conflict,1.0078125,25.83887481689453,False,False
g077_clean,77,clean,stable,Gold,Iron,34.643245697021484,15.53125,13.1875,clean,same_combo_fixed,2.34375,14.033369,1.8828125,clean,0.4609375,20.60987663269043,False,False
g077_redundant,77,redundant,stable,Gold,Iron,40.188621520996094,15.3984375,12.84375,clean,same_combo_fixed,2.5546875,23.622292,2.1796875,clean,0.375,16.566329956054688,False,False
g077_irrelevant,77,irrelevant,stable,Gold,Iron,73.62966918945312,15.875,12.09375,clean,same_combo_fixed,3.78125,60.965935,3.5078125,clean,0.2734375,12.663734436035156,False,False
g077_paraphrase,77,paraphrase,stable,Gold,Iron,58.90205383300781,16.0,12.890625,clean,same_combo_fixed,3.109375,59.507874,3.65625,clean,-0.546875,-0.6058197021484375,False,False
g077_weak_distractor,77,weak_distractor,competition,Gold,Iron,96.37718963623047,15.453125,11.890625,clean,same_combo_fixed,3.5625,76.72694,3.0546875,clean,0.5078125,19.650253295898438,False,False
g077_competition_balanced,77,competition_balanced,competition,Gold,Iron,52.91150665283203,15.734375,13.5703125,clean,same_combo_fixed,2.1640625,33.822773,1.7421875,clean,0.421875,19.088733673095703,False,False
g077_direct_conflict,77,direct_conflict,competition,Gold,Iron,53.19383239746094,15.6875,13.28125,clean,same_combo_fixed,2.40625,23.38035,1.609375,clean,0.796875,29.8134822845459,False,False
g077_closure_update,77,closure_update,closure,Gold,Iron,34.531524658203125,15.6875,13.40625,clean,same_combo_fixed,2.28125,21.530703,2.1015625,clean,0.1796875,13.000822067260742,False,False
g077_closure_override,77,closure_override,closure,Gold,Iron,-14.113225936889648,14.9921875,15.3671875,conflict,same_combo_fixed,-0.375,-35.68889,-0.8828125,conflict,0.5078125,21.57566261291504,False,False
g077_exception_override,77,exception_override,closure,Gold,Iron,-21.048547744750977,14.65625,15.3671875,conflict,same_combo_fixed,-0.7109375,-43.442192,-1.3984375,conflict,0.6875,22.393644332885742,False,False
g079_clean,79,clean,stable,Green,Yellow,32.14568328857422,15.7734375,13.2421875,clean,same_combo_fixed,2.53125,14.033369,1.984375,clean,0.546875,18.112314224243164,False,False
g079_redundant,79,redundant,stable,Green,Yellow,10.775408744812012,15.3671875,13.5703125,clean,same_combo_fixed,1.796875,-5.304907,1.3828125,clean,0.4140625,16.080315589904785,False,False
g079_irrelevant,79,irrelevant,stable,Green,Yellow,40.01089096069336,15.6875,12.9921875,clean,same_combo_fixed,2.6953125,25.015839,2.1484375,clean,0.546875,14.995052337646484,False,False
g079_paraphrase,79,paraphrase,stable,Green,Yellow,18.970535278320312,15.421875,13.921875,clean,same_combo_fixed,1.5,8.247107,1.3203125,clean,0.1796875,10.723428726196289,False,False
g079_weak_distractor,79,weak_distractor,competition,Green,Yellow,47.30177307128906,15.234375,12.6640625,clean,same_combo_fixed,2.5703125,40.28904,2.5,clean,0.0703125,7.012733459472656,False,False
g079_competition_balanced,79,competition_balanced,competition,Green,Yellow,14.878358840942383,15.1171875,13.578125,clean,same_combo_fixed,1.5390625,16.158007,1.8828125,clean,-0.34375,-1.2796478271484375,False,False
g079_direct_conflict,79,direct_conflict,competition,Green,Yellow,12.780261039733887,15.046875,13.953125,clean,same_combo_fixed,1.09375,-0.23543453,0.875,clean,0.21875,13.015695571899414,False,False
g079_closure_update,79,closure_update,closure,Green,Yellow,5.202327728271484,15.234375,13.8671875,clean,same_combo_fixed,1.3671875,-2.333685,1.3984375,clean,-0.03125,7.536012649536133,False,False
g079_closure_override,79,closure_override,closure,Green,Yellow,-52.09246826171875,14.6953125,15.6171875,conflict,same_combo_fixed,-0.921875,-87.346695,-2.0546875,conflict,1.1328125,35.25422668457031,False,False
g079_exception_override,79,exception_override,closure,Green,Yellow,-72.48680877685547,13.75,15.5703125,conflict,same_combo_fixed,-1.8203125,-101.833824,-2.8125,conflict,0.9921875,29.347015380859375,False,False
g080_clean,80,clean,stable,North,South,15.836087226867676,15.703125,13.734375,clean,same_combo_fixed,1.96875,14.033369,1.5390625,clean,0.4296875,1.802718162536621,False,False
g080_redundant,80,redundant,stable,North,South,14.571988105773926,15.5703125,13.59375,clean,same_combo_fixed,1.9765625,14.866147,1.609375,clean,0.3671875,-0.294158935546875,False,False
g080_irrelevant,80,irrelevant,stable,North,South,33.484039306640625,16.0,13.2421875,clean,same_combo_fixed,2.7578125,36.15444,2.5703125,clean,0.1875,-2.6704025268554688,False,False
g080_paraphrase,80,paraphrase,stable,North,South,-22.053190231323242,14.7421875,14.1328125,clean,same_combo_fixed,0.609375,-37.80375,-0.34375,conflict,0.953125,15.750558853149414,True,True
g080_weak_distractor,80,weak_distractor,competition,North,South,48.7457275390625,15.75,12.6015625,clean,same_combo_fixed,3.1484375,56.15998,3.2734375,clean,-0.125,-7.414253234863281,False,False
g080_competition_balanced,80,competition_balanced,competition,North,South,-2.4174251556396484,15.28125,14.4375,clean,same_combo_fixed,0.84375,14.678025,1.4765625,clean,-0.6328125,-17.095450401306152,False,False
g080_direct_conflict,80,direct_conflict,competition,North,South,0.2712736129760742,15.3046875,14.5703125,clean,same_combo_fixed,0.734375,-8.995775,0.1484375,clean,0.5859375,9.267048835754395,False,False
g080_closure_update,80,closure_update,closure,North,South,-13.324338912963867,14.9921875,14.609375,clean,same_combo_fixed,0.3828125,-11.954552,0.2109375,clean,0.171875,-1.3697872161865234,False,False
g080_closure_override,80,closure_override,closure,North,South,-46.65167999267578,14.4765625,15.703125,conflict,same_combo_fixed,-1.2265625,-63.29216,-2.359375,conflict,1.1328125,16.640480041503906,False,False
g080_exception_override,80,exception_override,closure,North,South,-48.424217224121094,14.21875,15.5,conflict,same_combo_fixed,-1.28125,-51.25959,-1.65625,conflict,0.375,2.8353729248046875,False,False
g085_clean,85,clean,stable,Green,Yellow,27.247922897338867,16.09375,13.078125,clean,same_combo_fixed,3.015625,14.033369,2.6328125,clean,0.3828125,13.214553833007812,False,False
g085_redundant,85,redundant,stable,Green,Yellow,7.612851142883301,15.8046875,13.0625,clean,same_combo_fixed,2.7421875,-3.7064247,2.515625,clean,0.2265625,11.319275856018066,False,False
g085_irrelevant,85,irrelevant,stable,Green,Yellow,39.218482971191406,15.8671875,12.4296875,clean,same_combo_fixed,3.4375,33.994286,3.328125,clean,0.109375,5.2241973876953125,False,False
g085_paraphrase,85,paraphrase,stable,Green,Yellow,-0.3652372360229492,15.9375,14.25,clean,same_combo_fixed,1.6875,-13.918974,1.3828125,clean,0.3046875,13.553736686706543,False,False
g085_weak_distractor,85,weak_distractor,competition,Green,Yellow,29.874801635742188,15.6015625,12.5,clean,same_combo_fixed,3.1015625,17.83026,2.8203125,clean,0.28125,12.04454231262207,False,False
g085_competition_balanced,85,competition_balanced,competition,Green,Yellow,11.270681381225586,15.5,13.296875,clean,same_combo_fixed,2.203125,-16.340263,1.3125,clean,0.890625,27.610944747924805,False,False
g085_direct_conflict,85,direct_conflict,competition,Green,Yellow,1.3874330520629883,15.3203125,13.625,clean,same_combo_fixed,1.6953125,-36.540558,0.484375,clean,1.2109375,37.92799091339111,False,False
g085_closure_update,85,closure_update,closure,Green,Yellow,-12.648971557617188,15.1015625,13.515625,clean,same_combo_fixed,1.5859375,-24.237574,1.40625,clean,0.1796875,11.588602066040039,False,False
g085_closure_override,85,closure_override,closure,Green,Yellow,-78.74735260009766,14.15625,15.5703125,conflict,same_combo_fixed,-1.4140625,-112.62713,-2.625,conflict,1.2109375,33.87977600097656,False,False
g085_exception_override,85,exception_override,closure,Green,Yellow,-88.75260925292969,13.515625,15.515625,conflict,same_combo_fixed,-2.0,-119.292984,-3.203125,conflict,1.203125,30.540374755859375,False,False
g088_clean,88,clean,stable,Copper,Silver,26.374425888061523,16.3125,13.9296875,clean,same_combo_fixed,2.3828125,14.033369,1.6015625,clean,0.78125,12.341056823730469,False,False
g088_redundant,88,redundant,stable,Copper,Silver,16.796554565429688,15.6875,13.8359375,clean,same_combo_fixed,1.8515625,6.119384,1.1328125,clean,0.71875,10.677170753479004,False,False
g088_irrelevant,88,irrelevant,stable,Copper,Silver,59.25691223144531,16.828125,13.125,clean,same_combo_fixed,3.703125,56.30668,3.171875,clean,0.53125,2.9502334594726562,False,False
g088_paraphrase,88,paraphrase,stable,Copper,Silver,21.558401107788086,16.640625,14.53125,clean,same_combo_fixed,2.109375,6.8382435,1.40625,clean,0.703125,14.720157623291016,False,False
g088_weak_distractor,88,weak_distractor,competition,Copper,Silver,60.743553161621094,16.171875,13.046875,clean,same_combo_fixed,3.125,48.67164,2.40625,clean,0.71875,12.071914672851562,False,False
g088_competition_balanced,88,competition_balanced,competition,Copper,Silver,66.96358489990234,16.28125,13.0625,clean,same_combo_fixed,3.21875,58.08236,2.59375,clean,0.625,8.8812255859375,False,False
g088_direct_conflict,88,direct_conflict,competition,Copper,Silver,66.74871063232422,16.15625,13.046875,clean,same_combo_fixed,3.109375,45.864117,2.0,clean,1.109375,20.884593963623047,False,False
g088_closure_update,88,closure_update,closure,Copper,Silver,35.414695739746094,15.65625,12.734375,clean,same_combo_fixed,2.921875,35.25544,2.8125,clean,0.109375,0.1592559814453125,False,False
g088_closure_override,88,closure_override,closure,Copper,Silver,-41.69636535644531,15.4375,15.953125,conflict,same_combo_fixed,-0.515625,-44.305862,-0.9140625,conflict,0.3984375,2.6094970703125,False,False
g088_exception_override,88,exception_override,closure,Copper,Silver,-48.13568115234375,14.9140625,15.921875,conflict,same_combo_fixed,-1.0078125,-50.779137,-1.6953125,conflict,0.6875,2.6434555053710938,False,False
g094_clean,94,clean,stable,Copper,Silver,25.038570404052734,16.34375,13.6875,clean,same_combo_fixed,2.65625,14.033369,1.9609375,clean,0.6953125,11.00520133972168,False,False
g094_redundant,94,redundant,stable,Copper,Silver,16.116165161132812,15.734375,13.65625,clean,same_combo_fixed,2.078125,4.278261,1.328125,clean,0.75,11.83790397644043,False,False
g094_irrelevant,94,irrelevant,stable,Copper,Silver,50.378562927246094,16.5625,13.0390625,clean,same_combo_fixed,3.5234375,45.678665,2.984375,clean,0.5390625,4.699897766113281,False,False
g094_paraphrase,94,paraphrase,stable,Copper,Silver,15.644689559936523,16.703125,14.53125,clean,same_combo_fixed,2.171875,1.7309217,1.5,clean,0.671875,13.91376781463623,False,False
g094_weak_distractor,94,weak_distractor,competition,Copper,Silver,59.02722930908203,16.03125,12.5234375,clean,same_combo_fixed,3.5078125,50.06642,2.8828125,clean,0.625,8.960807800292969,False,False
g094_competition_balanced,94,competition_balanced,competition,Copper,Silver,59.489845275878906,16.0,12.65625,clean,same_combo_fixed,3.34375,55.533867,2.9296875,clean,0.4140625,3.9559783935546875,False,False
g094_direct_conflict,94,direct_conflict,competition,Copper,Silver,62.057403564453125,15.90625,12.484375,clean,same_combo_fixed,3.421875,46.387268,2.5625,clean,0.859375,15.670135498046875,False,False
g094_closure_update,94,closure_update,closure,Copper,Silver,31.52935218811035,15.515625,12.3515625,clean,same_combo_fixed,3.1640625,32.786945,3.0703125,clean,0.09375,-1.2575931549072266,False,False
g094_closure_override,94,closure_override,closure,Copper,Silver,-54.716880798339844,15.25,15.75,conflict,same_combo_fixed,-0.5,-59.00837,-0.9453125,conflict,0.4453125,4.2914886474609375,False,False
g094_exception_override,94,exception_override,closure,Copper,Silver,-60.31341552734375,15.015625,15.765625,conflict,same_combo_fixed,-0.75,-64.02517,-1.40625,conflict,0.65625,3.7117538452148438,False,False
g000_clean,0,clean,stable,Red,Blue,-11.30518913269043,15.640625,14.1484375,clean,policy_fixed_global,1.4921875,14.033369,2.234375,clean,-0.7421875,-25.338558197021484,False,False
g000_redundant,0,redundant,stable,Red,Blue,-16.062021255493164,15.703125,14.125,clean,policy_fixed_global,1.578125,0.5456867,1.9609375,clean,-0.3828125,-16.607707977294922,False,False
g000_irrelevant,0,irrelevant,stable,Red,Blue,-4.352476119995117,15.8046875,14.125,clean,policy_fixed_global,1.6796875,29.01543,2.609375,clean,-0.9296875,-33.36790657043457,False,False
g000_paraphrase,0,paraphrase,stable,Red,Blue,-32.33489227294922,15.3203125,14.9140625,clean,policy_fixed_global,0.40625,-20.18765,0.7734375,clean,-0.3671875,-12.147241592407227,False,False
g000_weak_distractor,0,weak_distractor,competition,Red,Blue,-3.3366870880126953,15.46875,14.0859375,clean,policy_fixed_global,1.3828125,15.502171,2.015625,clean,-0.6328125,-18.838857650756836,False,False
g000_competition_balanced,0,competition_balanced,competition,Red,Blue,-1.2420835494995117,15.640625,14.234375,clean,policy_fixed_global,1.40625,18.461432,2.015625,clean,-0.609375,-19.70351505279541,False,False
g000_direct_conflict,0,direct_conflict,competition,Red,Blue,-6.462642669677734,15.71875,14.3984375,clean,policy_fixed_global,1.3203125,-6.107565,1.0234375,clean,0.296875,-0.35507774353027344,False,False
g000_closure_update,0,closure_update,closure,Red,Blue,-32.12091827392578,15.296875,14.359375,clean,policy_fixed_global,0.9375,-29.478731,0.859375,clean,0.078125,-2.6421871185302734,False,False
g000_closure_override,0,closure_override,closure,Red,Blue,-73.8362808227539,14.4375,15.515625,conflict,policy_fixed_global,-1.078125,-91.22327,-2.046875,conflict,0.96875,17.386985778808594,False,False
g000_exception_override,0,exception_override,closure,Red,Blue,-55.298912048339844,14.6328125,15.265625,conflict,policy_fixed_global,-0.6328125,-99.975685,-2.765625,conflict,2.1328125,44.67677307128906,False,False
g004_clean,4,clean,stable,Copper,Silver,26.272478103637695,16.90625,13.8203125,clean,policy_fixed_global,3.0859375,14.033369,1.9296875,clean,1.15625,12.23910903930664,False,False
g004_redundant,4,redundant,stable,Copper,Silver,15.024106979370117,16.328125,13.921875,clean,policy_fixed_global,2.40625,-1.5954132,1.203125,clean,1.203125,16.61952018737793,False,False
g004_irrelevant,4,irrelevant,stable,Copper,Silver,40.41399383544922,17.078125,13.5625,clean,policy_fixed_global,3.515625,39.84052,2.7734375,clean,0.7421875,0.5734748840332031,False,False
g004_paraphrase,4,paraphrase,stable,Copper,Silver,0.845189094543457,16.375,14.5234375,clean,policy_fixed_global,1.8515625,-5.2304974,1.3125,clean,0.5390625,6.075686454772949,False,False
g004_weak_distractor,4,weak_distractor,competition,Copper,Silver,52.65620422363281,16.65625,12.8359375,clean,policy_fixed_global,3.8203125,43.0521,2.546875,clean,1.2734375,9.604103088378906,False,False
g004_competition_balanced,4,competition_balanced,competition,Copper,Silver,69.61882019042969,17.125,12.328125,clean,policy_fixed_global,4.796875,63.682816,3.375,clean,1.421875,5.936004638671875,False,False
g004_direct_conflict,4,direct_conflict,competition,Copper,Silver,64.9256362915039,16.96875,12.53125,clean,policy_fixed_global,4.4375,43.44471,2.4296875,clean,2.0078125,21.480926513671875,False,False
g004_closure_update,4,closure_update,closure,Copper,Silver,21.014976501464844,16.40625,13.328125,clean,policy_fixed_global,3.078125,17.46078,2.484375,clean,0.59375,3.554197311401367,False,False
