prompt_id,mechanism,best_action_label,best_alpha,best_beta,best_final_margin,best_margin_shift,best_crossed,best_utility
g046_direct_conflict,competition,a0.0_b0.0,0.0,0.0,2.15625,0.0,False,-0.0
g046_closure_update,closure,a1.0_b1.2,1.0,1.2,2.9765625,0.53125,False,0.45805
g046_closure_override,closure,a1.0_b1.2,1.0,1.2,1.9921875,2.7890625,True,7.7158625
g046_exception_override,closure,a1.0_b0.6,1.0,0.6,2.7578125,3.6796875,True,8.6388875
g047_clean,stable,a0.0_b0.0,0.0,0.0,1.46875,0.0,False,-0.0
g047_redundant,stable,a0.0_b0.0,0.0,0.0,1.3828125,0.0,False,-0.0
g047_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.734375,0.015625,False,-0.015625
g047_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.6328125,0.0,False,-0.0
g047_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.375,0.0,False,-0.0
g047_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.6171875,0.0,False,-0.0
g047_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.828125,-0.0078125,False,-0.0078125
g047_closure_update,closure,a0.6_b0.6,0.6,0.6,2.25,1.078125,False,1.056525
g047_closure_override,closure,a0.6_b0.6,0.6,0.6,0.84375,1.5078125,True,6.4862125
g047_exception_override,closure,a1.0_b0.6,1.0,0.6,0.03125,2.9921875,True,7.9513875
g048_clean,stable,a0.0_b0.0,0.0,0.0,2.1015625,0.0,False,-0.0
g048_redundant,stable,a0.0_b0.0,0.0,0.0,1.6953125,0.0,False,-0.0
g048_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.84375,0.0,False,-0.0
g048_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.234375,0.0,False,-0.0
g048_weak_distractor,competition,a0.0_b0.0,0.0,0.0,1.4921875,0.0,False,-0.0
g048_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.2734375,0.0,False,-0.0
g048_direct_conflict,competition,a0.0_b0.0,0.0,0.0,0.8828125,0.0078125,False,-0.0078125
g048_closure_update,closure,a0.0_b0.0,0.0,0.0,0.703125,0.0,False,0.0
g048_closure_override,closure,a0.9_b0.6,0.9,0.6,-1.1875,1.734375,False,1.699275
g048_exception_override,closure,a1.0_b0.6,1.0,0.6,-0.7109375,2.0234375,False,1.9826375
g049_clean,stable,a0.0_b0.0,0.0,0.0,2.1484375,0.0,False,-0.0
g049_redundant,stable,a0.0_b0.0,0.0,0.0,1.5234375,0.0,False,-0.0
g049_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.3359375,0.0,False,-0.0
g049_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.4140625,-0.015625,False,-0.015625
g049_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.3359375,0.0,False,-0.0
g049_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.6953125,0.0,False,-0.0
g049_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.796875,0.015625,False,-0.015625
g049_closure_update,closure,a0.6_b0.6,0.6,0.6,1.5546875,0.40625,False,0.38465
g049_closure_override,closure,a0.9_b0.9,0.9,0.9,0.28125,2.609375,True,7.560775
g049_exception_override,closure,a1.0_b1.2,1.0,1.2,0.7421875,2.8828125,True,7.8096125
g050_clean,stable,a0.0_b0.0,0.0,0.0,0.8515625,0.0,False,-0.0
g050_redundant,stable,a0.0_b0.0,0.0,0.0,0.640625,0.0,False,-0.0
g050_irrelevant,stable,a0.0_b0.0,0.0,0.0,1.46875,0.0,False,-0.0
g050_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.21875,-0.015625,False,-0.015625
g050_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.1015625,0.0,False,-0.0
g050_competition_balanced,competition,a0.0_b0.0,0.0,0.0,0.7890625,0.0,False,-0.0
g050_direct_conflict,competition,a0.0_b0.0,0.0,0.0,0.515625,-0.0078125,False,-0.0078125
g050_closure_update,closure,a0.9_b0.3,0.9,0.3,1.46875,0.7890625,False,0.7620625
g050_closure_override,closure,a0.9_b0.9,0.9,0.9,0.5546875,3.0390625,True,7.9904625
g050_exception_override,closure,a1.0_b0.6,1.0,0.6,1.6171875,3.3046875,True,8.2638875
g051_clean,stable,a0.0_b0.0,0.0,0.0,1.8203125,0.0,False,-0.0
g051_redundant,stable,a0.0_b0.0,0.0,0.0,1.6796875,0.0,False,-0.0
g051_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.546875,-0.0078125,False,-0.0078125
g051_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.265625,0.015625,False,-0.015625
g051_weak_distractor,competition,a0.0_b0.0,0.0,0.0,3.375,0.0,False,-0.0
g051_competition_balanced,competition,a0.0_b0.0,0.0,0.0,2.453125,0.0,False,-0.0
g051_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.6484375,0.015625,False,-0.015625
g051_closure_update,closure,a0.3_b0.3,0.3,0.3,2.78125,0.2890625,False,0.2836625
g051_closure_override,closure,a0.6_b0.6,0.6,0.6,0.34375,2.2578125,True,7.2362125
g051_exception_override,closure,a0.6_b0.6,0.6,0.6,0.4296875,0.9765625,True,5.9549625
g052_clean,stable,a0.0_b0.0,0.0,0.0,2.4921875,0.0,False,-0.0
g052_redundant,stable,a0.0_b0.0,0.0,0.0,1.4921875,0.0,False,-0.0
g052_irrelevant,stable,a0.0_b0.0,0.0,0.0,3.03125,0.0,False,-0.0
g052_paraphrase,stable,a0.0_b0.0,0.0,0.0,3.0078125,0.0,False,-0.0
g052_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.1796875,0.0,False,-0.0
g052_competition_balanced,competition,a0.0_b0.0,0.0,0.0,2.9375,0.0,False,-0.0
g052_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.9453125,-0.0078125,False,-0.0078125
g052_closure_update,closure,a1.0_b0.9,1.0,0.9,3.6171875,1.3984375,False,1.3441375
g052_closure_override,closure,a1.0_b0.9,1.0,0.9,1.6015625,2.875,True,7.8207
g052_exception_override,closure,a1.0_b0.9,1.0,0.9,2.609375,3.546875,True,8.492575
g054_clean,stable,a0.0_b0.0,0.0,0.0,1.796875,0.0,False,-0.0
g054_redundant,stable,a0.0_b0.0,0.0,0.0,1.5859375,0.0,False,-0.0
g054_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.734375,0.0,False,-0.0
g054_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.65625,0.0,False,-0.0
g054_weak_distractor,competition,a0.0_b0.0,0.0,0.0,1.6328125,0.0,False,-0.0
g054_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.0625,0.0,False,-0.0
g054_direct_conflict,competition,a0.0_b0.0,0.0,0.0,0.7265625,0.0,False,-0.0
g054_closure_update,closure,a0.9_b0.3,0.9,0.3,0.78125,0.203125,False,0.176125
g054_closure_override,closure,a0.9_b0.6,0.9,0.6,-0.65625,1.390625,False,1.355525
g054_exception_override,closure,a0.9_b0.3,0.9,0.3,-0.203125,1.78125,False,1.75425
g055_clean,stable,a0.0_b0.0,0.0,0.0,2.109375,0.0,False,-0.0
g055_redundant,stable,a0.0_b0.0,0.0,0.0,1.6171875,0.0,False,-0.0
g055_irrelevant,stable,a0.0_b0.0,0.0,0.0,3.0078125,0.0,False,-0.0
g055_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.875,0.0,False,-0.0
g055_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.7421875,0.0,False,-0.0
g055_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.671875,0.0,False,-0.0
g055_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.890625,0.0,False,-0.0
g055_closure_update,closure,a0.6_b0.6,0.6,0.6,1.6796875,0.578125,False,0.556525
g055_closure_override,closure,a0.9_b0.9,0.9,0.9,0.7265625,2.1015625,True,7.0529625
g055_exception_override,closure,a1.0_b1.2,1.0,1.2,1.0703125,3.1875,True,8.1143
g056_clean,stable,a0.0_b0.0,0.0,0.0,0.671875,0.0,False,-0.0
g056_redundant,stable,a0.0_b0.0,0.0,0.0,0.953125,0.0,False,-0.0
g056_irrelevant,stable,a0.0_b0.0,0.0,0.0,1.78125,0.0,False,-0.0
g056_paraphrase,stable,a0.0_b0.0,0.0,0.0,0.1640625,0.0,False,-0.0
g056_weak_distractor,competition,a0.0_b0.0,0.0,0.0,1.9921875,0.0,False,-0.0
g056_competition_balanced,competition,a0.0_b0.0,0.0,0.0,-0.1484375,0.0,False,-0.0
g056_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-0.5390625,0.0,False,-0.0
g056_closure_update,closure,a0.9_b0.9,0.9,0.9,1.28125,0.765625,False,0.717025
g056_closure_override,closure,a0.9_b0.9,0.9,0.9,1.03125,2.84375,True,7.79515
g056_exception_override,closure,a1.0_b0.9,1.0,0.9,1.59375,2.84375,True,7.78945
g057_clean,stable,a0.0_b0.0,0.0,0.0,1.5703125,0.0,False,-0.0
g057_redundant,stable,a0.0_b0.0,0.0,0.0,1.6796875,0.0,False,-0.0
g057_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.71875,0.0,False,-0.0
g057_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.375,0.0,False,-0.0
g057_weak_distractor,competition,a0.0_b0.0,0.0,0.0,3.609375,0.0,False,-0.0
g057_competition_balanced,competition,a0.0_b0.0,0.0,0.0,2.3828125,0.0,False,-0.0
g057_direct_conflict,competition,a0.0_b0.0,0.0,0.0,2.0625,0.0,False,-0.0
g057_closure_update,closure,a0.3_b0.3,0.3,0.3,3.0703125,0.28125,False,0.27585
g057_closure_override,closure,a0.6_b0.6,0.6,0.6,1.34375,1.578125,True,6.556525
g057_exception_override,closure,a0.6_b0.6,0.6,0.6,0.9765625,0.84375,False,0.82215
g058_clean,stable,a0.0_b0.0,0.0,0.0,1.5078125,0.0,False,-0.0
g058_redundant,stable,a0.0_b0.0,0.0,0.0,0.734375,0.0,False,-0.0
g058_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.078125,0.0,False,-0.0
g058_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.7578125,0.0,False,-0.0
g058_weak_distractor,competition,a0.0_b0.0,0.0,0.0,1.6640625,0.0,False,-0.0
g058_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.9921875,0.0,False,-0.0
g058_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.359375,0.0,False,-0.0
g058_closure_update,closure,a1.0_b0.9,1.0,0.9,2.34375,0.5234375,False,0.4691375
g058_closure_override,closure,a1.0_b0.6,1.0,0.6,1.6171875,2.0234375,True,6.9826375
g058_exception_override,closure,a1.0_b0.6,1.0,0.6,2.109375,3.484375,True,8.443575
g059_clean,stable,a0.0_b0.0,0.0,0.0,1.125,0.0,False,-0.0
g059_redundant,stable,a0.0_b0.0,0.0,0.0,0.5703125,0.0,False,-0.0
g059_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.1484375,0.0,False,-0.0
g059_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.4921875,0.0,False,-0.0
g059_weak_distractor,competition,a0.0_b0.0,0.0,0.0,1.8203125,0.0,False,-0.0
g059_competition_balanced,competition,a0.0_b0.0,0.0,0.0,0.2265625,0.0,False,-0.0
g059_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-0.0234375,0.0,False,-0.0
g059_closure_update,closure,a0.6_b0.3,0.6,0.3,2.640625,0.890625,False,0.877125
g059_closure_override,closure,a1.0_b0.6,1.0,0.6,1.4296875,1.1640625,False,1.1232625
g059_exception_override,closure,a1.0_b0.6,1.0,0.6,1.25,2.7578125,True,7.7170125
g060_clean,stable,a0.0_b0.0,0.0,0.0,2.3046875,0.0,False,-0.0
g060_redundant,stable,a0.0_b0.0,0.0,0.0,2.0546875,0.0,False,-0.0
g060_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.9453125,0.0,False,-0.0
g060_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.28125,0.0,False,-0.0
g060_weak_distractor,competition,a0.0_b0.0,0.0,0.0,1.9375,0.0,False,-0.0
g060_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.7421875,0.0,False,-0.0
g060_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.078125,0.0,False,-0.0
g060_closure_update,closure,a0.6_b0.6,0.6,0.6,1.171875,0.1484375,False,0.1268375
g060_closure_override,closure,a0.6_b0.6,0.6,0.6,-0.734375,1.3203125,False,1.2987125
g060_exception_override,closure,a0.9_b0.3,0.9,0.3,-0.265625,1.859375,False,1.832375
g061_clean,stable,a0.0_b0.0,0.0,0.0,2.03125,0.0,False,-0.0
g061_redundant,stable,a0.0_b0.0,0.0,0.0,1.515625,0.0,False,-0.0
g061_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.921875,0.0,False,-0.0
g061_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.15625,0.0,False,-0.0
g061_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.515625,0.0,False,-0.0
g061_competition_balanced,competition,a0.0_b0.0,0.0,0.0,2.328125,0.0,False,-0.0
g061_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.4375,0.0,False,-0.0
g061_closure_update,closure,a0.6_b0.6,0.6,0.6,1.7109375,0.4921875,False,0.4705875
g061_closure_override,closure,a0.6_b0.6,0.6,0.6,0.4140625,1.7890625,True,6.7674625
g061_exception_override,closure,a1.0_b0.9,1.0,0.9,1.1953125,2.90625,True,7.85195
g062_clean,stable,a0.0_b0.0,0.0,0.0,1.109375,0.0,False,-0.0
g062_redundant,stable,a0.0_b0.0,0.0,0.0,1.40625,0.0,False,-0.0
g062_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.609375,0.0,False,-0.0
g062_paraphrase,stable,a0.0_b0.0,0.0,0.0,0.3671875,0.0,False,-0.0
g062_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.6015625,0.0,False,-0.0
g062_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.0,0.0,False,-0.0
g062_direct_conflict,competition,a0.0_b0.0,0.0,0.0,0.125,0.0,False,-0.0
g062_closure_update,closure,a0.9_b0.9,0.9,0.9,1.6640625,0.4765625,False,0.4279625
g062_closure_override,closure,a0.9_b0.3,0.9,0.3,1.265625,2.578125,True,7.551125
g062_exception_override,closure,a1.0_b0.9,1.0,0.9,1.859375,2.1953125,True,7.1410125
g063_clean,stable,a0.0_b0.0,0.0,0.0,1.6953125,0.0,False,-0.0
g063_redundant,stable,a0.0_b0.0,0.0,0.0,1.8125,0.0,False,-0.0
g063_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.828125,0.0,False,-0.0
g063_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.6875,0.0,False,-0.0
g063_weak_distractor,competition,a0.0_b0.0,0.0,0.0,3.203125,0.0,False,-0.0
g063_competition_balanced,competition,a0.0_b0.0,0.0,0.0,2.390625,0.0,False,-0.0
g063_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.65625,0.0,False,-0.0
g063_closure_update,closure,a0.3_b0.3,0.3,0.3,3.046875,0.328125,False,0.322725
g063_closure_override,closure,a0.6_b0.6,0.6,0.6,0.9375,2.0703125,True,7.0487125
g063_exception_override,closure,a0.6_b0.6,0.6,0.6,0.921875,1.0546875,True,6.0330875
g065_clean,stable,a0.0_b0.0,0.0,0.0,0.2734375,0.0,False,-0.0
g065_redundant,stable,a0.0_b0.0,0.0,0.0,-0.1953125,0.0,False,-0.0
g065_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.015625,0.0,False,-0.0
g065_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.6171875,-0.0078125,False,-0.0078125
g065_weak_distractor,competition,a0.0_b0.0,0.0,0.0,1.046875,0.0,False,-0.0
g065_competition_balanced,competition,a0.0_b0.0,0.0,0.0,0.0078125,0.0,False,-0.0
g065_direct_conflict,competition,a0.0_b0.0,0.0,0.0,-0.140625,0.015625,False,-0.015625
g065_closure_update,closure,a0.6_b0.6,0.6,0.6,1.7109375,0.796875,False,0.775275
g065_closure_override,closure,a0.6_b0.6,0.6,0.6,0.453125,1.140625,True,6.119025
g065_exception_override,closure,a1.0_b0.6,1.0,0.6,0.2890625,1.90625,True,6.86545
g066_clean,stable,a0.0_b0.0,0.0,0.0,2.7421875,0.0,False,-0.0
g066_redundant,stable,a0.0_b0.0,0.0,0.0,2.375,0.0,False,-0.0
g066_irrelevant,stable,a0.0_b0.0,0.0,0.0,3.796875,0.0,False,-0.0
g066_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.6484375,0.0,False,-0.0
g066_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.796875,0.0,False,-0.0
g066_competition_balanced,competition,a0.0_b0.0,0.0,0.0,2.0390625,0.0,False,-0.0
g066_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.5859375,0.0,False,-0.0
g066_closure_update,closure,a0.9_b0.6,0.9,0.6,1.0546875,0.09375,False,0.05865
g066_closure_override,closure,a0.9_b0.3,0.9,0.3,-0.4921875,1.765625,False,1.738625
g066_exception_override,closure,a1.0_b0.6,1.0,0.6,0.0859375,2.46875,True,7.42795
g070_clean,stable,a0.0_b0.0,0.0,0.0,2.03125,0.0,False,-0.0
g070_redundant,stable,a0.0_b0.0,0.0,0.0,1.1328125,0.0,False,-0.0
g070_irrelevant,stable,a0.0_b0.0,0.0,0.0,3.3203125,0.0,False,-0.0
g070_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.390625,0.0,False,-0.0
g070_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.6015625,0.0,False,-0.0
g070_competition_balanced,competition,a0.0_b0.0,0.0,0.0,3.3046875,0.0,False,-0.0
g070_direct_conflict,competition,a0.0_b0.0,0.0,0.0,2.546875,0.0,False,-0.0
g070_closure_update,closure,a0.6_b0.6,0.6,0.6,2.4609375,0.390625,False,0.369025
g070_closure_override,closure,a1.0_b0.9,1.0,0.9,1.3671875,2.0859375,True,7.0316375
g070_exception_override,closure,a1.0_b0.9,1.0,0.9,1.8046875,2.8828125,True,7.8285125
g071_clean,stable,a0.0_b0.0,0.0,0.0,1.5390625,0.0,False,-0.0
g071_redundant,stable,a0.0_b0.0,0.0,0.0,0.8125,0.0,False,-0.0
g071_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.84375,0.0,False,-0.0
g071_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.7890625,0.0,False,-0.0
g071_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.7578125,0.0,False,-0.0
g071_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.453125,0.0,False,-0.0
g071_direct_conflict,competition,a0.0_b0.0,0.0,0.0,2.03125,0.0,False,-0.0
g071_closure_update,closure,a0.6_b0.6,0.6,0.6,2.515625,0.796875,False,0.775275
g071_closure_override,closure,a1.0_b0.6,1.0,0.6,0.96875,1.65625,True,6.61545
g071_exception_override,closure,a1.0_b0.6,1.0,0.6,0.4453125,2.1328125,True,7.0920125
g072_clean,stable,a0.0_b0.0,0.0,0.0,2.2890625,0.0,False,-0.0
g072_redundant,stable,a0.0_b0.0,0.0,0.0,2.1875,0.0,False,-0.0
g072_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.9296875,0.0,False,-0.0
g072_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.875,0.0,False,-0.0
g072_weak_distractor,competition,a0.0_b0.0,0.0,0.0,1.984375,0.0,False,-0.0
g072_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.546875,0.0,False,-0.0
g072_direct_conflict,competition,a0.0_b0.0,0.0,0.0,0.765625,0.0,False,-0.0
g072_closure_update,closure,a0.0_b0.0,0.0,0.0,1.515625,0.0,False,0.0
g072_closure_override,closure,a0.9_b0.3,0.9,0.3,-0.734375,1.890625,False,1.863625
g072_exception_override,closure,a0.9_b0.3,0.9,0.3,-0.3046875,1.765625,False,1.738625
g074_clean,stable,a0.0_b0.0,0.0,0.0,1.515625,0.0,False,-0.0
g074_redundant,stable,a0.0_b0.0,0.0,0.0,1.953125,0.0,False,-0.0
g074_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.375,0.0,False,-0.0
g074_paraphrase,stable,a0.0_b0.0,0.0,0.0,0.890625,0.0,False,-0.0
g074_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.890625,0.0,False,-0.0
g074_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.609375,0.0,False,-0.0
g074_direct_conflict,competition,a0.0_b0.0,0.0,0.0,0.5078125,0.0,False,-0.0
g074_closure_update,closure,a1.0_b0.9,1.0,0.9,1.1796875,0.2890625,False,0.23476249999999999
g074_closure_override,closure,a1.0_b0.9,1.0,0.9,0.71875,3.265625,True,8.211325
g074_exception_override,closure,a1.0_b0.9,1.0,0.9,1.46875,2.9140625,True,7.8597625
g075_clean,stable,a0.0_b0.0,0.0,0.0,2.40625,0.0,False,-0.0
g075_redundant,stable,a0.0_b0.0,0.0,0.0,2.578125,0.0,False,-0.0
g075_irrelevant,stable,a0.0_b0.0,0.0,0.0,3.640625,0.0,False,-0.0
g075_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.53125,0.0,False,-0.0
g075_weak_distractor,competition,a0.0_b0.0,0.0,0.0,3.984375,0.0,False,-0.0
g075_competition_balanced,competition,a0.0_b0.0,0.0,0.0,2.7265625,0.0,False,-0.0
g075_direct_conflict,competition,a0.0_b0.0,0.0,0.0,2.171875,-0.0078125,False,-0.0078125
g075_closure_update,closure,a0.0_b0.0,0.0,0.0,2.625,0.0078125,False,0.0078125
g075_closure_override,closure,a0.6_b0.6,0.6,0.6,0.5234375,2.03125,True,7.00965
g075_exception_override,closure,a0.6_b0.6,0.6,0.6,0.7109375,1.0,True,5.9784
g076_clean,stable,a0.0_b0.0,0.0,0.0,2.765625,0.0,False,-0.0
g076_redundant,stable,a0.0_b0.0,0.0,0.0,2.5625,0.0,False,-0.0
g076_irrelevant,stable,a0.0_b0.0,0.0,0.0,3.890625,0.0,False,-0.0
g076_paraphrase,stable,a0.0_b0.0,0.0,0.0,3.265625,0.015625,False,-0.015625
g076_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.609375,0.0,False,-0.0
g076_competition_balanced,competition,a0.0_b0.0,0.0,0.0,3.0234375,0.0,False,-0.0
g076_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.4921875,-0.015625,False,-0.015625
g076_closure_update,closure,a1.0_b1.2,1.0,1.2,2.9765625,0.4140625,False,0.3408625
g076_closure_override,closure,a1.0_b0.9,1.0,0.9,1.9296875,2.546875,True,7.492575
g076_exception_override,closure,a1.0_b0.6,1.0,0.6,2.765625,3.5078125,True,8.4670125
g078_clean,stable,a0.0_b0.0,0.0,0.0,1.15625,0.0,False,-0.0
g078_redundant,stable,a0.0_b0.0,0.0,0.0,1.234375,0.0,False,-0.0
g078_irrelevant,stable,a0.0_b0.0,0.0,0.0,1.8203125,0.0,False,-0.0
g078_paraphrase,stable,a0.0_b0.0,0.0,0.0,0.515625,0.0,False,-0.0
g078_weak_distractor,competition,a0.0_b0.0,0.0,0.0,1.8515625,0.0,False,-0.0
g078_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.171875,0.0,False,-0.0
g078_direct_conflict,competition,a0.0_b0.0,0.0,0.0,0.2734375,0.0,False,-0.0
g078_closure_update,closure,a0.0_b0.0,0.0,0.0,0.484375,0.0,False,0.0
g078_closure_override,closure,a0.9_b0.3,0.9,0.3,-1.15625,1.84375,False,1.81675
g078_exception_override,closure,a1.0_b0.6,1.0,0.6,-0.578125,2.7421875,False,2.7013875
g081_clean,stable,a0.0_b0.0,0.0,0.0,2.4296875,0.0,False,-0.0
g081_redundant,stable,a0.0_b0.0,0.0,0.0,2.3984375,0.0,False,-0.0
g081_irrelevant,stable,a0.0_b0.0,0.0,0.0,3.9140625,0.0,False,-0.0
g081_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.0078125,0.0,False,-0.0
g081_weak_distractor,competition,a0.0_b0.0,0.0,0.0,4.1953125,0.0,False,-0.0
g081_competition_balanced,competition,a0.0_b0.0,0.0,0.0,2.703125,0.0,False,-0.0
g081_direct_conflict,competition,a0.0_b0.0,0.0,0.0,2.1171875,0.0,False,-0.0
g081_closure_update,closure,a0.3_b0.3,0.3,0.3,2.8984375,0.1328125,False,0.1274125
g081_closure_override,closure,a0.6_b0.6,0.6,0.6,0.5390625,2.484375,True,7.462775
g081_exception_override,closure,a0.6_b0.3,0.6,0.3,0.21875,0.828125,True,5.814625
g082_clean,stable,a0.0_b0.0,0.0,0.0,2.109375,0.0,False,-0.0
g082_redundant,stable,a0.0_b0.0,0.0,0.0,0.9921875,0.0,False,-0.0
g082_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.8828125,0.0,False,-0.0
g082_paraphrase,stable,a0.0_b0.0,0.0,0.0,1.8984375,0.0,False,-0.0
g082_weak_distractor,competition,a0.0_b0.0,0.0,0.0,2.8984375,0.0,False,-0.0
g082_competition_balanced,competition,a0.0_b0.0,0.0,0.0,3.5234375,0.0,False,-0.0
g082_direct_conflict,competition,a0.0_b0.0,0.0,0.0,2.078125,0.0,False,-0.0
g082_closure_update,closure,a0.6_b0.6,0.6,0.6,2.7890625,0.1796875,False,0.1580875
g082_closure_override,closure,a1.0_b0.6,1.0,0.6,1.3359375,2.4140625,True,7.3732625
g082_exception_override,closure,a1.0_b0.9,1.0,0.9,2.265625,3.390625,True,8.336325
g083_clean,stable,a0.0_b0.0,0.0,0.0,1.8671875,0.0,False,-0.0
g083_redundant,stable,a0.0_b0.0,0.0,0.0,1.25,0.0,False,-0.0
g083_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.5703125,0.0,False,-0.0
g083_paraphrase,stable,a0.0_b0.0,0.0,0.0,2.09375,0.0,False,-0.0
g083_weak_distractor,competition,a0.0_b0.0,0.0,0.0,3.046875,0.0,False,-0.0
g083_competition_balanced,competition,a0.0_b0.0,0.0,0.0,1.828125,0.0,False,-0.0
g083_direct_conflict,competition,a0.0_b0.0,0.0,0.0,1.40625,0.0,False,-0.0
g083_closure_update,closure,a0.6_b0.6,0.6,0.6,2.46875,0.4453125,False,0.4237125
g083_closure_override,closure,a1.0_b0.6,1.0,0.6,1.0,1.796875,True,6.756075
g083_exception_override,closure,a1.0_b0.6,1.0,0.6,0.828125,2.421875,True,7.381075
g084_clean,stable,a0.0_b0.0,0.0,0.0,1.9140625,0.0,False,-0.0
g084_redundant,stable,a0.0_b0.0,0.0,0.0,1.6796875,0.0,False,-0.0
g084_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.875,0.0,False,-0.0
g084_paraphrase,stable,a0.0_b0.0,0.0,0.0,0.359375,0.0,False,-0.0
g084_weak_distractor,competition,a0.0_b0.0,0.0,0.0,1.609375,0.0,False,-0.0
g084_competition_balanced,competition,a0.0_b0.0,0.0,0.0,0.75,0.0,False,-0.0
g084_direct_conflict,competition,a0.0_b0.0,0.0,0.0,0.1875,0.0,False,-0.0
g084_closure_update,closure,a0.0_b0.0,0.0,0.0,0.703125,0.0,False,0.0
g084_closure_override,closure,a0.9_b0.3,0.9,0.3,-1.34375,2.1796875,False,2.1526875
g084_exception_override,closure,a1.0_b0.6,1.0,0.6,-1.1796875,2.5,False,2.4592
g086_clean,stable,a0.0_b0.0,0.0,0.0,1.25,0.0,False,-0.0
g086_redundant,stable,a0.0_b0.0,0.0,0.0,1.65625,0.0,False,-0.0
g086_irrelevant,stable,a0.0_b0.0,0.0,0.0,2.25,0.0078125,False,-0.0078125
g086_paraphrase,stable,a0.0_b0.0,0.0,0.0,0.625,-0.0078125,False,-0.0078125
