"scope","relative_path","bytes","sha256"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/portable_dev_rc_source_tree_6901A7000Z/examples/run_portable_smoke.py","1539","1fbc94aa05f49bc6267a42f8cd00b16dce05a3f34333ee0c0215cfb30d04b2b5"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/portable_dev_rc_source_tree_6901A7000Z/INSTALL_RUN.md","636","b2ce5a9d366a87884feb8f0d14f6772ec8d1e9755edf4ec37b8b9ea6a05bab7e"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/portable_dev_rc_source_tree_6901A7000Z/pyproject.toml","258","cc9a3bb781b29079f89daeee3b2586717d825af53eaf15e4b5d4c41ebeef3b33"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/portable_dev_rc_source_tree_6901A7000Z/README.md","1162","44be666c2764355694095d907006aea67333dfea4a3fa975c2ca8b78aa33824d"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/portable_dev_rc_source_tree_6901A7000Z/replay_truthfulness_matrix_6801A6900Z.json","484","8bc0a197e2bc69b3113d2c6a355e6b21c1630911d5bcb4eb2ea44b56f5332a1a"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/portable_dev_rc_source_tree_6901A7000Z/tests/test_portable_runtime.py","3823","934c6928fceeee14342e01060abb3a1a93f1fa2fe89005aac87de178437f95e9"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/productization_dev_rc_freeze_report_6901A7000Z.md","1006","352ceb42b880fcce10c8c91e4543b9075dd190ebf7d21b69264c37f868165348"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/raw_budget_report_6901A7000Z.md","427","04f263f56283255d36f204d3dfe043aa3ff4125106a8809688d391f7e6a0ff5b"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/replay_truthfulness_dev_rc_matrix_6901A7000Z.md","599","75715576fa411c89b5e0df2bc02bedfb00b5b4481b5837093ef28bec90ee8d03"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/return_files_manifest_6901A7000Z.json","3892","c5e047167b615e80a507dccf6f61c6047fc8724e4ca2f849190f7e6f456dde4f"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/run_command_patch_report_6901A7000Z.md","1201","0219c038f3d926d9db2417247420ba9809b65e0e3ea7e71c5de89301652dd93f"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/runtime_source_tree_inventory_6901A7000Z.csv","1260","4f415f82971a5437c8982b0d23bb2b486b4dec6f0b357a31c3f86bd6babfad62"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/standalone_clean_extract_pytest_report_6901A7000Z.md","310","ba9b05c1917f1615b35199bdeb758aeab51cd2664f5272ba5c71185aaa6f6302"
"base_workspace","outputs/6901A7000Z_productization_dev_rc_run_command_patch/standalone_clean_extract_smoke_report_6901A7000Z.md","697","3c50ac19c2c0720d5ba47381dc04a590e9403f81bf81c915d2ce9a4ac9cf7b40"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/AgentOS_CoreSlim_ProblemSpaceBaselinePendingClosureLongRun_7001A7200Z_Return_Pack_v0_2.zip","14161","8e4ba17b327f9f5357e5d5b2cd0bd0de540d4e732feecc0c8e243b5512cb7ff4"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/cbit_accounting_by_pending_family_7001A7200Z.md","741","a88ebc4688251f1283da87eccc095fc835a5e413ddfc2bc94556423b1d8dd69e"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/controlled_sandbox/BASELINE-PENDING-RETENTION-UNIFIED-CONDITION.validation_seed_candidate.json","291","c85ab45cfcf64a3b15ea26d3940c7ace4b39643e2acf02b1d8edbb386586e991"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/controlled_sandbox/BASELINE-PENDING-UTILITY-POLICY-SELECTOR.validation_seed_candidate.json","316","3eaf19a457fd21e9932aa152e24b7270080cd369d4c4148e28dde13ae826b33c"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/controlled_write_no_write_receipt_bundle_7001A7200Z.zip","2720","cd781a9a688157e5a4b838e2990d10945d6680187bff806143a54b061bbe7680"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/expiration_deprecation_report_7001A7200Z.md","347","da02a107e7f941d6e2b3a8d20e777c00b7864ac76367f30eec22022d3261ca0a"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/forbidden_claims_check_7001A7200Z.md","608","1f3395c12cdc7216026a7f437404d6a7ab7aa47c01ff1dd5e727ae646a8748e7"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/hash_inventory_7001A7200Z.csv","2045","ca6eccb57bbd1283d82a5beb1a85cb9f54a499a481bcfeb3c49a69cd4ca5917e"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/human_problemspace_closure_report_packet_7001A7200Z.md","1265","ea4c8a34cae787c3f10df70d0d37aa550c10609d70106c5ed12fa531e142c1b9"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/icm_metabolism_policy_decision_ledger_7001A7200Z.csv","1252","c0b00dd1c8e0bd5ad85668c5bf5f81fa03fbe50f25ec0f7ee6f4b858732e6106"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/merge_split_scope_report_7001A7200Z.md","430","9ad57bb6f1d04cc14502fb95d71127ada592d185faafa0b8f1c3393e11aa7abe"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/negative_route_carryover_report_7001A7200Z.md","464","dfe84545e7ccf881e6fbb46c20b4a281db570d59fbcbf2e7dd573935c322281a"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/pending_closure_action_ledger_7001A7200Z.csv","1459","9bec172674fe3bdc798b59b1a81dfffbf84135735579b809d13ebc4bff7e7180"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/pending_item_inventory_7001A7200Z.csv","1659","2257598c879f36dbecc83d7ec275ca92d9547fd3442bd684cec3fae990b0216b"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/pending_item_sro_report_7001A7200Z.md","2316","6d5a93b4dad2b36617c64cab219e3b62d7218108e47d2014904370437bd28a28"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/pm_ready_final_verdict_7001A7200Z.md","743","f33125bed6e855d8785e05913ed8293bd32ad45caf69c888e6629dc3f2a2b5a2"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/raw_budget_report_7001A7200Z.md","620","169692ed63bee9dc725955521927be4b28209085b9f25bbe7da4e3efcde0566e"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/receipts/63c9385e1eee113c.json","883","c8e8d1f9e026eebb3b93b885491b90339072f9228ab1cd8b7a69517ee31a7dca"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/receipts/aeca9569f03925f7.json","898","8022ee7df89916b8eae0e1ddf24e4c22c00ff9e91b5fd4579c056cf82ca2ceff"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/receipts/bdb7c6ae63e537a9.json","914","613d2508078c370c2aec11556d61bc15b92fb28685706033515f2d645111a648"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/receipts/rollback_replay_7001A7200Z.json","389","b79a2b89d83833fa1f488b419ea89a0a0cce7817d5957688319226f55008871a"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/replay_consistency_report_7001A7200Z.md","535","0ada6de02f56f896307abd3f5899d0601989123acc3d585495bfe687ad0f5ff7"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/return_files_manifest_7001A7200Z.json","4354","c7ba955a0d9657f33031a79a98157a86d1ccbe380ebba82b096b0ed622497247"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/rollback_replay_report_7001A7200Z.md","450","8e7f4becadcbdc5b1d7f3f627c9c3109a5dc8343e9eadaa99775183441f92bea"
"base_workspace","outputs/7001A7200Z_problemspace_pending_closure_longrun/validation_seed_route_report_7001A7200Z.md","582","7493ce3e439a4912d7fafc5bfb5862ff265a81241440a130316eafe8fb92523c"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/cbit_accounting_by_problemspace_family_7001A7200Z.md","810","a175a58d276b1ecabfdeea6aa351d7363bf4b6fcdd655e83b9b748786bedd8c6"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/controlled_write_no_write_receipt_bundle_7001A7200Z.zip","15016","527ca053d0a0254e66360c3e8714e3164c8525143fd6935d4e679dc09965628a"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/expiration_deprecation_report_7001A7200Z.md","3664","7e77962601ac6bc6127a915df18e3af7f244246f36daab515b228546f8e65358"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/forbidden_claims_check_7001A7200Z.md","382","3c497115e85af91616dd29878ec6c15d7bb8ac3e94c1742605aedfdee399c31f"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/human_problemspace_closure_report_packet_7001A7200Z.md","1107","cddb84dc1b3a58ffeb16b73c5e41a37c281a95be11fa332c17bbe67ff7daa3b8"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/icm_metabolism_policy_decision_ledger_7001A7200Z.csv","5413","89802a6c91993f878cace0e79d59594d9e3a78d33a309857f7157597632e3888"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/merge_split_scope_report_7001A7200Z.md","1064","7ccdadff561689d8e8463a75b06e125a009f7f294c2dc22418f4e23fdf444fa6"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/negative_route_carryover_report_7001A7200Z.md","1872","32e7ae2405a08226356c2c2a2a27ea5541091800741e5a112ccbe6c242aa0d6d"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/pending_cluster_closure_action_ledger_7001A7200Z.csv","9267","588ef52cdfb047add4812532046c1f272002d1d9232de9ba74b1c524e008cea6"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/pending_cluster_map_7001A7200Z.csv","10405","3974f6820a564561303eb3d18556577cc029a41736be0b351e0d631b45e23ca2"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/pending_cluster_sro_report_7001A7200Z.md","9068","b06c6e74549de0f678c1fe189ee6588db5b52c4e1f3911c724cdb928d21cfe00"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/pm_ready_final_verdict_7001A7200Z.md","658","b6eb0c530f1c95120d7a237ed688e22609fe74c18d1615a3aafe98e46f10535e"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/problemspace_candidate_inventory_7001A7200Z.jsonl","60880","f686fbfcb635d130a0d5aaac9b6f4f5570667a8a16ca3e60fc9a2d6f0fb04f00"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/problemspace_deduplication_report_7001A7200Z.md","441","30223cac74616068b81d201cb991f77503fcd52574cc87c662b8dde25f453fed"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/problemspace_family_coverage_report_7001A7200Z.md","478","5d6aeaee3ca56e95dfd5814475d83c31a05d2903f788c0ec19a04d43673021a4"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/raw_budget_report_7001A7200Z.md","392","6b181216e11c7a805f348572bca9e94f1f331123d50328ba95df491d6fc58db2"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/replay_consistency_report_7001A7200Z.md","678","37f03288f3559a3a1ce7c41c7d53b678cb1e1a8b1572384192903edffd9421e0"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/return_files_manifest_7001A7200Z.json","5987","3b2741026ddbd983c95c963605d2c4c798d9f316dc7a0d9513c19a26569c02cf"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/rollback_replay_report_7001A7200Z.md","624","a1afc8ff5e1d009ed7b949fb3faf24bf468e4f248f2a33172c6e22701c29e6a5"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/source_hash_inventory_7001A7200Z.csv","8191","02c9b8e455ec1afeb86f0c6292e624cbcf69cca2ae0ae865ef97911014ef9eac"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/source_inventory_7001A7200Z.csv","10140","50e80280b83f6c05511dac07ff48a98a70159040a59b051bd17742a8365da45f"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/theory_baseline_scan_coverage_report_7001A7200Z.md","902","87e75aaa72406e51d4aafdc684238611a7e2b025488549c97e211eaaea03d7e5"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_isolated_pack_check/validation_seed_route_report_7001A7200Z.md","1085","1caa4877726e433f2318a44cd1b0e38c41607a9595af0eab5af52aa5f73e3947"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/_receipt_verify.zip","15016","527ca053d0a0254e66360c3e8714e3164c8525143fd6935d4e679dc09965628a"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/AgentOS_CoreSlim_TheoryBaselineProblemSpaceDeepScanLongRun_7001A7200Z_Return_Pack_v0_3.zip","35139","6f25e86ea105c1d4e0be2f4e5df77a02d6093c6e6606407cb7eff5bc1fb374d0"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/cbit_accounting_by_problemspace_family_7001A7200Z.md","810","a175a58d276b1ecabfdeea6aa351d7363bf4b6fcdd655e83b9b748786bedd8c6"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/controlled_write_no_write_receipt_bundle_7001A7200Z.zip","15016","527ca053d0a0254e66360c3e8714e3164c8525143fd6935d4e679dc09965628a"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/expiration_deprecation_report_7001A7200Z.md","3664","7e77962601ac6bc6127a915df18e3af7f244246f36daab515b228546f8e65358"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/forbidden_claims_check_7001A7200Z.md","382","3c497115e85af91616dd29878ec6c15d7bb8ac3e94c1742605aedfdee399c31f"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/human_problemspace_closure_report_packet_7001A7200Z.md","1107","cddb84dc1b3a58ffeb16b73c5e41a37c281a95be11fa332c17bbe67ff7daa3b8"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/icm_metabolism_policy_decision_ledger_7001A7200Z.csv","5413","89802a6c91993f878cace0e79d59594d9e3a78d33a309857f7157597632e3888"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/merge_split_scope_report_7001A7200Z.md","1064","7ccdadff561689d8e8463a75b06e125a009f7f294c2dc22418f4e23fdf444fa6"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/negative_route_carryover_report_7001A7200Z.md","1872","32e7ae2405a08226356c2c2a2a27ea5541091800741e5a112ccbe6c242aa0d6d"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/pending_cluster_closure_action_ledger_7001A7200Z.csv","9267","588ef52cdfb047add4812532046c1f272002d1d9232de9ba74b1c524e008cea6"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/pending_cluster_map_7001A7200Z.csv","10405","3974f6820a564561303eb3d18556577cc029a41736be0b351e0d631b45e23ca2"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/pending_cluster_sro_report_7001A7200Z.md","9068","b06c6e74549de0f678c1fe189ee6588db5b52c4e1f3911c724cdb928d21cfe00"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/pm_ready_final_verdict_7001A7200Z.md","658","b6eb0c530f1c95120d7a237ed688e22609fe74c18d1615a3aafe98e46f10535e"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/problemspace_candidate_inventory_7001A7200Z.jsonl","60880","f686fbfcb635d130a0d5aaac9b6f4f5570667a8a16ca3e60fc9a2d6f0fb04f00"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/problemspace_deduplication_report_7001A7200Z.md","441","30223cac74616068b81d201cb991f77503fcd52574cc87c662b8dde25f453fed"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/problemspace_family_coverage_report_7001A7200Z.md","478","5d6aeaee3ca56e95dfd5814475d83c31a05d2903f788c0ec19a04d43673021a4"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/raw_budget_report_7001A7200Z.md","392","6b181216e11c7a805f348572bca9e94f1f331123d50328ba95df491d6fc58db2"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/controlled_sandbox/PS-AOS1_validation_seed_candidate.json","720","6d3d9c7b1631c3ae6f8e9236d6fbbf128acef7a9a7faccd0abdbe59ce766f777"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/controlled_sandbox/PS-AOS3_validation_seed_candidate.json","738","021015022e4d1bdcf58ba780cfe5820b2f79338f6ba68558e87e6ce6157025c0"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/controlled_sandbox/PS-CO4_validation_seed_candidate.json","683","2504f53373e5652e37dd116c1885ef972e844d46a731c2dab2f49720f1caf9b3"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/controlled_sandbox/PS-CTRL2_validation_seed_candidate.json","700","ccf839c31a06d142956302af680c8bdd57c94a4b04005bda44075215a5f5cac2"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/controlled_sandbox/PS-HPM1_validation_seed_candidate.json","702","756fcf67b71501e4185f672bce88e1f0e5648bb361c428f521f731397c469a66"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/controlled_sandbox/PS-KPIH1_validation_seed_candidate.json","706","9ed061e515a22c8120691cb63ab4972a4305b7e32aa8446e175311424e7271d8"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/controlled_sandbox/PS-LM2_validation_seed_candidate.json","688","cd527ddc3fc3b6c1407ccf35af503d281ff64500ddcd492f68439091193ced5f"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/controlled_sandbox/PS-SEM1_validation_seed_candidate.json","691","814d31f83e3ac378d9dd99a9aebcfa7fc2b745c0bb97abd274b30075f9f2d98f"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/controlled_sandbox/PS-SEM2_validation_seed_candidate.json","683","df217bd7fe9dc79d587fe23a3aaaada8553489c8736252e1e9c25525dd7b85e2"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/controlled_sandbox/PS-SEM3_validation_seed_candidate.json","694","0cfdddae6091460575b7823a8c2e21aeab3aeab678e43842c9eddd567fa108cf"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-AOS2_no_write_receipt.json","254","f3c8ca2de4719f18e5023bd88a06c0b8b6699c2412224177234b50ce32b3addb"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-AOS4_no_write_receipt.json","254","dc8c6d9fd5e1b00b4ffb8c146f93330ae904f470149b7826501b4ca9beea2c89"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-BCI1_no_write_receipt.json","262","4dd8c54f43fe1d82de06f096b3ec5c7fef33c4e74dd82e314f58a90f6b67436d"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-CO1_no_write_receipt.json","260","fa02329fd52b25d94d98eb82de30c62db0671929d4020fd7dbf5368bc5c7cedd"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-CO2_no_write_receipt.json","260","176de493ca603e3841b3d3fcb7b4c4a98914831d57a93f4ecb76b18c44c5311b"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-CO3_no_write_receipt.json","260","7dba88298f9cbb2b24ae7b98ab02604df21872ef1da57fee194bc8a92bee02ab"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-CTRL1_no_write_receipt.json","262","d5fad57ab3d092b6e97e1ad4937bd4a2e1a342508833bc51662cbf3d259e9783"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-EDU1_no_write_receipt.json","262","620a4dbda969612e8325300d55e5270d481ff7cae7fd8b89f8018b07976d8403"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-ENT1_no_write_receipt.json","262","8d5148814ecc9a1567cc8e556b48476c4fb428fc0131663bee9aee29437277c4"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-HPM2_no_write_receipt.json","261","c1626e9b32871c5a8ddb52daca2afa818b119b871c29b23f254e745b938315a8"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-LLM1_no_write_receipt.json","261","8a57dc79646b8767b14663da6d6e47f1e3ef46a03d912de6b92b681248ad5a80"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-LLM2_no_write_receipt.json","261","27e9e37b2def1fa3443e9607bf1b14d37b5de84be5ef84a66b8a5ab6861b9d65"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-LLM3_no_write_receipt.json","261","4d68212469d96569a4f00120865fbce8a9cd19821aab5e06a25b579489e6bb36"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-LLM4_no_write_receipt.json","261","377609552e016e8f23f793a2aa21a3175975bd1ee48724b4f646b81f21bd0acd"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-LLM5_no_write_receipt.json","262","808160f8a80ea9660f1cfc2f8dd40e1b15a4711d371c6987565a8dcb8848e0d8"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-LM1_no_write_receipt.json","260","6cd5381ccc4232bb7df0000131ced1a3bb34c788e5b2327c95761eebb93c8a14"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-LM3_no_write_receipt.json","260","8181dbf8290cb38aafe16a53af41b7b0e22390b4aa465ce70359d2c8ab915a6d"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-ROBOT1_no_write_receipt.json","264","174c28548742122e465b7fb63cc046bf8e96ecebc2b53a2f420c608884f571c9"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-SEM4_no_write_receipt.json","261","e47dc4e0edf3921122169e08a5c3c9c23b590c7975764c733a3f4adbdea624d9"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/no_write_receipts/PS-SIMON1_no_write_receipt.json","256","1c5d23534d149c3f8f79accf5255e7bcafe662839e3d85e43b013b0f56dbe5ee"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/receipt_bundle_work/receipt_index_7001A7200Z.json","8683","408f2eb7c6590c3d17000fd2846a3d5e3125590465170a6f60a7e71200485c34"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/replay_consistency_report_7001A7200Z.md","678","37f03288f3559a3a1ce7c41c7d53b678cb1e1a8b1572384192903edffd9421e0"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/return_files_manifest_7001A7200Z.json","5987","3b2741026ddbd983c95c963605d2c4c798d9f316dc7a0d9513c19a26569c02cf"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/rollback_replay_report_7001A7200Z.md","624","a1afc8ff5e1d009ed7b949fb3faf24bf468e4f248f2a33172c6e22701c29e6a5"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/source_hash_inventory_7001A7200Z.csv","8191","02c9b8e455ec1afeb86f0c6292e624cbcf69cca2ae0ae865ef97911014ef9eac"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/source_inventory_7001A7200Z.csv","10140","50e80280b83f6c05511dac07ff48a98a70159040a59b051bd17742a8365da45f"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/theory_baseline_scan_coverage_report_7001A7200Z.md","902","87e75aaa72406e51d4aafdc684238611a7e2b025488549c97e211eaaea03d7e5"
"base_workspace","outputs/7001A7200Z_theory_baseline_problemspace_deepscan_longrun_v0_3/validation_seed_route_report_7001A7200Z.md","1085","1caa4877726e433f2318a44cd1b0e38c41607a9595af0eab5af52aa5f73e3947"
"base_workspace","outputs/7201A7300Z_arbor_codex_tool_bridge/_isolated_return_pack_check/arbor_toolbridge_integration_report_7201A7300Z.md","1220","1fd3700ba1e469fdedb5ac6c8eab9304499683db164547519b293093ede50dc6"
