prompt_id,graph_id,condition,mechanism,clean_label,conflict_label,DeltaU_none,final_clean_logit_none,final_conflict_logit_none,pair_choice_none,control_none,DeltaU_policy,final_clean_logit_policy,final_conflict_logit_policy,pair_choice_policy,control_policy,model,margin_none,margin_policy,delta_margin,delta_DeltaU,clean_choice_none,clean_choice_policy,choice_change,crossed_boundary,predicted_delta_margin_oof,predicted_margin_policy_oof,crossing_probability_oof
g073_irrelevant,73,irrelevant,stable,Green,Yellow,1.75886237621307,29.140625,30.0,conflict,none,1.75886237621307,29.140625,30.0,conflict,real_predmech_policy,qwen,-0.859375,-0.859375,0.0,0.0,0,0,0,0,0.003064000461932823,-0.8563109995380672,0.014913909440692036
g073_paraphrase,73,paraphrase,stable,Green,Yellow,6.83274555206299,24.828125,22.4375,clean,none,6.83274555206299,24.828125,22.4375,clean,real_predmech_policy,qwen,2.390625,2.390625,0.0,0.0,1,1,0,0,0.003064000461932823,2.393689000461933,0.9987451796447148
g073_weak_distractor,73,weak_distractor,competition,Green,Yellow,-0.286867380142212,28.890625,30.78125,conflict,none,-0.286867380142212,28.890625,30.78125,conflict,real_predmech_policy,qwen,-1.890625,-1.890625,0.0,0.0,0,0,0,0,0.003064000461932823,-1.887560999538067,0.0004808131234183845
g073_competition_balanced,73,competition_balanced,competition,Green,Yellow,-3.30042052268982,29.765625,34.0,conflict,none,-3.30042052268982,29.765625,34.0,conflict,real_predmech_policy,qwen,-4.234375,-4.234375,0.0,0.0,0,0,0,0,0.003064000461932823,-4.231310999538067,1.895805916565684e-07
g073_direct_conflict,73,direct_conflict,competition,Green,Yellow,-3.73289942741394,30.828125,35.46875,conflict,none,-4.16610240936279,30.4375,35.21875,conflict,real_predmech_policy,qwen,-4.640625,-4.78125,-0.140625,-0.433202981948853,0,0,0,0,-0.22125270239187433,-4.861877702391874,2.300755282086899e-08
g073_closure_update,73,closure_update,closure,Green,Yellow,-4.56395721435547,29.078125,34.625,conflict,none,-1.92862391471863,28.1875,31.421875,conflict,real_predmech_policy,qwen,-5.546875,-3.234375,2.3125,2.63533329963684,0,0,0,0,2.239075906846634,-3.307799093153366,4.161312861360493e-06
g073_closure_override,73,closure_override,closure,Green,Yellow,-3.75849318504333,27.046875,32.125,conflict,none,-0.47962498664856,27.453125,30.015625,conflict,real_predmech_policy,qwen,-5.078125,-2.5625,2.515625,3.27886819839478,0,0,0,0,2.5825988498132664,-2.4955261501867336,6.2959892682867e-05
g073_exception_override,73,exception_override,closure,Green,Yellow,-1.79443049430847,27.9375,30.90625,conflict,none,1.57196974754333,27.9375,29.171875,conflict,real_predmech_policy,qwen,-2.96875,-1.234375,1.734375,3.36640024185181,0,0,0,0,2.6293240005864065,-0.3394259994135935,0.07858986941862889
g077_clean,77,clean,stable,Gold,Iron,3.53176522254944,26.234375,30.890625,conflict,none,3.53176522254944,26.234375,30.890625,conflict,real_predmech_policy,qwen,-4.65625,-4.65625,0.0,0.0,0,0,0,0,0.011826649977832287,-4.644423350022167,8.024037724834531e-09
g077_redundant,77,redundant,stable,Gold,Iron,10.9052953720093,25.828125,25.828125,clean,none,10.9052953720093,25.828125,25.828125,clean,real_predmech_policy,qwen,0.0,0.0,0.0,0.0,1,1,0,0,0.011826649977832287,0.011826649977832287,0.2277310236688396
g077_irrelevant,77,irrelevant,stable,Gold,Iron,5.81652736663818,25.703125,28.9375,conflict,none,5.81652736663818,25.703125,28.9375,conflict,real_predmech_policy,qwen,-3.234375,-3.234375,0.0,0.0,0,0,0,0,0.011826649977832287,-3.222548350022168,1.6390390317713511e-06
g077_paraphrase,77,paraphrase,stable,Gold,Iron,22.5416660308838,23.65625,20.0,clean,none,22.5416660308838,23.65625,20.0,clean,real_predmech_policy,qwen,3.65625,3.65625,0.0,0.0,1,1,0,0,0.011826649977832287,3.668076649977832,0.9999961109993036
g077_weak_distractor,77,weak_distractor,competition,Gold,Iron,2.03110074996948,25.125,30.296875,conflict,none,2.03110074996948,25.125,30.296875,conflict,real_predmech_policy,qwen,-5.171875,-5.171875,0.0,0.0,0,0,0,0,0.011826649977832287,-5.160048350022167,1.1658138277500001e-09
g077_competition_balanced,77,competition_balanced,competition,Gold,Iron,0.760873794555664,26.6875,32.15625,conflict,none,1.99673819541931,26.890625,32.5625,conflict,real_predmech_policy,qwen,-5.46875,-5.671875,-0.203125,1.23586440086365,0,0,0,0,0.5925210612436475,-4.876228938756353,3.371055593526619e-09
g077_direct_conflict,77,direct_conflict,competition,Gold,Iron,-1.73567509651184,25.984375,33.71875,conflict,none,-1.7357656955719,25.578125,33.03125,conflict,real_predmech_policy,qwen,-7.734375,-7.453125,0.28125,-9.05990600585938e-05,0,0,0,0,0.01178408028506891,-7.722590919714931,8.00070034758737e-14
g077_closure_update,77,closure_update,closure,Gold,Iron,-5.67838859558105,23.25,33.4375,conflict,none,-2.78047776222229,24.765625,30.75,conflict,real_predmech_policy,qwen,-10.1875,-5.984375,4.203125,2.89791083335876,0,0,0,0,2.304031681224936,-7.883468318775064,4.382700699772376e-14
g077_closure_override,77,closure_override,closure,Gold,Iron,-2.36377549171448,22.703125,29.90625,conflict,none,1.70589935779572,23.5625,27.328125,conflict,real_predmech_policy,qwen,-7.203125,-3.765625,3.4375,4.06967484951019,0,0,0,0,2.8797312637547465,-4.3233937362452535,2.666779397368626e-08
g077_exception_override,77,exception_override,closure,Gold,Iron,-0.835487604141235,22.953125,29.875,conflict,none,4.6999979019165,24.453125,27.421875,conflict,real_predmech_policy,qwen,-6.921875,-2.96875,3.953125,5.53548550605774,0,0,0,0,3.599898952308443,-3.321976047691557,1.1299103091504563e-06
g079_clean,79,clean,stable,Green,Yellow,3.53176522254944,29.484375,30.671875,conflict,none,3.53176522254944,29.484375,30.671875,conflict,real_predmech_policy,qwen,-1.1875,-1.1875,0.0,0.0,0,0,0,0,0.005233259665337462,-1.1822667403346625,0.004020599501141208
g079_redundant,79,redundant,stable,Green,Yellow,6.32403421401978,27.46875,27.0625,clean,none,6.33459949493408,27.484375,27.0625,clean,real_predmech_policy,qwen,0.40625,0.421875,0.015625,0.0105652809143066,1,1,0,0,0.009447723088511939,0.41569772308851194,0.5082890835607139
g079_irrelevant,79,irrelevant,stable,Green,Yellow,0.72087574005127,26.671875,27.921875,conflict,none,0.758163928985596,26.6875,27.890625,conflict,real_predmech_policy,qwen,-1.25,-1.203125,0.046875,0.0372881889343262,0,0,0,0,0.02010742246846164,-1.2298925775315384,0.0034101852357100193
g079_paraphrase,79,paraphrase,stable,Green,Yellow,9.43546104431152,24.4375,21.703125,clean,none,9.43546104431152,24.4375,21.703125,clean,real_predmech_policy,qwen,2.734375,2.734375,0.0,0.0,1,1,0,0,0.005233259665337462,2.7396082596653373,0.9996959099676171
g079_weak_distractor,79,weak_distractor,competition,Green,Yellow,2.70034384727478,29.328125,30.375,conflict,none,2.98767685890198,29.40625,30.28125,conflict,real_predmech_policy,qwen,-1.046875,-0.875,0.171875,0.287333011627197,0,0,0,0,0.11984966008055192,-0.9270253399194481,0.00969382462842057
g079_competition_balanced,79,competition_balanced,competition,Green,Yellow,0.0329875946044922,29.109375,31.828125,conflict,none,-0.468560934066772,29.140625,31.9375,conflict,real_predmech_policy,qwen,-2.71875,-2.796875,-0.078125,-0.501548528671265,0,0,0,0,-0.1948331603547636,-2.9135831603547637,9.924194022977774e-06
g079_direct_conflict,79,direct_conflict,competition,Green,Yellow,-2.07019972801208,29.328125,33.84375,conflict,none,-2.48220038414001,29.046875,33.40625,conflict,real_predmech_policy,qwen,-4.515625,-4.359375,0.15625,-0.41200065612793,0,0,0,0,-0.15911274397227657,-4.674737743972276,2.1998257155204612e-08
g079_closure_update,79,closure_update,closure,Green,Yellow,-0.259374141693115,29.34375,32.3125,conflict,none,1.89144158363342,28.234375,29.78125,conflict,real_predmech_policy,qwen,-2.96875,-1.546875,1.421875,2.15081572532654,0,0,0,0,2.0021059183918206,-0.9666440816081794,0.008459120242903942
g079_closure_override,79,closure_override,closure,Green,Yellow,-1.4834725856781,26.578125,31.640625,conflict,none,2.48289585113525,27.328125,29.40625,conflict,real_predmech_policy,qwen,-5.0625,-2.078125,2.984375,3.96636843681335,0,0,0,0,2.8783033014531365,-2.1841966985468635,0.00012471964572668273
g079_exception_override,79,exception_override,closure,Green,Yellow,0.839295625686646,28.40625,31.265625,conflict,none,4.12564945220947,27.9375,29.125,conflict,real_predmech_policy,qwen,-2.859375,-1.1875,1.671875,3.28635382652283,0,0,0,0,2.5501238890845066,-0.3092511109154934,0.0770835941710301
g080_clean,80,clean,stable,North,South,3.51282262802124,31.5,32.84375,conflict,none,3.51282262802124,31.5,32.84375,conflict,real_predmech_policy,qwen,-1.34375,-1.34375,0.0,0.0,0,0,0,0,0.008233455431073023,-1.335516544568927,0.0029603431008796773
g080_redundant,80,redundant,stable,North,South,3.28973340988159,29.0,29.609375,conflict,none,3.28973340988159,29.0,29.609375,conflict,real_predmech_policy,qwen,-0.609375,-0.609375,0.0,0.0,0,0,0,0,0.008233455431073023,-0.601141544568927,0.03180660026653713
g080_irrelevant,80,irrelevant,stable,North,South,1.89706337451935,30.4375,32.34375,conflict,none,1.92632353305817,30.46875,32.34375,conflict,real_predmech_policy,qwen,-1.90625,-1.875,0.03125,0.0292601585388184,0,0,0,0,0.021033427906760126,-1.88521657209324,0.0004909182719263665
g080_paraphrase,80,paraphrase,stable,North,South,10.5207805633545,24.875,22.703125,clean,none,10.5207805633545,24.875,22.703125,clean,real_predmech_policy,qwen,2.171875,2.171875,0.0,0.0,1,1,0,0,0.008233455431073023,2.180108455431073,0.9966241277300562
g080_weak_distractor,80,weak_distractor,competition,North,South,3.08917903900146,29.703125,30.65625,conflict,none,3.08917903900146,29.703125,30.65625,conflict,real_predmech_policy,qwen,-0.953125,-0.953125,0.0,0.0,0,0,0,0,0.008233455431073023,-0.944891544568927,0.010551214835735536
g080_competition_balanced,80,competition_balanced,competition,North,South,-0.782727956771851,28.859375,30.640625,conflict,none,0.284069538116455,29.328125,30.734375,conflict,real_predmech_policy,qwen,-1.78125,-1.40625,0.375,1.06679749488831,0,0,0,0,0.47490825329953823,-1.3063417467004617,0.0032560095637885565
g080_direct_conflict,80,direct_conflict,competition,North,South,-2.02946972846985,29.515625,32.8125,conflict,none,-1.39666819572449,29.359375,32.15625,conflict,real_predmech_policy,qwen,-3.296875,-2.796875,0.5,0.632801532745361,0,0,0,0,0.28505499728866285,-3.011820002711337,1.2295119746891038e-05
g080_closure_update,80,closure_update,closure,North,South,-2.53807139396667,29.734375,32.90625,conflict,none,-0.350048303604126,28.6875,30.5,conflict,real_predmech_policy,qwen,-3.171875,-1.8125,1.359375,2.18802309036255,0,0,0,0,1.7953942316921685,-1.3764807683078315,0.002589835159905636
g080_closure_override,80,closure_override,closure,North,South,-4.5467643737793,27.171875,31.203125,conflict,none,-1.7463276386261,26.859375,29.234375,conflict,real_predmech_policy,qwen,-4.03125,-2.375,1.65625,2.8004367351532,0,0,0,0,2.1985232951091707,-1.8327267048908293,0.0005828870393720428
g080_exception_override,80,exception_override,closure,North,South,-2.88542675971985,28.390625,31.796875,conflict,none,-0.0148546695709229,27.890625,29.578125,conflict,real_predmech_policy,qwen,-3.40625,-1.6875,1.71875,2.87057209014893,0,0,0,0,2.2446907837214023,-1.1615592162785977,0.005219631906669394
g085_clean,85,clean,stable,Green,Yellow,3.53176522254944,29.296875,29.546875,conflict,none,3.53176522254944,29.296875,29.546875,conflict,real_predmech_policy,qwen,-0.25,-0.25,0.0,0.0,0,0,0,0,0.011234722051608803,-0.2387652779483912,0.073466680292913
g085_redundant,85,redundant,stable,Green,Yellow,3.01820278167725,26.984375,27.484375,conflict,none,3.01820278167725,26.984375,27.484375,conflict,real_predmech_policy,qwen,-0.5,-0.5,0.0,0.0,0,0,0,0,0.011234722051608803,-0.4887652779483912,0.03796239338091093
g085_irrelevant,85,irrelevant,stable,Green,Yellow,1.69338345527649,26.859375,27.625,conflict,none,1.69338345527649,26.859375,27.625,conflict,real_predmech_policy,qwen,-0.765625,-0.765625,0.0,0.0,0,0,0,0,0.011234722051608803,-0.7543902779483912,0.018452836359376577
g085_paraphrase,85,paraphrase,stable,Green,Yellow,6.73238372802734,23.078125,20.765625,clean,none,6.73238372802734,23.078125,20.765625,clean,real_predmech_policy,qwen,2.3125,2.3125,0.0,0.0,1,1,0,0,0.011234722051608803,2.3237347220516087,0.9902262835617683
g085_weak_distractor,85,weak_distractor,competition,Green,Yellow,2.89202833175659,28.703125,29.1875,conflict,none,3.11136245727539,28.78125,29.125,conflict,real_predmech_policy,qwen,-0.484375,-0.34375,0.140625,0.219334125518799,0,0,0,0,0.09373239645118955,-0.3906426035488104,0.04933340341699148
g085_competition_balanced,85,competition_balanced,competition,Green,Yellow,-2.34391236305237,28.28125,31.890625,conflict,none,-2.34391236305237,28.28125,31.890625,conflict,real_predmech_policy,qwen,-3.609375,-3.609375,0.0,0.0,0,0,0,0,0.011234722051608803,-3.5981402779483913,6.710461439469953e-06
g085_direct_conflict,85,direct_conflict,competition,Green,Yellow,-4.08735179901123,28.625,33.9375,conflict,none,-1.99705719947815,28.75,32.65625,conflict,real_predmech_policy,qwen,-5.3125,-3.90625,1.40625,2.09029459953308,0,0,0,0,0.7974527483783054,-4.515047251621695,5.190569577384256e-07
g085_closure_update,85,closure_update,closure,Green,Yellow,-4.23054790496826,27.328125,32.15625,conflict,none,-0.861255884170532,26.890625,29.703125,conflict,real_predmech_policy,qwen,-4.828125,-2.8125,2.015625,3.36929202079773,0,0,0,0,2.6373788426729208,-2.1907461573270792,0.00034099715455691485
g085_closure_override,85,closure_override,closure,Green,Yellow,-4.76020336151123,25.296875,30.453125,conflict,none,-1.19802498817444,26.328125,28.765625,conflict,real_predmech_policy,qwen,-5.15625,-2.4375,2.71875,3.56217837333679,0,0,0,0,2.7303712319076663,-2.4258787680923337,0.0001769202332003787
g085_exception_override,85,exception_override,closure,Green,Yellow,-2.24014830589294,27.046875,29.640625,conflict,none,0.158693790435791,27.09375,28.625,conflict,real_predmech_policy,qwen,-2.59375,-1.53125,1.0625,2.39884209632874,0,0,0,0,2.1695154820923697,-0.42423451790763034,0.04511702730524813
g088_clean,88,clean,stable,Copper,Silver,3.52561831474304,27.265625,25.328125,clean,none,3.52561831474304,27.265625,25.328125,clean,real_predmech_policy,qwen,1.9375,1.9375,0.0,0.0,1,1,0,0,0.003064000461932823,1.940564000461933,0.9943136633362433
g088_redundant,88,redundant,stable,Copper,Silver,2.76392507553101,26.15625,24.03125,clean,none,2.77758479118347,26.171875,24.03125,clean,real_predmech_policy,qwen,2.125,2.140625,0.015625,0.0136597156524658,1,1,0,0,0.010137133622967802,2.1351371336229676,0.9970256628868186
g088_irrelevant,88,irrelevant,stable,Copper,Silver,-2.81062579154968,27.78125,29.53125,conflict,none,-1.55121111869812,27.34375,28.625,conflict,real_predmech_policy,qwen,-1.75,-1.28125,0.46875,1.25941467285156,0,0,0,0,0.6552011248853353,-1.0947988751146647,0.006772558814524551
g088_paraphrase,88,paraphrase,stable,Copper,Silver,5.43811321258545,23.21875,19.796875,clean,none,5.43811321258545,23.21875,19.796875,clean,real_predmech_policy,qwen,3.421875,3.421875,0.0,0.0,1,1,0,0,0.003064000461932823,3.424939000461933,0.9999600812085228
g088_weak_distractor,88,weak_distractor,competition,Copper,Silver,-3.29653000831604,26.828125,28.15625,conflict,none,-3.82912135124207,26.4375,27.453125,conflict,real_predmech_policy,qwen,-1.328125,-1.015625,0.3125,-0.532591342926025,0,0,0,0,-0.27271695902313514,-1.600841959023135,0.001253462692122921
g088_competition_balanced,88,competition_balanced,competition,Copper,Silver,-7.64321613311768,26.734375,30.109375,conflict,none,-5.5748405456543,27.34375,29.875,conflict,real_predmech_policy,qwen,-3.375,-2.53125,0.84375,2.06837558746338,0,0,0,0,1.0740889272891252,-2.300911072710875,0.00012070496446687594
g088_direct_conflict,88,direct_conflict,competition,Copper,Silver,-8.67949485778809,27.734375,31.71875,conflict,none,-8.67949485778809,27.734375,31.71875,conflict,real_predmech_policy,qwen,-3.984375,-3.984375,0.0,0.0,0,0,0,0,0.003064000461932823,-3.981310999538067,4.3745041233708523e-07
g088_closure_update,88,closure_update,closure,Copper,Silver,-8.42927074432373,26.171875,29.359375,conflict,none,-3.7482430934906,25.46875,26.8125,conflict,real_predmech_policy,qwen,-3.1875,-1.34375,1.84375,4.68102765083313,0,0,0,0,3.3310803114088423,0.1435803114088423,0.300230448634888
g088_closure_override,88,closure_override,closure,Copper,Silver,-12.6247749328613,23.40625,30.09375,conflict,none,-8.55465030670166,24.359375,27.28125,conflict,real_predmech_policy,qwen,-6.6875,-2.921875,3.765625,4.07012462615967,0,0,0,0,3.0049764663678276,-3.6825235336321724,1.188308834308324e-06
g088_exception_override,88,exception_override,closure,Copper,Silver,-10.8187589645386,24.25,28.5,conflict,none,-6.60875701904297,24.546875,26.359375,conflict,real_predmech_policy,qwen,-4.25,-1.8125,2.4375,4.21000194549561,0,0,0,0,3.079643851905592,-1.1703561480944078,0.005268173969315625
g094_clean,94,clean,stable,Copper,Silver,3.53176522254944,28.8125,25.109375,clean,none,3.53176522254944,28.8125,25.109375,clean,real_predmech_policy,qwen,3.703125,3.703125,0.0,0.0,1,1,0,0,0.011826649977832287,3.714951649977832,0.9999967365425806
g094_redundant,94,redundant,stable,Copper,Silver,2.21583223342896,27.578125,23.8125,clean,none,2.21583223342896,27.578125,23.8125,clean,real_predmech_policy,qwen,3.765625,3.765625,0.0,0.0,1,1,0,0,0.011826649977832287,3.777451649977832,0.9999974169600493
g094_irrelevant,94,irrelevant,stable,Copper,Silver,-2.30850911140442,28.625,27.640625,clean,none,-2.30850911140442,28.625,27.640625,clean,real_predmech_policy,qwen,0.984375,0.984375,0.0,0.0,1,1,0,0,0.011826649977832287,0.9962016499778323,0.9213991880509657
g094_paraphrase,94,paraphrase,stable,Copper,Silver,5.1198525428772,24.421875,20.0,clean,none,5.1198525428772,24.421875,20.0,clean,real_predmech_policy,qwen,4.421875,4.421875,0.0,0.0,1,1,0,0,0.011826649977832287,4.433701649977833,0.9999997782378823
g094_weak_distractor,94,weak_distractor,competition,Copper,Silver,-4.03433895111084,27.859375,27.875,conflict,none,-3.90226292610168,27.90625,27.84375,clean,real_predmech_policy,qwen,-0.015625,0.0625,0.078125,0.132076025009155,0,1,1,1,0.07388508416480585,0.05826008416480585,0.2597143059401814
g094_competition_balanced,94,competition_balanced,competition,Copper,Silver,-10.1364412307739,27.328125,30.375,conflict,none,-9.89270496368408,26.859375,30.046875,conflict,real_predmech_policy,qwen,-3.046875,-3.1875,-0.140625,0.243736267089844,0,0,0,0,0.12635077416407448,-2.9205242258359254,5.073441970399043e-06
g094_direct_conflict,94,direct_conflict,competition,Copper,Silver,-11.3078861236572,29.46875,33.1875,conflict,none,-10.1250858306885,28.765625,31.90625,conflict,real_predmech_policy,qwen,-3.71875,-3.140625,0.578125,1.18280029296875,0,0,0,0,0.5675878801666288,-3.151162119833371,2.1407903501408305e-06
g094_closure_update,94,closure_update,closure,Copper,Silver,-8.59199142456055,28.0,29.71875,conflict,none,-7.04099082946777,26.328125,27.46875,conflict,real_predmech_policy,qwen,-1.71875,-1.140625,0.578125,1.55100059509277,0,0,0,0,1.6422809778523817,-0.0764690221476183,0.17487064248655995
g094_closure_override,94,closure_override,closure,Copper,Silver,-14.4435348510742,24.3125,30.953125,conflict,none,-10.4952421188354,24.84375,28.015625,conflict,real_predmech_policy,qwen,-6.640625,-3.171875,3.46875,3.94829273223877,0,0,0,0,2.8200949946113605,-3.8205300053886395,1.7499146493352544e-07
g094_exception_override,94,exception_override,closure,Copper,Silver,-14.1793041229248,24.546875,29.96875,conflict,none,-9.95219230651855,24.9375,27.40625,conflict,real_predmech_policy,qwen,-5.421875,-2.46875,2.953125,4.22711181640625,0,0,0,0,2.9570816473366808,-2.4647933526633192,2.790893874454656e-05
g000_clean,0,clean,stable,Red,Blue,0.13723012804985,19.28125,18.21875,clean,none,-0.0160347670316696,19.5625,18.703125,clean,real_predmech_policy,llama,1.0625,0.859375,-0.203125,-0.15326489508152,1,1,0,0,-0.14260241552680322,0.9198975844731968,0.8267615497336168
g000_redundant,0,redundant,stable,Red,Blue,0.015625961124897,19.40625,18.46875,clean,none,-0.0179457068443298,19.515625,18.625,clean,real_predmech_policy,llama,0.9375,0.890625,-0.046875,-0.0335716679692268,1,1,0,0,-0.028274437429241447,0.9092255625707586,0.8217012114997779
g000_irrelevant,0,irrelevant,stable,Red,Blue,0.0379754304885864,19.921875,19.015625,clean,none,-0.0330201387405396,19.875,19.046875,clean,real_predmech_policy,llama,0.90625,0.828125,-0.078125,-0.070995569229126,1,1,0,0,-0.06402081228095294,0.8422291877190471,0.7872831807938192
g000_paraphrase,0,paraphrase,stable,Red,Blue,-0.471342593431473,21.765625,21.21875,clean,none,-0.453695982694626,21.765625,21.1875,clean,real_predmech_policy,llama,0.546875,0.578125,0.03125,0.0176466107368469,1,1,0,0,0.020647981887009045,0.567522981887009,0.6009604705561796
g000_weak_distractor,0,weak_distractor,competition,Red,Blue,0.3875592648983,19.65625,18.421875,clean,none,0.406762361526489,19.671875,18.40625,clean,real_predmech_policy,llama,1.234375,1.265625,0.03125,0.0192030966281891,1,1,0,0,0.0221346982968489,1.2565096982968489,0.9349071719619942
g000_competition_balanced,0,competition_balanced,competition,Red,Blue,-0.0386743098497391,19.875,18.984375,clean,none,-0.022329643368721,19.765625,18.859375,clean,real_predmech_policy,llama,0.890625,0.90625,0.015625,0.0163446664810181,1,1,0,0,0.019404397283638002,0.910029397283638,0.8220863604367865
g000_direct_conflict,0,direct_conflict,competition,Red,Blue,0.0671281591057777,20.421875,19.46875,clean,none,0.0548064932227135,20.265625,19.328125,clean,real_predmech_policy,llama,0.953125,0.9375,-0.015625,-0.0123216658830643,1,1,0,0,-0.007976966706017807,0.9451480332939822,0.8382814095055604
g000_closure_update,0,closure_update,closure,Red,Blue,-1.36908006668091,19.40625,19.703125,conflict,none,-0.634563326835632,19.5625,19.21875,clean,real_predmech_policy,llama,-0.296875,0.34375,0.640625,0.734516739845276,0,1,1,1,0.707625592409736,0.410750592409736,0.47410505503467165
g000_closure_override,0,closure_override,closure,Red,Blue,-0.524464964866638,20.203125,19.765625,clean,none,-0.395573645830154,20.109375,19.578125,clean,real_predmech_policy,llama,0.4375,0.53125,0.09375,0.128891319036484,1,1,0,0,0.1302073744003478,0.5677073744003478,0.6011051963540034
g000_exception_override,0,exception_override,closure,Red,Blue,-1.45381808280945,20.03125,20.5,conflict,none,-0.81105375289917,20.09375,20.015625,clean,real_predmech_policy,llama,-0.46875,0.078125,0.546875,0.642764329910278,0,1,1,1,0.6201465810895357,0.1513965810895357,0.2783662845230771
g004_clean,4,clean,stable,Copper,Silver,0.13723012804985,16.796875,15.25,clean,none,-0.0212419778108597,18.0,16.5625,clean,real_predmech_policy,llama,1.546875,1.4375,-0.109375,-0.15847210586071,1,1,0,0,-0.151743885247335,1.395131114752665,0.8835176637181805
g004_redundant,4,redundant,stable,Copper,Silver,0.0946747213602066,17.359375,15.84375,clean,none,0.116112284362316,18.25,16.640625,clean,real_predmech_policy,llama,1.515625,1.609375,0.09375,0.0214375630021095,1,1,0,0,0.021882856971613397,1.5375078569716134,0.91860901688342
g004_irrelevant,4,irrelevant,stable,Copper,Silver,-0.722363114356995,17.09375,16.375,clean,none,-0.615723848342896,17.328125,16.484375,clean,real_predmech_policy,llama,0.71875,0.84375,0.125,0.106639266014099,1,1,0,0,0.10410908871882392,0.822859088718824,0.6055764724385988
g004_paraphrase,4,paraphrase,stable,Copper,Silver,0.535890221595764,21.6875,19.75,clean,none,0.561801314353943,21.6875,19.734375,clean,real_predmech_policy,llama,1.9375,1.953125,0.015625,0.0259110927581787,1,1,0,0,0.02620015910815433,1.9637001591081544,0.9737439350842081
g004_weak_distractor,4,weak_distractor,competition,Copper,Silver,0.142482697963715,17.96875,16.390625,clean,none,0.222122594714165,18.28125,16.625,clean,real_predmech_policy,llama,1.578125,1.65625,0.078125,0.0796398967504501,1,1,0,0,0.07805260961547898,1.656177609615479,0.9401864425490825
g004_competition_balanced,4,competition_balanced,competition,Copper,Silver,-0.61268413066864,17.484375,16.625,clean,none,-0.581882476806641,17.53125,16.625,clean,real_predmech_policy,llama,0.859375,0.90625,0.046875,0.0308016538619995,1,1,0,0,0.030919928742806763,0.8902949287428068,0.6495343776458038
g004_direct_conflict,4,direct_conflict,competition,Copper,Silver,-0.250271648168564,17.65625,16.5,clean,none,-0.241780012845993,18.09375,16.875,clean,real_predmech_policy,llama,1.15625,1.21875,0.0625,0.0084916353225708,1,1,0,0,0.009389035698926138,1.1656390356989261,0.7998852142773231
g004_closure_update,4,closure_update,closure,Copper,Silver,-0.995861768722534,16.5,16.078125,clean,none,-0.743821144104004,17.96875,17.234375,clean,real_predmech_policy,llama,0.421875,0.734375,0.3125,0.25204062461853,1,1,0,0,0.23680763226168636,0.6586826322616863,0.49262061593274137
g004_closure_override,4,closure_override,closure,Copper,Silver,-0.745087265968323,19.234375,18.53125,clean,none,-0.744930267333984,19.125,18.375,clean,real_predmech_policy,llama,0.703125,0.75,0.046875,0.0001569986343383,1,1,0,0,0.007471489394061924,0.710596489394062,0.5288156532705507
g004_exception_override,4,exception_override,closure,Copper,Silver,-1.40674006938934,19.265625,19.28125,conflict,none,-1.1056901216507,19.375,19.03125,clean,real_predmech_policy,llama,-0.015625,0.34375,0.359375,0.301049947738647,0,1,1,1,0.2814298624086596,0.2658048624086596,0.24486635702490883
g009_clean,9,clean,stable,East,West,0.13723012804985,16.734375,17.59375,conflict,none,-0.186225205659866,16.890625,18.109375,conflict,real_predmech_policy,llama,-0.859375,-1.21875,-0.359375,-0.323455333709717,0,0,0,0,-0.30075468682042145,-1.1601296868204214,0.005450481288966239
g009_redundant,9,redundant,stable,East,West,0.0361464023590088,16.859375,17.875,conflict,none,-0.146293312311172,17.078125,18.296875,conflict,real_predmech_policy,llama,-1.015625,-1.21875,-0.203125,-0.182439714670181,0,0,0,0,-0.16801606754933718,-1.1836410675493372,0.005040372960700791
g009_irrelevant,9,irrelevant,stable,East,West,0.0205580666661263,17.828125,18.796875,conflict,none,-0.229485869407654,17.140625,18.390625,conflict,real_predmech_policy,llama,-0.96875,-1.25,-0.28125,-0.25004393607378,0,0,0,0,-0.23165221698534041,-1.2004022169853403,0.004766897165386942
g009_paraphrase,9,paraphrase,stable,East,West,1.66416108608246,21.0625,20.546875,clean,none,1.71864604949951,21.046875,20.5,clean,real_predmech_policy,llama,0.515625,0.546875,0.03125,0.0544849634170532,1,1,0,0,0.05500216869106359,0.5706271686910636,0.6415502753021948
g009_weak_distractor,9,weak_distractor,competition,East,West,0.355512738227844,17.65625,18.390625,conflict,none,0.385543882846832,17.671875,18.359375,conflict,real_predmech_policy,llama,-0.734375,-0.6875,0.046875,0.030031144618988,0,0,0,0,0.03198368204916612,-0.7023913179508339,0.02470738507313737
g009_competition_balanced,9,competition_balanced,competition,East,West,0.0746614336967468,16.859375,17.8125,conflict,none,-0.383725434541702,16.78125,18.21875,conflict,real_predmech_policy,llama,-0.953125,-1.4375,-0.484375,-0.458386868238449,0,0,0,0,-0.42776633071818704,-1.3808913307181871,0.002612205361356379
g009_direct_conflict,9,direct_conflict,competition,East,West,0.14957720041275,17.65625,18.5625,conflict,none,0.17539618909359,17.671875,18.5625,conflict,real_predmech_policy,llama,-0.90625,-0.890625,0.015625,0.0258189886808395,0,0,0,0,0.02801876123264598,-0.878231238767354,0.01387425215887382
