task,representation,prompt_id,metric,value
lexical_category,consistent_block_raw,lexical_013_asserted_conflict,future_alignment,-0.05879213660955429
lexical_category,consistent_block_raw,lexical_013_explicit_correction,future_alignment,-0.06319110840559006
lexical_category,consistent_block_raw,lexical_013_final_recheck,future_alignment,-0.061222393065690994
lexical_category,consistent_block_raw,lexical_014_clean,future_alignment,-0.059204284101724625
lexical_category,consistent_block_raw,lexical_014_paraphrase,future_alignment,-0.054881006479263306
lexical_category,consistent_block_raw,lexical_014_untrusted_conflict,future_alignment,-0.06115420535206795
lexical_category,consistent_block_raw,lexical_014_asserted_conflict,future_alignment,-0.057191167026758194
lexical_category,consistent_block_raw,lexical_014_explicit_correction,future_alignment,-0.06290002167224884
lexical_category,consistent_block_raw,lexical_014_final_recheck,future_alignment,-0.058573346585035324
lexical_category,consistent_block_raw,lexical_015_clean,future_alignment,-0.056929558515548706
lexical_category,consistent_block_raw,lexical_015_paraphrase,future_alignment,-0.05371451750397682
lexical_category,consistent_block_raw,lexical_015_untrusted_conflict,future_alignment,-0.060457468032836914
lexical_category,consistent_block_raw,lexical_015_asserted_conflict,future_alignment,-0.05467061325907707
lexical_category,consistent_block_raw,lexical_015_explicit_correction,future_alignment,-0.05952546373009682
lexical_category,consistent_block_raw,lexical_015_final_recheck,future_alignment,-0.05713457614183426
lexical_category,consistent_block_raw,lexical_000_clean,leave_one_out_alignment,-0.08570174127817154
lexical_category,consistent_block_raw,lexical_000_paraphrase,leave_one_out_alignment,-0.08457159996032715
lexical_category,consistent_block_raw,lexical_000_untrusted_conflict,leave_one_out_alignment,-0.09194647520780563
lexical_category,consistent_block_raw,lexical_000_asserted_conflict,leave_one_out_alignment,-0.08520495146512985
lexical_category,consistent_block_raw,lexical_000_explicit_correction,leave_one_out_alignment,-0.08949913084506989
lexical_category,consistent_block_raw,lexical_000_final_recheck,leave_one_out_alignment,-0.085321344435215
lexical_category,consistent_block_raw,lexical_001_clean,leave_one_out_alignment,-0.08934077620506287
lexical_category,consistent_block_raw,lexical_001_paraphrase,leave_one_out_alignment,-0.08442044258117676
lexical_category,consistent_block_raw,lexical_001_untrusted_conflict,leave_one_out_alignment,-0.09145881235599518
lexical_category,consistent_block_raw,lexical_001_asserted_conflict,leave_one_out_alignment,-0.08427810668945312
lexical_category,consistent_block_raw,lexical_001_explicit_correction,leave_one_out_alignment,-0.08891810476779938
lexical_category,consistent_block_raw,lexical_001_final_recheck,leave_one_out_alignment,-0.08715253323316574
lexical_category,consistent_block_raw,lexical_002_clean,leave_one_out_alignment,-0.0962495356798172
lexical_category,consistent_block_raw,lexical_002_paraphrase,leave_one_out_alignment,-0.0875685065984726
lexical_category,consistent_block_raw,lexical_002_untrusted_conflict,leave_one_out_alignment,-0.09439786523580551
lexical_category,consistent_block_raw,lexical_002_asserted_conflict,leave_one_out_alignment,-0.08980195969343185
lexical_category,consistent_block_raw,lexical_002_explicit_correction,leave_one_out_alignment,-0.09313294291496277
lexical_category,consistent_block_raw,lexical_002_final_recheck,leave_one_out_alignment,-0.08900871127843857
lexical_category,consistent_block_raw,lexical_003_clean,leave_one_out_alignment,-0.07899492233991623
lexical_category,consistent_block_raw,lexical_003_paraphrase,leave_one_out_alignment,-0.07857787609100342
lexical_category,consistent_block_raw,lexical_003_untrusted_conflict,leave_one_out_alignment,-0.07784212380647659
lexical_category,consistent_block_raw,lexical_003_asserted_conflict,leave_one_out_alignment,-0.07434026896953583
lexical_category,consistent_block_raw,lexical_003_explicit_correction,leave_one_out_alignment,-0.08004733920097351
lexical_category,consistent_block_raw,lexical_003_final_recheck,leave_one_out_alignment,-0.0788574144244194
lexical_category,consistent_block_raw,lexical_004_clean,leave_one_out_alignment,-0.07997855544090271
lexical_category,consistent_block_raw,lexical_004_paraphrase,leave_one_out_alignment,-0.07578077167272568
lexical_category,consistent_block_raw,lexical_004_untrusted_conflict,leave_one_out_alignment,-0.08340085297822952
lexical_category,consistent_block_raw,lexical_004_asserted_conflict,leave_one_out_alignment,-0.08253738284111023
lexical_category,consistent_block_raw,lexical_004_explicit_correction,leave_one_out_alignment,-0.08151654899120331
lexical_category,consistent_block_raw,lexical_004_final_recheck,leave_one_out_alignment,-0.08075394481420517
lexical_category,consistent_block_raw,lexical_005_clean,leave_one_out_alignment,-0.08298834413290024
lexical_category,consistent_block_raw,lexical_005_paraphrase,leave_one_out_alignment,-0.0759502500295639
lexical_category,consistent_block_raw,lexical_005_untrusted_conflict,leave_one_out_alignment,-0.08410676568746567
lexical_category,consistent_block_raw,lexical_005_asserted_conflict,leave_one_out_alignment,-0.08552314341068268
lexical_category,consistent_block_raw,lexical_005_explicit_correction,leave_one_out_alignment,-0.08351939171552658
lexical_category,consistent_block_raw,lexical_005_final_recheck,leave_one_out_alignment,-0.08371566981077194
lexical_category,consistent_block_raw,lexical_006_clean,leave_one_out_alignment,-0.09005968272686005
lexical_category,consistent_block_raw,lexical_006_paraphrase,leave_one_out_alignment,-0.08592381328344345
lexical_category,consistent_block_raw,lexical_006_untrusted_conflict,leave_one_out_alignment,-0.09001033753156662
lexical_category,consistent_block_raw,lexical_006_asserted_conflict,leave_one_out_alignment,-0.08529071509838104
lexical_category,consistent_block_raw,lexical_006_explicit_correction,leave_one_out_alignment,-0.08854415267705917
lexical_category,consistent_block_raw,lexical_006_final_recheck,leave_one_out_alignment,-0.08686449378728867
lexical_category,consistent_block_raw,lexical_007_clean,leave_one_out_alignment,-0.0852065235376358
lexical_category,consistent_block_raw,lexical_007_paraphrase,leave_one_out_alignment,-0.08416363596916199
lexical_category,consistent_block_raw,lexical_007_untrusted_conflict,leave_one_out_alignment,-0.08905952423810959
lexical_category,consistent_block_raw,lexical_007_asserted_conflict,leave_one_out_alignment,-0.08460001647472382
lexical_category,consistent_block_raw,lexical_007_explicit_correction,leave_one_out_alignment,-0.08866195380687714
lexical_category,consistent_block_raw,lexical_007_final_recheck,leave_one_out_alignment,-0.08630752563476562
lexical_category,consistent_block_raw,lexical_008_clean,leave_one_out_alignment,-0.08001460880041122
lexical_category,consistent_block_raw,lexical_008_paraphrase,leave_one_out_alignment,-0.08035167306661606
lexical_category,consistent_block_raw,lexical_008_untrusted_conflict,leave_one_out_alignment,-0.08699682354927063
lexical_category,consistent_block_raw,lexical_008_asserted_conflict,leave_one_out_alignment,-0.07923837751150131
lexical_category,consistent_block_raw,lexical_008_explicit_correction,leave_one_out_alignment,-0.08432687819004059
lexical_category,consistent_block_raw,lexical_008_final_recheck,leave_one_out_alignment,-0.08145798742771149
lexical_category,consistent_block_raw,lexical_009_clean,leave_one_out_alignment,-0.09106603264808655
lexical_category,consistent_block_raw,lexical_009_paraphrase,leave_one_out_alignment,-0.08330395817756653
lexical_category,consistent_block_raw,lexical_009_untrusted_conflict,leave_one_out_alignment,-0.08378719538450241
lexical_category,consistent_block_raw,lexical_009_asserted_conflict,leave_one_out_alignment,-0.08305736631155014
lexical_category,consistent_block_raw,lexical_009_explicit_correction,leave_one_out_alignment,-0.08562485873699188
lexical_category,consistent_block_raw,lexical_009_final_recheck,leave_one_out_alignment,-0.08360397815704346
lexical_category,consistent_block_raw,lexical_010_clean,leave_one_out_alignment,-0.08449768275022507
lexical_category,consistent_block_raw,lexical_010_paraphrase,leave_one_out_alignment,-0.08287746459245682
lexical_category,consistent_block_raw,lexical_010_untrusted_conflict,leave_one_out_alignment,-0.0876346006989479
lexical_category,consistent_block_raw,lexical_010_asserted_conflict,leave_one_out_alignment,-0.079920694231987
lexical_category,consistent_block_raw,lexical_010_explicit_correction,leave_one_out_alignment,-0.08584992587566376
lexical_category,consistent_block_raw,lexical_010_final_recheck,leave_one_out_alignment,-0.08314725756645203
lexical_category,consistent_block_raw,lexical_011_clean,leave_one_out_alignment,-0.08478821814060211
lexical_category,consistent_block_raw,lexical_011_paraphrase,leave_one_out_alignment,-0.07965536415576935
lexical_category,consistent_block_raw,lexical_011_untrusted_conflict,leave_one_out_alignment,-0.08687016367912292
lexical_category,consistent_block_raw,lexical_011_asserted_conflict,leave_one_out_alignment,-0.08653416484594345
lexical_category,consistent_block_raw,lexical_011_explicit_correction,leave_one_out_alignment,-0.08551113307476044
lexical_category,consistent_block_raw,lexical_011_final_recheck,leave_one_out_alignment,-0.08370769768953323
lexical_category,consistent_block_raw,lexical_012_clean,leave_one_out_alignment,-0.07696568220853806
lexical_category,consistent_block_raw,lexical_012_paraphrase,leave_one_out_alignment,-0.07339613139629364
lexical_category,consistent_block_raw,lexical_012_untrusted_conflict,leave_one_out_alignment,-0.07936051487922668
lexical_category,consistent_block_raw,lexical_012_asserted_conflict,leave_one_out_alignment,-0.07722464948892593
lexical_category,consistent_block_raw,lexical_012_explicit_correction,leave_one_out_alignment,-0.07844104617834091
lexical_category,consistent_block_raw,lexical_012_final_recheck,leave_one_out_alignment,-0.08134676516056061
lexical_category,consistent_block_raw,lexical_013_clean,leave_one_out_alignment,-0.08669308573007584
lexical_category,consistent_block_raw,lexical_013_paraphrase,leave_one_out_alignment,-0.08636439591646194
lexical_category,consistent_block_raw,lexical_013_untrusted_conflict,leave_one_out_alignment,-0.08985868096351624
lexical_category,consistent_block_raw,lexical_013_asserted_conflict,leave_one_out_alignment,-0.08426035195589066
lexical_category,consistent_block_raw,lexical_013_explicit_correction,leave_one_out_alignment,-0.08880143612623215
lexical_category,consistent_block_raw,lexical_013_final_recheck,leave_one_out_alignment,-0.08853320777416229
lexical_category,consistent_block_raw,lexical_014_clean,leave_one_out_alignment,-0.08292872458696365
lexical_category,consistent_block_raw,lexical_014_paraphrase,leave_one_out_alignment,-0.08006813377141953
lexical_category,consistent_block_raw,lexical_014_untrusted_conflict,leave_one_out_alignment,-0.08550039678812027
lexical_category,consistent_block_raw,lexical_014_asserted_conflict,leave_one_out_alignment,-0.08128390461206436
lexical_category,consistent_block_raw,lexical_014_explicit_correction,leave_one_out_alignment,-0.0874478816986084
lexical_category,consistent_block_raw,lexical_014_final_recheck,leave_one_out_alignment,-0.08453856408596039
lexical_category,consistent_block_raw,lexical_015_clean,leave_one_out_alignment,-0.0808948203921318
lexical_category,consistent_block_raw,lexical_015_paraphrase,leave_one_out_alignment,-0.07946830242872238
lexical_category,consistent_block_raw,lexical_015_untrusted_conflict,leave_one_out_alignment,-0.08527671545743942
lexical_category,consistent_block_raw,lexical_015_asserted_conflict,leave_one_out_alignment,-0.07909958809614182
lexical_category,consistent_block_raw,lexical_015_explicit_correction,leave_one_out_alignment,-0.08394193649291992
lexical_category,consistent_block_raw,lexical_015_final_recheck,leave_one_out_alignment,-0.0829634740948677
lexical_category,common_rmsnorm,lexical_000_clean,future_alignment,-0.2227976769208908
lexical_category,common_rmsnorm,lexical_000_paraphrase,future_alignment,-0.22978317737579346
lexical_category,common_rmsnorm,lexical_000_untrusted_conflict,future_alignment,-0.22344069182872772
lexical_category,common_rmsnorm,lexical_000_asserted_conflict,future_alignment,-0.22678467631340027
lexical_category,common_rmsnorm,lexical_000_explicit_correction,future_alignment,-0.2205944061279297
lexical_category,common_rmsnorm,lexical_000_final_recheck,future_alignment,-0.23406042158603668
lexical_category,common_rmsnorm,lexical_001_clean,future_alignment,-0.2234257310628891
lexical_category,common_rmsnorm,lexical_001_paraphrase,future_alignment,-0.2324007898569107
lexical_category,common_rmsnorm,lexical_001_untrusted_conflict,future_alignment,-0.22349025309085846
lexical_category,common_rmsnorm,lexical_001_asserted_conflict,future_alignment,-0.22665108740329742
lexical_category,common_rmsnorm,lexical_001_explicit_correction,future_alignment,-0.22179050743579865
lexical_category,common_rmsnorm,lexical_001_final_recheck,future_alignment,-0.23377513885498047
lexical_category,common_rmsnorm,lexical_002_clean,future_alignment,-0.22427913546562195
lexical_category,common_rmsnorm,lexical_002_paraphrase,future_alignment,-0.23194169998168945
lexical_category,common_rmsnorm,lexical_002_untrusted_conflict,future_alignment,-0.22283364832401276
lexical_category,common_rmsnorm,lexical_002_asserted_conflict,future_alignment,-0.2269355058670044
lexical_category,common_rmsnorm,lexical_002_explicit_correction,future_alignment,-0.2230198234319687
lexical_category,common_rmsnorm,lexical_002_final_recheck,future_alignment,-0.2337706983089447
lexical_category,common_rmsnorm,lexical_003_clean,future_alignment,-0.22457745671272278
lexical_category,common_rmsnorm,lexical_003_paraphrase,future_alignment,-0.23096005618572235
lexical_category,common_rmsnorm,lexical_003_untrusted_conflict,future_alignment,-0.2220699042081833
lexical_category,common_rmsnorm,lexical_003_asserted_conflict,future_alignment,-0.22731395065784454
lexical_category,common_rmsnorm,lexical_003_explicit_correction,future_alignment,-0.22128155827522278
lexical_category,common_rmsnorm,lexical_003_final_recheck,future_alignment,-0.23202063143253326
lexical_category,common_rmsnorm,lexical_004_clean,future_alignment,-0.22198288142681122
lexical_category,common_rmsnorm,lexical_004_paraphrase,future_alignment,-0.22923557460308075
lexical_category,common_rmsnorm,lexical_004_untrusted_conflict,future_alignment,-0.21968843042850494
lexical_category,common_rmsnorm,lexical_004_asserted_conflict,future_alignment,-0.22503526508808136
lexical_category,common_rmsnorm,lexical_004_explicit_correction,future_alignment,-0.2187892645597458
lexical_category,common_rmsnorm,lexical_004_final_recheck,future_alignment,-0.22949554026126862
lexical_category,common_rmsnorm,lexical_005_clean,future_alignment,-0.22340328991413116
lexical_category,common_rmsnorm,lexical_005_paraphrase,future_alignment,-0.23020996153354645
lexical_category,common_rmsnorm,lexical_005_untrusted_conflict,future_alignment,-0.22288839519023895
lexical_category,common_rmsnorm,lexical_005_asserted_conflict,future_alignment,-0.22663725912570953
lexical_category,common_rmsnorm,lexical_005_explicit_correction,future_alignment,-0.22082212567329407
lexical_category,common_rmsnorm,lexical_005_final_recheck,future_alignment,-0.2319817841053009
lexical_category,common_rmsnorm,lexical_006_clean,future_alignment,-0.22322522103786469
lexical_category,common_rmsnorm,lexical_006_paraphrase,future_alignment,-0.2275909185409546
lexical_category,common_rmsnorm,lexical_006_untrusted_conflict,future_alignment,-0.22216686606407166
lexical_category,common_rmsnorm,lexical_006_asserted_conflict,future_alignment,-0.2266954481601715
lexical_category,common_rmsnorm,lexical_006_explicit_correction,future_alignment,-0.22056804597377777
lexical_category,common_rmsnorm,lexical_006_final_recheck,future_alignment,-0.23238392174243927
lexical_category,common_rmsnorm,lexical_007_clean,future_alignment,-0.2216096669435501
lexical_category,common_rmsnorm,lexical_007_paraphrase,future_alignment,-0.2272956222295761
lexical_category,common_rmsnorm,lexical_007_untrusted_conflict,future_alignment,-0.22035732865333557
lexical_category,common_rmsnorm,lexical_007_asserted_conflict,future_alignment,-0.2264309674501419
lexical_category,common_rmsnorm,lexical_007_explicit_correction,future_alignment,-0.2203536182641983
lexical_category,common_rmsnorm,lexical_007_final_recheck,future_alignment,-0.23141928017139435
lexical_category,common_rmsnorm,lexical_008_clean,future_alignment,-0.2247156947851181
lexical_category,common_rmsnorm,lexical_008_paraphrase,future_alignment,-0.23232850432395935
lexical_category,common_rmsnorm,lexical_008_untrusted_conflict,future_alignment,-0.22376392781734467
lexical_category,common_rmsnorm,lexical_008_asserted_conflict,future_alignment,-0.22750559449195862
lexical_category,common_rmsnorm,lexical_008_explicit_correction,future_alignment,-0.22142687439918518
lexical_category,common_rmsnorm,lexical_008_final_recheck,future_alignment,-0.23375137150287628
lexical_category,common_rmsnorm,lexical_009_clean,future_alignment,-0.22393406927585602
lexical_category,common_rmsnorm,lexical_009_paraphrase,future_alignment,-0.23102006316184998
lexical_category,common_rmsnorm,lexical_009_untrusted_conflict,future_alignment,-0.22307494282722473
lexical_category,common_rmsnorm,lexical_009_asserted_conflict,future_alignment,-0.2274647057056427
lexical_category,common_rmsnorm,lexical_009_explicit_correction,future_alignment,-0.22271771728992462
lexical_category,common_rmsnorm,lexical_009_final_recheck,future_alignment,-0.23271144926548004
lexical_category,common_rmsnorm,lexical_010_clean,future_alignment,-0.22260698676109314
lexical_category,common_rmsnorm,lexical_010_paraphrase,future_alignment,-0.22943449020385742
lexical_category,common_rmsnorm,lexical_010_untrusted_conflict,future_alignment,-0.22098617255687714
lexical_category,common_rmsnorm,lexical_010_asserted_conflict,future_alignment,-0.22626468539237976
lexical_category,common_rmsnorm,lexical_010_explicit_correction,future_alignment,-0.21978376805782318
lexical_category,common_rmsnorm,lexical_010_final_recheck,future_alignment,-0.23253890872001648
lexical_category,common_rmsnorm,lexical_011_clean,future_alignment,-0.22374925017356873
lexical_category,common_rmsnorm,lexical_011_paraphrase,future_alignment,-0.22984598577022552
lexical_category,common_rmsnorm,lexical_011_untrusted_conflict,future_alignment,-0.22204002737998962
lexical_category,common_rmsnorm,lexical_011_asserted_conflict,future_alignment,-0.22651538252830505
lexical_category,common_rmsnorm,lexical_011_explicit_correction,future_alignment,-0.22051791846752167
lexical_category,common_rmsnorm,lexical_011_final_recheck,future_alignment,-0.22966106235980988
lexical_category,common_rmsnorm,lexical_012_clean,future_alignment,-0.22176620364189148
lexical_category,common_rmsnorm,lexical_012_paraphrase,future_alignment,-0.23036940395832062
lexical_category,common_rmsnorm,lexical_012_untrusted_conflict,future_alignment,-0.22141993045806885
lexical_category,common_rmsnorm,lexical_012_asserted_conflict,future_alignment,-0.22497929632663727
lexical_category,common_rmsnorm,lexical_012_explicit_correction,future_alignment,-0.2199123054742813
lexical_category,common_rmsnorm,lexical_012_final_recheck,future_alignment,-0.2323518842458725
lexical_category,common_rmsnorm,lexical_013_clean,future_alignment,-0.2244189977645874
lexical_category,common_rmsnorm,lexical_013_paraphrase,future_alignment,-0.22909756004810333
lexical_category,common_rmsnorm,lexical_013_untrusted_conflict,future_alignment,-0.22347435355186462
lexical_category,common_rmsnorm,lexical_013_asserted_conflict,future_alignment,-0.22764860093593597
lexical_category,common_rmsnorm,lexical_013_explicit_correction,future_alignment,-0.2226828634738922
lexical_category,common_rmsnorm,lexical_013_final_recheck,future_alignment,-0.23278561234474182
lexical_category,common_rmsnorm,lexical_014_clean,future_alignment,-0.22411416471004486
lexical_category,common_rmsnorm,lexical_014_paraphrase,future_alignment,-0.22968702018260956
lexical_category,common_rmsnorm,lexical_014_untrusted_conflict,future_alignment,-0.22277848422527313
lexical_category,common_rmsnorm,lexical_014_asserted_conflict,future_alignment,-0.22658292949199677
lexical_category,common_rmsnorm,lexical_014_explicit_correction,future_alignment,-0.22082524001598358
lexical_category,common_rmsnorm,lexical_014_final_recheck,future_alignment,-0.23327377438545227
lexical_category,common_rmsnorm,lexical_015_clean,future_alignment,-0.2242082804441452
lexical_category,common_rmsnorm,lexical_015_paraphrase,future_alignment,-0.23193685710430145
lexical_category,common_rmsnorm,lexical_015_untrusted_conflict,future_alignment,-0.22429251670837402
lexical_category,common_rmsnorm,lexical_015_asserted_conflict,future_alignment,-0.22821612656116486
lexical_category,common_rmsnorm,lexical_015_explicit_correction,future_alignment,-0.22240810096263885
lexical_category,common_rmsnorm,lexical_015_final_recheck,future_alignment,-0.23272135853767395
lexical_category,common_rmsnorm,lexical_000_clean,leave_one_out_alignment,-0.3810541331768036
lexical_category,common_rmsnorm,lexical_000_paraphrase,leave_one_out_alignment,-0.38694074749946594
lexical_category,common_rmsnorm,lexical_000_untrusted_conflict,leave_one_out_alignment,-0.3820244371891022
lexical_category,common_rmsnorm,lexical_000_asserted_conflict,leave_one_out_alignment,-0.3837567865848541
lexical_category,common_rmsnorm,lexical_000_explicit_correction,leave_one_out_alignment,-0.3778294622898102
lexical_category,common_rmsnorm,lexical_000_final_recheck,leave_one_out_alignment,-0.39255034923553467
lexical_category,common_rmsnorm,lexical_001_clean,leave_one_out_alignment,-0.3798622488975525
lexical_category,common_rmsnorm,lexical_001_paraphrase,leave_one_out_alignment,-0.38949054479599
lexical_category,common_rmsnorm,lexical_001_untrusted_conflict,leave_one_out_alignment,-0.381021648645401
lexical_category,common_rmsnorm,lexical_001_asserted_conflict,leave_one_out_alignment,-0.38200652599334717
lexical_category,common_rmsnorm,lexical_001_explicit_correction,leave_one_out_alignment,-0.37802132964134216
lexical_category,common_rmsnorm,lexical_001_final_recheck,leave_one_out_alignment,-0.39268195629119873
lexical_category,common_rmsnorm,lexical_002_clean,leave_one_out_alignment,-0.38133150339126587
lexical_category,common_rmsnorm,lexical_002_paraphrase,leave_one_out_alignment,-0.3890635371208191
lexical_category,common_rmsnorm,lexical_002_untrusted_conflict,leave_one_out_alignment,-0.38237282633781433
lexical_category,common_rmsnorm,lexical_002_asserted_conflict,leave_one_out_alignment,-0.3834570348262787
lexical_category,common_rmsnorm,lexical_002_explicit_correction,leave_one_out_alignment,-0.380167692899704
lexical_category,common_rmsnorm,lexical_002_final_recheck,leave_one_out_alignment,-0.3939651548862457
lexical_category,common_rmsnorm,lexical_003_clean,leave_one_out_alignment,-0.3836612105369568
lexical_category,common_rmsnorm,lexical_003_paraphrase,leave_one_out_alignment,-0.38924598693847656
lexical_category,common_rmsnorm,lexical_003_untrusted_conflict,leave_one_out_alignment,-0.382453978061676
lexical_category,common_rmsnorm,lexical_003_asserted_conflict,leave_one_out_alignment,-0.3850664496421814
lexical_category,common_rmsnorm,lexical_003_explicit_correction,leave_one_out_alignment,-0.37871697545051575
lexical_category,common_rmsnorm,lexical_003_final_recheck,leave_one_out_alignment,-0.391671359539032
lexical_category,common_rmsnorm,lexical_004_clean,leave_one_out_alignment,-0.3817082345485687
lexical_category,common_rmsnorm,lexical_004_paraphrase,leave_one_out_alignment,-0.3877360224723816
lexical_category,common_rmsnorm,lexical_004_untrusted_conflict,leave_one_out_alignment,-0.3802879750728607
lexical_category,common_rmsnorm,lexical_004_asserted_conflict,leave_one_out_alignment,-0.3829709589481354
lexical_category,common_rmsnorm,lexical_004_explicit_correction,leave_one_out_alignment,-0.3766612410545349
lexical_category,common_rmsnorm,lexical_004_final_recheck,leave_one_out_alignment,-0.38950127363204956
lexical_category,common_rmsnorm,lexical_005_clean,leave_one_out_alignment,-0.3817782998085022
lexical_category,common_rmsnorm,lexical_005_paraphrase,leave_one_out_alignment,-0.3883255124092102
lexical_category,common_rmsnorm,lexical_005_untrusted_conflict,leave_one_out_alignment,-0.38390395045280457
lexical_category,common_rmsnorm,lexical_005_asserted_conflict,leave_one_out_alignment,-0.3839339315891266
lexical_category,common_rmsnorm,lexical_005_explicit_correction,leave_one_out_alignment,-0.3791506886482239
lexical_category,common_rmsnorm,lexical_005_final_recheck,leave_one_out_alignment,-0.39282581210136414
lexical_category,common_rmsnorm,lexical_006_clean,leave_one_out_alignment,-0.38113394379615784
lexical_category,common_rmsnorm,lexical_006_paraphrase,leave_one_out_alignment,-0.3853190839290619
lexical_category,common_rmsnorm,lexical_006_untrusted_conflict,leave_one_out_alignment,-0.3820483088493347
lexical_category,common_rmsnorm,lexical_006_asserted_conflict,leave_one_out_alignment,-0.383571594953537
lexical_category,common_rmsnorm,lexical_006_explicit_correction,leave_one_out_alignment,-0.3778913915157318
lexical_category,common_rmsnorm,lexical_006_final_recheck,leave_one_out_alignment,-0.39199140667915344
lexical_category,common_rmsnorm,lexical_007_clean,leave_one_out_alignment,-0.37910979986190796
lexical_category,common_rmsnorm,lexical_007_paraphrase,leave_one_out_alignment,-0.38397613167762756
lexical_category,common_rmsnorm,lexical_007_untrusted_conflict,leave_one_out_alignment,-0.37854939699172974
lexical_category,common_rmsnorm,lexical_007_asserted_conflict,leave_one_out_alignment,-0.38315483927726746
lexical_category,common_rmsnorm,lexical_007_explicit_correction,leave_one_out_alignment,-0.3768496811389923
lexical_category,common_rmsnorm,lexical_007_final_recheck,leave_one_out_alignment,-0.3900023400783539
lexical_category,common_rmsnorm,lexical_008_clean,leave_one_out_alignment,-0.38160574436187744
lexical_category,common_rmsnorm,lexical_008_paraphrase,leave_one_out_alignment,-0.38973337411880493
lexical_category,common_rmsnorm,lexical_008_untrusted_conflict,leave_one_out_alignment,-0.3816634714603424
lexical_category,common_rmsnorm,lexical_008_asserted_conflict,leave_one_out_alignment,-0.38297855854034424
lexical_category,common_rmsnorm,lexical_008_explicit_correction,leave_one_out_alignment,-0.3777152895927429
lexical_category,common_rmsnorm,lexical_008_final_recheck,leave_one_out_alignment,-0.39314475655555725
lexical_category,common_rmsnorm,lexical_009_clean,leave_one_out_alignment,-0.3803784251213074
lexical_category,common_rmsnorm,lexical_009_paraphrase,leave_one_out_alignment,-0.38759133219718933
lexical_category,common_rmsnorm,lexical_009_untrusted_conflict,leave_one_out_alignment,-0.3812612295150757
lexical_category,common_rmsnorm,lexical_009_asserted_conflict,leave_one_out_alignment,-0.3829750716686249
lexical_category,common_rmsnorm,lexical_009_explicit_correction,leave_one_out_alignment,-0.3790583610534668
lexical_category,common_rmsnorm,lexical_009_final_recheck,leave_one_out_alignment,-0.39125820994377136
lexical_category,common_rmsnorm,lexical_010_clean,leave_one_out_alignment,-0.3826054632663727
lexical_category,common_rmsnorm,lexical_010_paraphrase,leave_one_out_alignment,-0.38829708099365234
lexical_category,common_rmsnorm,lexical_010_untrusted_conflict,leave_one_out_alignment,-0.38210058212280273
lexical_category,common_rmsnorm,lexical_010_asserted_conflict,leave_one_out_alignment,-0.38469886779785156
lexical_category,common_rmsnorm,lexical_010_explicit_correction,leave_one_out_alignment,-0.3783779442310333
lexical_category,common_rmsnorm,lexical_010_final_recheck,leave_one_out_alignment,-0.39296552538871765
lexical_category,common_rmsnorm,lexical_011_clean,leave_one_out_alignment,-0.3831314444541931
lexical_category,common_rmsnorm,lexical_011_paraphrase,leave_one_out_alignment,-0.38798409700393677
lexical_category,common_rmsnorm,lexical_011_untrusted_conflict,leave_one_out_alignment,-0.38313376903533936
lexical_category,common_rmsnorm,lexical_011_asserted_conflict,leave_one_out_alignment,-0.3847821354866028
lexical_category,common_rmsnorm,lexical_011_explicit_correction,leave_one_out_alignment,-0.37882694602012634
lexical_category,common_rmsnorm,lexical_011_final_recheck,leave_one_out_alignment,-0.39009225368499756
lexical_category,common_rmsnorm,lexical_012_clean,leave_one_out_alignment,-0.3809283971786499
lexical_category,common_rmsnorm,lexical_012_paraphrase,leave_one_out_alignment,-0.3889506459236145
lexical_category,common_rmsnorm,lexical_012_untrusted_conflict,leave_one_out_alignment,-0.3829439580440521
lexical_category,common_rmsnorm,lexical_012_asserted_conflict,leave_one_out_alignment,-0.3834475874900818
lexical_category,common_rmsnorm,lexical_012_explicit_correction,leave_one_out_alignment,-0.37877023220062256
lexical_category,common_rmsnorm,lexical_012_final_recheck,leave_one_out_alignment,-0.3929935097694397
lexical_category,common_rmsnorm,lexical_013_clean,leave_one_out_alignment,-0.3821774125099182
lexical_category,common_rmsnorm,lexical_013_paraphrase,leave_one_out_alignment,-0.3866797089576721
lexical_category,common_rmsnorm,lexical_013_untrusted_conflict,leave_one_out_alignment,-0.3832918107509613
lexical_category,common_rmsnorm,lexical_013_asserted_conflict,leave_one_out_alignment,-0.38457033038139343
lexical_category,common_rmsnorm,lexical_013_explicit_correction,leave_one_out_alignment,-0.37988346815109253
lexical_category,common_rmsnorm,lexical_013_final_recheck,leave_one_out_alignment,-0.3925527036190033
lexical_category,common_rmsnorm,lexical_014_clean,leave_one_out_alignment,-0.38335320353507996
lexical_category,common_rmsnorm,lexical_014_paraphrase,leave_one_out_alignment,-0.387273371219635
lexical_category,common_rmsnorm,lexical_014_untrusted_conflict,leave_one_out_alignment,-0.38257938623428345
lexical_category,common_rmsnorm,lexical_014_asserted_conflict,leave_one_out_alignment,-0.3845265209674835
lexical_category,common_rmsnorm,lexical_014_explicit_correction,leave_one_out_alignment,-0.37898683547973633
lexical_category,common_rmsnorm,lexical_014_final_recheck,leave_one_out_alignment,-0.39309120178222656
lexical_category,common_rmsnorm,lexical_015_clean,leave_one_out_alignment,-0.3824625611305237
lexical_category,common_rmsnorm,lexical_015_paraphrase,leave_one_out_alignment,-0.38977569341659546
