task,prompt_id,positive_norm_step_fraction,final_to_initial_norm_ratio,raw_future_alignment,raw_leave_one_out_alignment
arithmetic_addition,arith_013_untrusted_conflict,1.0,17.01755714416504,-0.03317603841423988,-0.05071381852030754
arithmetic_addition,arith_013_asserted_conflict,1.0,16.604284286499023,-0.040407370775938034,-0.05975997820496559
arithmetic_addition,arith_013_explicit_correction,1.0,17.124698638916016,-0.033599331974983215,-0.050843216478824615
arithmetic_addition,arith_013_final_recheck,1.0,16.988733291625977,-0.042810969054698944,-0.06280441582202911
arithmetic_addition,arith_014_clean,1.0,17.59908676147461,-0.03779873251914978,-0.056031472980976105
arithmetic_addition,arith_014_paraphrase,1.0,17.401670455932617,-0.036642614752054214,-0.054709695279598236
arithmetic_addition,arith_014_untrusted_conflict,1.0,17.11660385131836,-0.03464300557971001,-0.052391648292541504
arithmetic_addition,arith_014_asserted_conflict,1.0,16.683624267578125,-0.04125089570879936,-0.060731396079063416
arithmetic_addition,arith_014_explicit_correction,1.0,17.2187442779541,-0.03457598760724068,-0.05190198868513107
arithmetic_addition,arith_014_final_recheck,1.0,17.116392135620117,-0.04286333546042442,-0.06281682103872299
arithmetic_addition,arith_015_clean,1.0,18.067554473876953,-0.037464916706085205,-0.05439304560422897
arithmetic_addition,arith_015_paraphrase,1.0,17.736766815185547,-0.0355784110724926,-0.05243920907378197
arithmetic_addition,arith_015_untrusted_conflict,1.0,17.39759635925293,-0.035145509988069534,-0.05202784761786461
arithmetic_addition,arith_015_asserted_conflict,1.0,17.230484008789062,-0.03899123892188072,-0.056618642061948776
arithmetic_addition,arith_015_explicit_correction,1.0,17.608064651489258,-0.03439212590456009,-0.05063712224364281
arithmetic_addition,arith_015_final_recheck,1.0,17.59412384033203,-0.041878096759319305,-0.06042470782995224
arc_challenge,Mercury_SC_407695,1.0,16.00717544555664,-0.05806859955191612,-0.08485488593578339
arc_challenge,Mercury_7103565,1.0,14.922281265258789,-0.06415518373250961,-0.0892198234796524
arc_challenge,MDSA_2009_5_16,1.0,13.761034965515137,-0.07441387325525284,-0.10520659387111664
arc_challenge,Mercury_7027230,0.9333333333333333,15.148404121398926,-0.05605868622660637,-0.08165167272090912
arc_challenge,Mercury_SC_405487,0.9333333333333333,14.4816255569458,-0.06912879645824432,-0.09926426410675049
arc_challenge,Mercury_7032743,0.9333333333333333,14.601277351379395,-0.06844794005155563,-0.09766475856304169
arc_challenge,Mercury_7205135,0.9333333333333333,14.293082237243652,-0.06488621979951859,-0.09222934395074844
arc_challenge,MDSA_2007_4_52,0.9333333333333333,14.715726852416992,-0.07259934395551682,-0.10378441214561462
arc_challenge,Mercury_7103215,1.0,14.13496208190918,-0.07591850310564041,-0.11045239120721817
arc_challenge,Mercury_192168,1.0,14.914224624633789,-0.06363192945718765,-0.09252650290727615
arc_challenge,Mercury_SC_412337,1.0,15.441118240356445,-0.06086032837629318,-0.08610283583402634
arc_challenge,Mercury_7162838,1.0,14.531818389892578,-0.07163238525390625,-0.10295679420232773
arc_challenge,Mercury_7159775,1.0,15.662398338317871,-0.056491512805223465,-0.08387268334627151
arc_challenge,Mercury_7195440,1.0,15.01672077178955,-0.06393018364906311,-0.09164784848690033
arc_challenge,Mercury_7017990,0.9333333333333333,14.666075706481934,-0.07098723202943802,-0.10120662301778793
arc_challenge,TIMSS_2007_4_pg90,1.0,15.926681518554688,-0.05080534145236015,-0.07286349684000015
arc_challenge,Mercury_7198380,1.0,14.419869422912598,-0.06626684963703156,-0.09499065577983856
arc_challenge,NAEP_2005_8_S11+14,0.9333333333333333,15.108936309814453,-0.06894180923700333,-0.09627436101436615
arc_challenge,Mercury_192290,0.9333333333333333,14.445965766906738,-0.07151519507169724,-0.10160799324512482
arc_challenge,Mercury_7192990,0.9333333333333333,14.356354713439941,-0.06988482922315598,-0.10108794271945953
arc_challenge,Mercury_7217053,0.9333333333333333,14.409480094909668,-0.07133030146360397,-0.10358565300703049
arc_challenge,Mercury_7179358,1.0,14.43005084991455,-0.06250227242708206,-0.09006264805793762
arc_challenge,MCAS_2005_8_5,1.0,13.873733520507812,-0.07872911542654037,-0.11396495252847672
arc_challenge,MCAS_2000_8_10,0.9333333333333333,14.49209213256836,-0.07900595664978027,-0.11583375185728073
arc_challenge,Mercury_7187915,1.0,13.83637523651123,-0.06916827708482742,-0.10061580687761307
arc_challenge,Mercury_7189823,1.0,15.285123825073242,-0.05013301968574524,-0.07102762162685394
arc_challenge,Mercury_405454,0.9333333333333333,15.113171577453613,-0.06772325932979584,-0.09590314328670502
arc_challenge,MCAS_2012_5_8,0.9333333333333333,15.091954231262207,-0.06158975884318352,-0.08852358907461166
arc_challenge,Mercury_SC_LBS10040,0.9333333333333333,14.19897747039795,-0.07528229802846909,-0.10802239924669266
arc_challenge,Mercury_7115063,0.9333333333333333,14.911243438720703,-0.05865979939699173,-0.08484770357608795
arc_challenge,MCAS_2015_8_7,1.0,14.55288314819336,-0.06130862608551979,-0.08571820706129074
arc_challenge,Mercury_184765,0.9333333333333333,14.535545349121094,-0.06405305117368698,-0.09205246716737747
arc_challenge,ACTAAP_2013_7_17,1.0,16.13394546508789,-0.04995010420680046,-0.07330606877803802
arc_challenge,Mercury_7248238,1.0,14.047234535217285,-0.06878382712602615,-0.0999903455376625
arc_challenge,Mercury_SC_410964,1.0,14.80463695526123,-0.06688592582941055,-0.09599108248949051
arc_challenge,MCAS_8_2015_11,0.9333333333333333,14.68879508972168,-0.07030610740184784,-0.09833356738090515
arc_challenge,Mercury_7183733,1.0,13.325480461120605,-0.07919634878635406,-0.11473395675420761
arc_challenge,MDSA_2010_5_18,1.0,14.68228530883789,-0.0695173442363739,-0.10006185621023178
arc_challenge,LEAP__7_10354,1.0,14.539398193359375,-0.06955146044492722,-0.10221906006336212
arc_challenge,Mercury_7282608,1.0,14.944921493530273,-0.05780894309282303,-0.08487977832555771
arc_challenge,Mercury_7071365,0.9333333333333333,14.420699119567871,-0.07803036272525787,-0.11165580153465271
arc_challenge,Mercury_SC_407169,0.9333333333333333,15.125280380249023,-0.0635877326130867,-0.09066028147935867
arc_challenge,ACTAAP_2007_7_5,1.0,14.988229751586914,-0.05151700973510742,-0.07612789422273636
arc_challenge,Mercury_7207358,1.0,13.762219429016113,-0.08216238021850586,-0.1180117279291153
arc_challenge,Mercury_7245893,0.9333333333333333,14.807113647460938,-0.07288336008787155,-0.1041422188282013
arc_challenge,Mercury_7223038,1.0,15.453914642333984,-0.06911879032850266,-0.09414883702993393
arc_challenge,Mercury_SC_415541,1.0,15.644749641418457,-0.05583474040031433,-0.08011788874864578
arc_challenge,Mercury_7236023,1.0,15.08637809753418,-0.06123383715748787,-0.084629125893116
arc_challenge,Mercury_417146,0.9333333333333333,15.12152099609375,-0.06589862704277039,-0.09378103166818619
arc_challenge,Mercury_7128695,0.9333333333333333,14.025660514831543,-0.08212950080633163,-0.12086141854524612
arc_challenge,Mercury_7270008,1.0,14.409624099731445,-0.074192114174366,-0.10719496756792068
arc_challenge,Mercury_7242743,0.9333333333333333,14.038402557373047,-0.07451343536376953,-0.10603875666856766
arc_challenge,Mercury_SC_400655,1.0,15.022194862365723,-0.0633927509188652,-0.08971180766820908
arc_challenge,Mercury_7100695,0.9333333333333333,14.9939603805542,-0.06336341053247452,-0.08891727030277252
arc_challenge,MSA_2013_8_3,0.9333333333333333,14.32765007019043,-0.07620520889759064,-0.107539601624012
arc_challenge,MCAS_2013_8_29432,0.9333333333333333,14.040483474731445,-0.07590650022029877,-0.10537014156579971
arc_challenge,Mercury_7042700,0.9333333333333333,15.124771118164062,-0.06730299443006516,-0.09438169747591019
arc_challenge,Mercury_7201705,1.0,13.489584922790527,-0.07948359102010727,-0.11532493680715561
arc_challenge,MCAS_1998_8_13,1.0,14.260821342468262,-0.07646365463733673,-0.10879536718130112
arc_challenge,Mercury_7138513,1.0,15.261167526245117,-0.052189528942108154,-0.07657134532928467
arc_challenge,Mercury_SC_401663,0.9333333333333333,15.359048843383789,-0.062009312212467194,-0.09002002328634262
arc_challenge,NCEOGA_2013_8_4,0.9333333333333333,14.458065032958984,-0.06833197176456451,-0.09803018718957901
arc_challenge,Mercury_7235813,1.0,13.824838638305664,-0.07170777767896652,-0.10328564047813416
arc_challenge,Mercury_7011270,0.9333333333333333,16.195878982543945,-0.06691533327102661,-0.0947166308760643
arc_challenge,Mercury_7228603,1.0,14.211249351501465,-0.07303259521722794,-0.10432527959346771
arc_challenge,Mercury_SC_400339,0.9333333333333333,14.085576057434082,-0.0764492005109787,-0.10987281054258347
arc_challenge,Mercury_SC_406705,1.0,16.671531677246094,-0.0530240572988987,-0.07578472048044205
arc_challenge,MCAS_2010_5_11998,0.9333333333333333,14.618098258972168,-0.07047278434038162,-0.10097506642341614
arc_challenge,Mercury_7029505,0.9333333333333333,14.31844425201416,-0.07282141596078873,-0.10449781268835068
arc_challenge,Mercury_SC_401286,1.0,14.660226821899414,-0.06364525109529495,-0.09246500581502914
arc_challenge,Mercury_7120908,0.9333333333333333,15.201321601867676,-0.06719892472028732,-0.0961560383439064
arc_challenge,MCAS_2010_8_12010,1.0,14.238733291625977,-0.06786403805017471,-0.09719070792198181
arc_challenge,Mercury_7008138,0.9333333333333333,14.736581802368164,-0.08018428832292557,-0.11177845299243927
arc_challenge,Mercury_7018148,1.0,14.350211143493652,-0.0739830732345581,-0.1046641394495964
arc_challenge,MCAS_2004_8_28,1.0,15.653560638427734,-0.05592088773846626,-0.07815659046173096
arc_challenge,Mercury_176015,1.0,15.752535820007324,-0.0543612465262413,-0.07947557419538498
arc_challenge,Mercury_7189035,1.0,15.3709716796875,-0.05787498503923416,-0.0815487653017044
arc_challenge,Mercury_7207410,1.0,14.505046844482422,-0.06855355948209763,-0.0999227836728096
arc_challenge,Mercury_7233678,1.0,13.698357582092285,-0.07539886981248856,-0.10846147686243057
arc_challenge,Mercury_SC_402101,0.9333333333333333,14.975271224975586,-0.0721077099442482,-0.10154999047517776
arc_challenge,Mercury_SC_402104,0.9333333333333333,14.759340286254883,-0.0678667277097702,-0.09728612005710602
arc_challenge,Mercury_7183015,1.0,13.398881912231445,-0.07744525372982025,-0.11082713305950165
arc_challenge,Mercury_7238963,1.0,13.967485427856445,-0.06463722139596939,-0.09310563653707504
arc_challenge,NYSEDREGENTS_2014_4_14,0.9333333333333333,14.615713119506836,-0.06606178730726242,-0.09473367035388947
arc_challenge,Mercury_7004410,1.0,14.902697563171387,-0.07570898532867432,-0.1079782098531723
arc_challenge,Mercury_SC_406939,0.9333333333333333,15.341413497924805,-0.06153605133295059,-0.08926118165254593
arc_challenge,Mercury_7270200,1.0,14.76912784576416,-0.06617092341184616,-0.09213455021381378
arc_challenge,Mercury_7135310,0.9333333333333333,13.997660636901855,-0.07731382548809052,-0.11271850019693375
arc_challenge,Mercury_400885,1.0,14.309911727905273,-0.06032988429069519,-0.08858589082956314
arc_challenge,Mercury_412551,1.0,14.408597946166992,-0.06289990246295929,-0.08898238837718964
arc_challenge,Mercury_7193043,1.0,14.289945602416992,-0.06816208362579346,-0.09795758873224258
arc_challenge,Mercury_7181685,1.0,14.245620727539062,-0.06844118982553482,-0.0985078364610672
arc_challenge,LEAP_2006_8_10412,0.9333333333333333,13.930254936218262,-0.07125947624444962,-0.1040288582444191
arc_challenge,Mercury_7215180,1.0,15.876502990722656,-0.05827605724334717,-0.08206747472286224
arc_challenge,Mercury_7145513,0.9333333333333333,14.102141380310059,-0.07723014056682587,-0.11104357987642288
arc_challenge,MEA_2010_8_11,0.9333333333333333,14.51037883758545,-0.0690494254231453,-0.09783962368965149
lexical_disjoint,lexical_016_clean,1.0,14.732076644897461,-0.06450445204973221,-0.09161616861820221
lexical_disjoint,lexical_016_paraphrase,1.0,15.037040710449219,-0.056709498167037964,-0.08364855498075485
lexical_disjoint,lexical_016_untrusted_conflict,1.0,14.623767852783203,-0.0628676638007164,-0.08868348598480225
lexical_disjoint,lexical_016_asserted_conflict,1.0,14.82790470123291,-0.059024155139923096,-0.08479539304971695
lexical_disjoint,lexical_016_explicit_correction,1.0,14.623769760131836,-0.06279658526182175,-0.08828198909759521
lexical_disjoint,lexical_016_final_recheck,1.0,15.748786926269531,-0.05838872119784355,-0.08437175303697586
lexical_disjoint,lexical_017_clean,1.0,15.794933319091797,-0.06126440316438675,-0.0854894146323204
lexical_disjoint,lexical_017_paraphrase,1.0,15.163924217224121,-0.058970361948013306,-0.08552535623311996
lexical_disjoint,lexical_017_untrusted_conflict,1.0,15.428866386413574,-0.06254836916923523,-0.08678747713565826
lexical_disjoint,lexical_017_asserted_conflict,1.0,15.6017427444458,-0.05731863155961037,-0.08127224445343018
lexical_disjoint,lexical_017_explicit_correction,1.0,15.20187759399414,-0.061203546822071075,-0.08510234951972961
lexical_disjoint,lexical_017_final_recheck,1.0,15.939558029174805,-0.05781204625964165,-0.08296985924243927
lexical_disjoint,lexical_018_clean,1.0,15.494729042053223,-0.05827243998646736,-0.08235832303762436
lexical_disjoint,lexical_018_paraphrase,1.0,15.358510971069336,-0.05228991433978081,-0.07717899978160858
lexical_disjoint,lexical_018_untrusted_conflict,1.0,14.913002967834473,-0.06106484681367874,-0.08633144199848175
lexical_disjoint,lexical_018_asserted_conflict,1.0,15.026243209838867,-0.056104693561792374,-0.08083026856184006
lexical_disjoint,lexical_018_explicit_correction,0.9333333333333333,14.650443077087402,-0.060563359409570694,-0.08561260998249054
lexical_disjoint,lexical_018_final_recheck,1.0,15.5479097366333,-0.057301636785268784,-0.08369044959545135
lexical_disjoint,lexical_019_clean,1.0,15.687074661254883,-0.05112060159444809,-0.07327231019735336
lexical_disjoint,lexical_019_paraphrase,1.0,15.495944023132324,-0.049960434436798096,-0.07415413111448288
lexical_disjoint,lexical_019_untrusted_conflict,1.0,15.580458641052246,-0.05387214571237564,-0.07593706250190735
lexical_disjoint,lexical_019_asserted_conflict,1.0,15.477689743041992,-0.050458550453186035,-0.07304273545742035
lexical_disjoint,lexical_019_explicit_correction,0.9333333333333333,15.166644096374512,-0.0541265495121479,-0.07652582973241806
lexical_disjoint,lexical_019_final_recheck,1.0,15.956259727478027,-0.0547078475356102,-0.0797155424952507
lexical_disjoint,lexical_020_clean,1.0,14.603765487670898,-0.07022731006145477,-0.09947662055492401
lexical_disjoint,lexical_020_paraphrase,1.0,14.554193496704102,-0.06365503370761871,-0.09258688241243362
lexical_disjoint,lexical_020_untrusted_conflict,1.0,14.2947416305542,-0.07121682912111282,-0.10051480680704117
lexical_disjoint,lexical_020_asserted_conflict,1.0,14.420397758483887,-0.06516361236572266,-0.09344042092561722
lexical_disjoint,lexical_020_explicit_correction,0.9333333333333333,14.271506309509277,-0.06964146345853806,-0.0978582352399826
lexical_disjoint,lexical_020_final_recheck,1.0,15.144486427307129,-0.06473325192928314,-0.09335783869028091
lexical_disjoint,lexical_021_clean,1.0,15.82203483581543,-0.05941511318087578,-0.08363287895917892
lexical_disjoint,lexical_021_paraphrase,1.0,15.1980619430542,-0.05748186632990837,-0.08347281813621521
lexical_disjoint,lexical_021_untrusted_conflict,1.0,14.823587417602539,-0.06236938014626503,-0.0885172188282013
lexical_disjoint,lexical_021_asserted_conflict,1.0,15.248647689819336,-0.05655666068196297,-0.08138804137706757
lexical_disjoint,lexical_021_explicit_correction,0.9333333333333333,14.89636516571045,-0.06163230165839195,-0.08661200106143951
lexical_disjoint,lexical_021_final_recheck,1.0,15.620614051818848,-0.05775577202439308,-0.08379558473825455
lexical_disjoint,lexical_022_clean,1.0,15.730154037475586,-0.05735110864043236,-0.08110262453556061
lexical_disjoint,lexical_022_paraphrase,1.0,15.296743392944336,-0.05456429347395897,-0.08062960207462311
lexical_disjoint,lexical_022_untrusted_conflict,1.0,15.40524673461914,-0.05935747176408768,-0.08344907313585281
lexical_disjoint,lexical_022_asserted_conflict,1.0,15.35367202758789,-0.054497092962265015,-0.07786893844604492
lexical_disjoint,lexical_022_explicit_correction,0.9333333333333333,15.018523216247559,-0.05947011336684227,-0.08325707167387009
lexical_disjoint,lexical_022_final_recheck,1.0,15.798611640930176,-0.05709078535437584,-0.0827733725309372
lexical_disjoint,lexical_023_clean,1.0,14.405863761901855,-0.06767163425683975,-0.09654233604669571
lexical_disjoint,lexical_023_paraphrase,1.0,14.882436752319336,-0.05943010374903679,-0.08722276240587234
lexical_disjoint,lexical_023_untrusted_conflict,1.0,14.462281227111816,-0.06542469561100006,-0.09257189184427261
lexical_disjoint,lexical_023_asserted_conflict,1.0,14.554367065429688,-0.06133391708135605,-0.08833713829517365
lexical_disjoint,lexical_023_explicit_correction,1.0,14.414911270141602,-0.06432638317346573,-0.09106150269508362
lexical_disjoint,lexical_023_final_recheck,1.0,15.398096084594727,-0.060646314173936844,-0.08777331560850143
lexical_disjoint,lexical_024_clean,1.0,15.845754623413086,-0.05872291326522827,-0.08241062611341476
lexical_disjoint,lexical_024_paraphrase,1.0,15.197263717651367,-0.056074853986501694,-0.08203105628490448
lexical_disjoint,lexical_024_untrusted_conflict,1.0,15.447676658630371,-0.060265421867370605,-0.08428804576396942
lexical_disjoint,lexical_024_asserted_conflict,1.0,15.644561767578125,-0.05420248955488205,-0.07727173715829849
lexical_disjoint,lexical_024_explicit_correction,1.0,15.144028663635254,-0.059909842908382416,-0.08371584117412567
lexical_disjoint,lexical_024_final_recheck,1.0,15.879667282104492,-0.058114636689424515,-0.08396538347005844
lexical_disjoint,lexical_025_clean,1.0,15.750075340270996,-0.05326991155743599,-0.07591073960065842
lexical_disjoint,lexical_025_paraphrase,1.0,15.387165069580078,-0.051007725298404694,-0.07572199404239655
lexical_disjoint,lexical_025_untrusted_conflict,1.0,15.286476135253906,-0.05648809298872948,-0.07982185482978821
lexical_disjoint,lexical_025_asserted_conflict,1.0,15.334385871887207,-0.05249875411391258,-0.07584462314844131
lexical_disjoint,lexical_025_explicit_correction,0.9333333333333333,14.875743865966797,-0.05776373669505119,-0.08173980563879013
lexical_disjoint,lexical_025_final_recheck,1.0,15.655762672424316,-0.05658654496073723,-0.08253911137580872
lexical_disjoint,lexical_026_clean,1.0,15.294814109802246,-0.057547278702259064,-0.0812438428401947
lexical_disjoint,lexical_026_paraphrase,1.0,15.373440742492676,-0.05220363661646843,-0.07717636227607727
lexical_disjoint,lexical_026_untrusted_conflict,1.0,15.062261581420898,-0.05936986580491066,-0.08370968699455261
lexical_disjoint,lexical_026_asserted_conflict,1.0,14.863862037658691,-0.056443970650434494,-0.0806480199098587
lexical_disjoint,lexical_026_explicit_correction,1.0,15.013941764831543,-0.05784914642572403,-0.08095645159482956
lexical_disjoint,lexical_026_final_recheck,1.0,15.791912078857422,-0.05753018707036972,-0.08318926393985748
lexical_disjoint,lexical_027_clean,1.0,15.540486335754395,-0.0635238066315651,-0.08957398682832718
lexical_disjoint,lexical_027_paraphrase,1.0,14.990317344665527,-0.06161569803953171,-0.08950722962617874
lexical_disjoint,lexical_027_untrusted_conflict,1.0,14.822017669677734,-0.06642036139965057,-0.09373108297586441
lexical_disjoint,lexical_027_asserted_conflict,1.0,15.03001594543457,-0.060707539319992065,-0.08722557127475739
lexical_disjoint,lexical_027_explicit_correction,0.9333333333333333,14.855234146118164,-0.06313083320856094,-0.088843435049057
lexical_disjoint,lexical_027_final_recheck,1.0,15.484967231750488,-0.06166214868426323,-0.08918826282024384
lexical_disjoint,lexical_028_clean,1.0,15.921012878417969,-0.05886511132121086,-0.08194909989833832
lexical_disjoint,lexical_028_paraphrase,1.0,15.324997901916504,-0.05713242292404175,-0.0827263817191124
lexical_disjoint,lexical_028_untrusted_conflict,1.0,15.183774948120117,-0.06155521795153618,-0.08577413856983185
lexical_disjoint,lexical_028_asserted_conflict,1.0,15.228535652160645,-0.05924101546406746,-0.08405450731515884
lexical_disjoint,lexical_028_explicit_correction,1.0,15.094025611877441,-0.061016809195280075,-0.08473411202430725
lexical_disjoint,lexical_028_final_recheck,1.0,15.989509582519531,-0.05699852481484413,-0.08207427710294724
lexical_disjoint,lexical_029_clean,1.0,15.175580978393555,-0.06150886043906212,-0.0871330052614212
lexical_disjoint,lexical_029_paraphrase,1.0,15.08961296081543,-0.05627141147851944,-0.0829165056347847
lexical_disjoint,lexical_029_untrusted_conflict,1.0,15.010869026184082,-0.06280290335416794,-0.0881979838013649
lexical_disjoint,lexical_029_asserted_conflict,1.0,14.806867599487305,-0.05846141651272774,-0.08398972451686859
lexical_disjoint,lexical_029_explicit_correction,0.9333333333333333,14.706230163574219,-0.061807431280612946,-0.08671405166387558
lexical_disjoint,lexical_029_final_recheck,1.0,15.501893997192383,-0.059868719428777695,-0.08679083734750748
lexical_disjoint,lexical_030_clean,1.0,14.459765434265137,-0.0667131096124649,-0.09475318342447281
lexical_disjoint,lexical_030_paraphrase,1.0,14.912714004516602,-0.05828910320997238,-0.08567032963037491
lexical_disjoint,lexical_030_untrusted_conflict,1.0,14.291496276855469,-0.06482759863138199,-0.09151692688465118
lexical_disjoint,lexical_030_asserted_conflict,1.0,14.704400062561035,-0.059432096779346466,-0.0852377861738205
lexical_disjoint,lexical_030_explicit_correction,1.0,14.328662872314453,-0.06416382640600204,-0.09034863859415054
lexical_disjoint,lexical_030_final_recheck,1.0,15.550415992736816,-0.05871707201004028,-0.08520188182592392
lexical_disjoint,lexical_031_clean,1.0,15.788899421691895,-0.05826793238520622,-0.08236313611268997
lexical_disjoint,lexical_031_paraphrase,1.0,15.212907791137695,-0.055146511644124985,-0.08112139254808426
lexical_disjoint,lexical_031_untrusted_conflict,1.0,15.298867225646973,-0.060261599719524384,-0.084586963057518
lexical_disjoint,lexical_031_asserted_conflict,1.0,15.648755073547363,-0.05364733189344406,-0.07676445692777634
lexical_disjoint,lexical_031_explicit_correction,0.9333333333333333,14.971451759338379,-0.05974786728620529,-0.08402207493782043
lexical_disjoint,lexical_031_final_recheck,1.0,15.900857925415039,-0.05698747560381889,-0.08255129307508469
addition_disjoint,arith_016_clean,1.0,17.676349639892578,-0.038275618106126785,-0.0563175342977047
addition_disjoint,arith_016_paraphrase,1.0,17.592517852783203,-0.03829004243016243,-0.05635034292936325
addition_disjoint,arith_016_untrusted_conflict,1.0,17.191333770751953,-0.03656932711601257,-0.05438387393951416
addition_disjoint,arith_016_asserted_conflict,1.0,16.552879333496094,-0.0429304763674736,-0.06286434084177017
addition_disjoint,arith_016_explicit_correction,1.0,17.20562171936035,-0.036038678139448166,-0.053525205701589584
addition_disjoint,arith_016_final_recheck,1.0,17.045804977416992,-0.04405883699655533,-0.06416238099336624
addition_disjoint,arith_017_clean,1.0,18.0899658203125,-0.036788903176784515,-0.053463295102119446
addition_disjoint,arith_017_paraphrase,1.0,17.88178825378418,-0.03711831197142601,-0.05398279428482056
addition_disjoint,arith_017_untrusted_conflict,1.0,17.2396183013916,-0.03471575304865837,-0.051918212324380875
addition_disjoint,arith_017_asserted_conflict,1.0,17.2738037109375,-0.03868263214826584,-0.056260909885168076
addition_disjoint,arith_017_explicit_correction,1.0,17.414854049682617,-0.03477431833744049,-0.05134885385632515
addition_disjoint,arith_017_final_recheck,1.0,17.4908504486084,-0.0418996699154377,-0.060649145394563675
addition_disjoint,arith_018_clean,1.0,17.6101131439209,-0.03813570365309715,-0.05603432655334473
addition_disjoint,arith_018_paraphrase,1.0,17.506746292114258,-0.037688959389925,-0.05547921732068062
addition_disjoint,arith_018_untrusted_conflict,1.0,17.06789779663086,-0.03482534736394882,-0.05239424481987953
addition_disjoint,arith_018_asserted_conflict,1.0,16.570701599121094,-0.04198614880442619,-0.061590876430273056
addition_disjoint,arith_018_explicit_correction,1.0,17.19784927368164,-0.03499045968055725,-0.05219545587897301
addition_disjoint,arith_018_final_recheck,1.0,16.956165313720703,-0.04328520968556404,-0.06321913748979568
addition_disjoint,arith_019_clean,1.0,17.735631942749023,-0.037486255168914795,-0.055260393768548965
addition_disjoint,arith_019_paraphrase,1.0,17.51778221130371,-0.038222115486860275,-0.05636737123131752
addition_disjoint,arith_019_untrusted_conflict,1.0,17.00522232055664,-0.03499744459986687,-0.05270113795995712
addition_disjoint,arith_019_asserted_conflict,1.0,16.84377098083496,-0.03997078165411949,-0.05868656188249588
addition_disjoint,arith_019_explicit_correction,1.0,17.263853073120117,-0.03482181578874588,-0.05191546306014061
addition_disjoint,arith_019_final_recheck,1.0,17.19449806213379,-0.04237638786435127,-0.06171372905373573
addition_disjoint,arith_020_clean,1.0,17.526714324951172,-0.03778595104813576,-0.05591646954417229
addition_disjoint,arith_020_paraphrase,1.0,17.3870792388916,-0.03677784278988838,-0.05460776761174202
addition_disjoint,arith_020_untrusted_conflict,1.0,16.910898208618164,-0.0347389355301857,-0.05261894688010216
addition_disjoint,arith_020_asserted_conflict,1.0,16.68777847290039,-0.04140407219529152,-0.06075119599699974
addition_disjoint,arith_020_explicit_correction,1.0,17.17771339416504,-0.03437720984220505,-0.051452651619911194
addition_disjoint,arith_020_final_recheck,1.0,16.995874404907227,-0.04267376661300659,-0.06266000866889954
addition_disjoint,arith_021_clean,1.0,17.558879852294922,-0.03597217798233032,-0.053784601390361786
addition_disjoint,arith_021_paraphrase,1.0,17.498676300048828,-0.03572458773851395,-0.05326069891452789
addition_disjoint,arith_021_untrusted_conflict,1.0,17.04926872253418,-0.03277210518717766,-0.05009075254201889
addition_disjoint,arith_021_asserted_conflict,1.0,16.71329116821289,-0.03959906846284866,-0.058570027351379395
addition_disjoint,arith_021_explicit_correction,1.0,17.184833526611328,-0.033188898116350174,-0.05020312964916229
addition_disjoint,arith_021_final_recheck,1.0,17.061988830566406,-0.04195500537753105,-0.06159406900405884
addition_disjoint,arith_022_clean,1.0,17.485408782958984,-0.03700108453631401,-0.055122338235378265
addition_disjoint,arith_022_paraphrase,1.0,17.393707275390625,-0.03611157462000847,-0.054061565548181534
addition_disjoint,arith_022_untrusted_conflict,1.0,17.02684783935547,-0.034416403621435165,-0.05214007943868637
addition_disjoint,arith_022_asserted_conflict,1.0,16.64175796508789,-0.04082181304693222,-0.060167741030454636
addition_disjoint,arith_022_explicit_correction,1.0,17.212133407592773,-0.03369935601949692,-0.050859637558460236
addition_disjoint,arith_022_final_recheck,1.0,17.08614158630371,-0.04218155890703201,-0.061793193221092224
addition_disjoint,arith_023_clean,1.0,18.220674514770508,-0.036572057753801346,-0.05336333066225052
addition_disjoint,arith_023_paraphrase,1.0,17.966590881347656,-0.03453977033495903,-0.051157768815755844
addition_disjoint,arith_023_untrusted_conflict,1.0,17.52606773376465,-0.0341627337038517,-0.05086164548993111
addition_disjoint,arith_023_asserted_conflict,1.0,17.349437713623047,-0.038154035806655884,-0.05569831281900406
addition_disjoint,arith_023_explicit_correction,1.0,17.75368309020996,-0.0334845706820488,-0.04952166974544525
addition_disjoint,arith_023_final_recheck,1.0,17.689210891723633,-0.04115059971809387,-0.05954448878765106
addition_disjoint,arith_024_clean,1.0,17.82486915588379,-0.03948761150240898,-0.05724024027585983
addition_disjoint,arith_024_paraphrase,1.0,17.600929260253906,-0.03915495052933693,-0.057304494082927704
addition_disjoint,arith_024_untrusted_conflict,1.0,17.225318908691406,-0.0367012694478035,-0.05452623590826988
addition_disjoint,arith_024_asserted_conflict,1.0,16.773740768432617,-0.04243699833750725,-0.06172361597418785
addition_disjoint,arith_024_explicit_correction,1.0,17.211915969848633,-0.03731519728899002,-0.05490895360708237
addition_disjoint,arith_024_final_recheck,1.0,17.169750213623047,-0.044050369411706924,-0.06385765224695206
addition_disjoint,arith_025_clean,1.0,17.957290649414062,-0.038126297295093536,-0.055527251213788986
addition_disjoint,arith_025_paraphrase,1.0,17.598861694335938,-0.03838969022035599,-0.05621661990880966
addition_disjoint,arith_025_untrusted_conflict,1.0,17.046031951904297,-0.03514282777905464,-0.05299866572022438
addition_disjoint,arith_025_asserted_conflict,1.0,16.91960906982422,-0.04046405479311943,-0.059057652950286865
