prompt_id,graph_id,condition,mechanism,clean_label,conflict_label,DeltaU,final_clean_logit,final_conflict_logit,pair_choice,control,final_margin,baseline_DeltaU,baseline_margin,baseline_pair_choice,margin_shift,DeltaU_shift,pair_flip,crossed
g069_weak_distractor,69,weak_distractor,competition,East,West,7.516852378845215,29.171875,28.6875,clean,same_combo_fixed,0.484375,5.630742,-0.78125,conflict,1.265625,1.8861103057861328,True,True
g069_competition_balanced,69,competition_balanced,competition,East,West,2.4905333518981934,27.8125,28.53125,conflict,same_combo_fixed,-0.71875,2.7180815,-0.796875,conflict,0.078125,-0.22754812240600586,False,False
g069_direct_conflict,69,direct_conflict,competition,East,West,1.5851621627807617,28.6875,31.125,conflict,same_combo_fixed,-2.4375,-0.057411432,-4.03125,conflict,1.59375,1.642573595046997,False,False
g069_closure_update,69,closure_update,closure,East,West,-2.3429744243621826,26.828125,29.828125,conflict,same_combo_fixed,-3.0,-5.769657,-6.140625,conflict,3.140625,3.426682710647583,False,False
g069_closure_override,69,closure_override,closure,East,West,0.1259598731994629,27.375,29.25,conflict,same_combo_fixed,-1.875,-1.7791584,-3.671875,conflict,1.796875,1.9051182270050049,False,False
g069_exception_override,69,exception_override,closure,East,West,2.7871932983398438,27.890625,28.859375,conflict,same_combo_fixed,-0.96875,0.25736713,-2.578125,conflict,1.609375,2.5298261642456055,False,False
g073_clean,73,clean,stable,Green,Yellow,4.585587024688721,30.796875,31.53125,conflict,same_combo_fixed,-0.734375,3.495271,-0.59375,conflict,-0.140625,1.0903160572052002,False,False
g073_redundant,73,redundant,stable,Green,Yellow,5.781887054443359,28.296875,28.0,clean,same_combo_fixed,0.296875,5.4979496,0.875,clean,-0.578125,0.2839374542236328,False,False
g073_irrelevant,73,irrelevant,stable,Green,Yellow,2.9444243907928467,29.0625,29.84375,conflict,same_combo_fixed,-0.78125,1.7026362,-0.890625,conflict,0.109375,1.2417881488800049,False,False
g073_paraphrase,73,paraphrase,stable,Green,Yellow,7.5079145431518555,24.359375,22.4375,clean,same_combo_fixed,1.921875,6.7717876,2.390625,clean,-0.46875,0.7361268997192383,False,False
g073_weak_distractor,73,weak_distractor,competition,Green,Yellow,2.5109121799468994,28.65625,29.5625,conflict,same_combo_fixed,-0.90625,-0.3321743,-1.890625,conflict,0.984375,2.8430864810943604,False,False
g073_competition_balanced,73,competition_balanced,competition,Green,Yellow,-1.4565627574920654,28.53125,31.625,conflict,same_combo_fixed,-3.09375,-3.3489592,-4.234375,conflict,1.140625,1.8923964500427246,False,False
g073_direct_conflict,73,direct_conflict,competition,Green,Yellow,-1.0584533214569092,29.625,33.03125,conflict,same_combo_fixed,-3.40625,-3.7910688,-4.65625,conflict,1.25,2.7326154708862305,False,False
g073_closure_update,73,closure_update,closure,Green,Yellow,-1.9573895931243896,28.1875,31.421875,conflict,same_combo_fixed,-3.234375,-4.608596,-5.5,conflict,2.265625,2.6512062549591064,False,False
g073_closure_override,73,closure_override,closure,Green,Yellow,-0.5240318775177002,27.4375,30.0,conflict,same_combo_fixed,-2.5625,-3.7981088,-5.078125,conflict,2.515625,3.2740769386291504,False,False
g073_exception_override,73,exception_override,closure,Green,Yellow,1.5433197021484375,27.921875,29.15625,conflict,same_combo_fixed,-1.234375,-1.8402421,-2.96875,conflict,1.734375,3.383561849594116,False,False
g077_clean,77,clean,stable,Gold,Iron,9.012375831604004,26.5,28.5625,conflict,same_combo_fixed,-2.0625,3.495271,-4.65625,conflict,2.59375,5.517104864120483,False,False
g077_redundant,77,redundant,stable,Gold,Iron,14.4327974319458,25.625,24.40625,clean,same_combo_fixed,1.21875,10.873277,0.0,clean,1.21875,3.559520721435547,False,False
g077_irrelevant,77,irrelevant,stable,Gold,Iron,11.409217834472656,26.046875,27.046875,conflict,same_combo_fixed,-1.0,5.7875485,-3.234375,conflict,2.234375,5.621669292449951,False,False
g077_paraphrase,77,paraphrase,stable,Gold,Iron,22.88627052307129,23.40625,19.859375,clean,same_combo_fixed,3.546875,22.532124,3.65625,clean,-0.109375,0.35414695739746094,False,False
g077_weak_distractor,77,weak_distractor,competition,Gold,Iron,7.028654098510742,25.5,28.34375,conflict,same_combo_fixed,-2.84375,2.005198,-5.171875,conflict,2.328125,5.02345609664917,False,False
g077_competition_balanced,77,competition_balanced,competition,Gold,Iron,5.4864959716796875,26.203125,28.6875,conflict,same_combo_fixed,-2.484375,0.74183106,-5.46875,conflict,2.984375,4.744664907455444,False,False
g077_direct_conflict,77,direct_conflict,competition,Gold,Iron,1.6157267093658447,25.28125,30.3125,conflict,same_combo_fixed,-5.03125,-1.7545931,-7.734375,conflict,2.703125,3.3703198432922363,False,False
g077_closure_update,77,closure_update,closure,Gold,Iron,-0.9992086887359619,24.78125,29.96875,conflict,same_combo_fixed,-5.1875,-5.701003,-10.1875,conflict,5.0,4.701794385910034,False,False
g077_closure_override,77,closure_override,closure,Gold,Iron,1.6787842512130737,23.5625,27.328125,conflict,same_combo_fixed,-3.765625,-2.376242,-7.203125,conflict,3.4375,4.055026173591614,False,False
g077_exception_override,77,exception_override,closure,Gold,Iron,4.69987678527832,24.484375,27.4375,conflict,same_combo_fixed,-2.953125,-0.83563256,-6.921875,conflict,3.96875,5.535509347915649,False,False
g079_clean,79,clean,stable,Green,Yellow,5.823208332061768,30.125,30.609375,conflict,same_combo_fixed,-0.484375,3.495271,-1.1875,conflict,0.703125,2.327937364578247,False,False
g079_redundant,79,redundant,stable,Green,Yellow,7.493162631988525,27.46875,26.90625,clean,same_combo_fixed,0.5625,6.282406,0.40625,clean,0.15625,1.210756778717041,False,False
g079_irrelevant,79,irrelevant,stable,Green,Yellow,2.847637414932251,27.84375,28.5625,conflict,same_combo_fixed,-0.71875,0.6730094,-1.25,conflict,0.53125,2.1746280193328857,False,False
g079_paraphrase,79,paraphrase,stable,Green,Yellow,9.702759742736816,24.0625,21.859375,clean,same_combo_fixed,2.203125,9.392891,2.734375,clean,-0.53125,0.30986881256103516,False,False
g079_weak_distractor,79,weak_distractor,competition,Green,Yellow,5.794559001922607,29.3125,29.0,clean,same_combo_fixed,0.3125,2.655393,-1.046875,conflict,1.359375,3.1391661167144775,True,True
g079_competition_balanced,79,competition_balanced,competition,Green,Yellow,1.7978137731552124,28.390625,30.40625,conflict,same_combo_fixed,-2.015625,-0.01736927,-2.71875,conflict,0.703125,1.8151830434799194,False,False
g079_direct_conflict,79,direct_conflict,competition,Green,Yellow,0.9898200035095215,28.703125,31.328125,conflict,same_combo_fixed,-2.625,-2.112993,-4.5,conflict,1.875,3.1028130054473877,False,False
g079_closure_update,79,closure_update,closure,Green,Yellow,1.8540786504745483,28.265625,29.796875,conflict,same_combo_fixed,-1.53125,-0.2799461,-2.953125,conflict,1.421875,2.134024739265442,False,False
g079_closure_override,79,closure_override,closure,Green,Yellow,2.444734573364258,27.359375,29.4375,conflict,same_combo_fixed,-2.078125,-1.5193164,-5.0625,conflict,2.984375,3.9640510082244873,False,False
g079_exception_override,79,exception_override,closure,Green,Yellow,4.997533321380615,28.390625,29.1875,conflict,same_combo_fixed,-0.796875,0.7918706,-2.859375,conflict,2.0625,4.205662727355957,False,False
g080_clean,80,clean,stable,North,South,4.971342086791992,30.796875,31.015625,conflict,same_combo_fixed,-0.21875,3.495271,-1.328125,conflict,1.109375,1.4760711193084717,False,False
g080_redundant,80,redundant,stable,North,South,4.814876556396484,28.3125,28.1875,clean,same_combo_fixed,0.125,3.2713323,-0.625,conflict,0.75,1.5435442924499512,True,True
g080_irrelevant,80,irrelevant,stable,North,South,3.3781027793884277,29.640625,30.296875,conflict,same_combo_fixed,-0.65625,1.8545192,-1.90625,conflict,1.25,1.5235835313796997,False,False
g080_paraphrase,80,paraphrase,stable,North,South,9.898658752441406,24.375,22.59375,clean,same_combo_fixed,1.78125,10.47184,2.171875,clean,-0.390625,-0.57318115234375,False,False
g080_weak_distractor,80,weak_distractor,competition,North,South,6.035769462585449,29.515625,29.0,clean,same_combo_fixed,0.515625,3.0405884,-0.953125,conflict,1.46875,2.995181083679199,True,True
g080_competition_balanced,80,competition_balanced,competition,North,South,1.343590497970581,28.578125,29.34375,conflict,same_combo_fixed,-0.765625,-0.84136176,-1.78125,conflict,1.015625,2.1849522590637207,False,False
g080_direct_conflict,80,direct_conflict,competition,North,South,0.13884925842285156,28.828125,30.84375,conflict,same_combo_fixed,-2.015625,-2.1019433,-3.328125,conflict,1.3125,2.2407925128936768,False,False
g080_closure_update,80,closure_update,closure,North,South,-0.41427159309387207,28.671875,30.5,conflict,same_combo_fixed,-1.828125,-2.5763447,-3.109375,conflict,1.28125,2.1620731353759766,False,False
g080_closure_override,80,closure_override,closure,North,South,-1.8160979747772217,26.859375,29.234375,conflict,same_combo_fixed,-2.375,-4.622835,-4.03125,conflict,1.65625,2.806737184524536,False,False
g080_exception_override,80,exception_override,closure,North,South,-0.0645589828491211,27.875,29.5625,conflict,same_combo_fixed,-1.6875,-2.9486644,-3.40625,conflict,1.71875,2.8841054439544678,False,False
g085_clean,85,clean,stable,Green,Yellow,6.157423973083496,29.34375,29.265625,clean,same_combo_fixed,0.078125,3.495271,-0.25,conflict,0.328125,2.6621530055999756,True,True
g085_redundant,85,redundant,stable,Green,Yellow,5.257065296173096,26.8125,26.828125,conflict,same_combo_fixed,-0.015625,2.9729166,-0.5,conflict,0.484375,2.284148693084717,False,False
g085_irrelevant,85,irrelevant,stable,Green,Yellow,4.411365509033203,27.96875,28.140625,conflict,same_combo_fixed,-0.171875,1.591684,-0.78125,conflict,0.609375,2.8196815252304077,False,False
g085_paraphrase,85,paraphrase,stable,Green,Yellow,6.88243293762207,23.046875,21.4375,clean,same_combo_fixed,1.609375,6.667305,2.328125,clean,-0.71875,0.21512794494628906,False,False
g085_weak_distractor,85,weak_distractor,competition,Green,Yellow,5.632911682128906,28.734375,28.203125,clean,same_combo_fixed,0.53125,2.848082,-0.484375,conflict,1.015625,2.784829616546631,True,True
g085_competition_balanced,85,competition_balanced,competition,Green,Yellow,0.45140862464904785,27.6875,29.6875,conflict,same_combo_fixed,-2.0,-2.392958,-3.609375,conflict,1.609375,2.8443665504455566,False,False
g085_direct_conflict,85,direct_conflict,competition,Green,Yellow,0.13469290733337402,28.34375,30.9375,conflict,same_combo_fixed,-2.59375,-4.132121,-5.34375,conflict,2.75,4.2668139934539795,False,False
g085_closure_update,85,closure_update,closure,Green,Yellow,-0.9175493717193604,26.875,29.6875,conflict,same_combo_fixed,-2.8125,-4.2384195,-4.8125,conflict,2.0,3.3208701610565186,False,False
g085_closure_override,85,closure_override,closure,Green,Yellow,-1.234706163406372,26.328125,28.78125,conflict,same_combo_fixed,-2.453125,-4.7988405,-5.15625,conflict,2.703125,3.564134359359741,False,False
g085_exception_override,85,exception_override,closure,Green,Yellow,1.1256628036499023,27.171875,28.25,conflict,same_combo_fixed,-1.078125,-2.2853882,-2.59375,conflict,1.515625,3.411051034927368,False,False
g088_clean,88,clean,stable,Copper,Silver,4.667145252227783,26.78125,24.453125,clean,same_combo_fixed,2.328125,3.495271,1.9375,clean,0.390625,1.1718742847442627,False,False
g088_redundant,88,redundant,stable,Copper,Silver,2.7369632720947266,25.734375,23.4375,clean,same_combo_fixed,2.296875,2.7070937,2.109375,clean,0.1875,0.029869556427001953,False,False
g088_irrelevant,88,irrelevant,stable,Copper,Silver,0.806898832321167,26.96875,26.921875,clean,same_combo_fixed,0.046875,-2.86329,-1.78125,conflict,1.828125,3.6701889038085938,True,True
g088_paraphrase,88,paraphrase,stable,Copper,Silver,4.7168402671813965,22.90625,20.171875,clean,same_combo_fixed,2.734375,5.349084,3.421875,clean,-0.6875,-0.6322436332702637,False,False
g088_weak_distractor,88,weak_distractor,competition,Copper,Silver,0.4157586097717285,26.53125,26.03125,clean,same_combo_fixed,0.5,-3.3183858,-1.328125,conflict,1.828125,3.734144449234009,True,True
g088_competition_balanced,88,competition_balanced,competition,Copper,Silver,-4.682944297790527,25.75,27.40625,conflict,same_combo_fixed,-1.65625,-7.6614447,-3.375,conflict,1.71875,2.9785003662109375,False,False
g088_direct_conflict,88,direct_conflict,competition,Copper,Silver,-4.821619033813477,26.265625,27.984375,conflict,same_combo_fixed,-1.71875,-8.698949,-3.984375,conflict,2.265625,3.8773298263549805,False,False
g088_closure_update,88,closure_update,closure,Copper,Silver,-3.79182505607605,25.453125,26.8125,conflict,same_combo_fixed,-1.359375,-8.461486,-3.1875,conflict,1.828125,4.669660806655884,False,False
g088_closure_override,88,closure_override,closure,Copper,Silver,-8.572864532470703,24.359375,27.28125,conflict,same_combo_fixed,-2.921875,-12.5964575,-6.703125,conflict,3.78125,4.023592948913574,False,False
g088_exception_override,88,exception_override,closure,Copper,Silver,-6.625735282897949,24.5625,26.359375,conflict,same_combo_fixed,-1.796875,-10.796078,-4.21875,conflict,2.421875,4.170342445373535,False,False
g094_clean,94,clean,stable,Copper,Silver,3.69079852104187,27.96875,24.59375,clean,same_combo_fixed,3.375,3.495271,3.703125,clean,-0.328125,0.1955275535583496,False,False
g094_redundant,94,redundant,stable,Copper,Silver,0.8528590202331543,26.59375,23.390625,clean,same_combo_fixed,3.203125,2.1807854,3.765625,clean,-0.5625,-1.3279263973236084,False,False
g094_irrelevant,94,irrelevant,stable,Copper,Silver,0.3692972660064697,27.8125,26.0,clean,same_combo_fixed,1.8125,-2.3303277,0.984375,clean,0.828125,2.699625015258789,False,False
g094_paraphrase,94,paraphrase,stable,Copper,Silver,4.118957042694092,23.8125,20.3125,clean,same_combo_fixed,3.5,5.041368,4.421875,clean,-0.921875,-0.9224109649658203,False,False
g094_weak_distractor,94,weak_distractor,competition,Copper,Silver,-1.5385053157806396,27.59375,26.515625,clean,same_combo_fixed,1.078125,-4.0567064,-0.015625,conflict,1.09375,2.5182011127471924,True,True
g094_competition_balanced,94,competition_balanced,competition,Copper,Silver,-7.913219451904297,26.140625,27.921875,conflict,same_combo_fixed,-1.78125,-10.150144,-3.046875,conflict,1.265625,2.236924171447754,False,False
g094_direct_conflict,94,direct_conflict,competition,Copper,Silver,-7.796813011169434,27.484375,29.109375,conflict,same_combo_fixed,-1.625,-11.316861,-3.71875,conflict,2.09375,3.520048141479492,False,False
g094_closure_update,94,closure_update,closure,Copper,Silver,-7.081089973449707,26.3125,27.46875,conflict,same_combo_fixed,-1.15625,-8.625232,-1.71875,conflict,0.5625,1.5441417694091797,False,False
g094_closure_override,94,closure_override,closure,Copper,Silver,-10.51358699798584,24.84375,28.015625,conflict,same_combo_fixed,-3.171875,-14.421893,-6.671875,conflict,3.5,3.908306121826172,False,False
g094_exception_override,94,exception_override,closure,Copper,Silver,-9.952539443969727,24.921875,27.375,conflict,same_combo_fixed,-2.453125,-14.173858,-5.390625,conflict,2.9375,4.221318244934082,False,False
g000_clean,0,clean,stable,Red,Blue,3.4952709674835205,29.40625,30.640625,conflict,policy_fixed_global,-1.234375,3.495271,-1.234375,conflict,0.0,0.0,False,False
g000_redundant,0,redundant,stable,Red,Blue,5.773569583892822,26.890625,27.03125,conflict,policy_fixed_global,-0.140625,5.7735696,-0.140625,conflict,0.0,0.0,False,False
g000_irrelevant,0,irrelevant,stable,Red,Blue,3.234239339828491,29.703125,30.890625,conflict,policy_fixed_global,-1.1875,3.2342393,-1.1875,conflict,0.0,0.0,False,False
g000_paraphrase,0,paraphrase,stable,Red,Blue,12.689164161682129,24.59375,22.8125,clean,policy_fixed_global,1.78125,12.689164,1.78125,clean,0.0,0.0,False,False
g000_weak_distractor,0,weak_distractor,competition,Red,Blue,5.377464771270752,29.921875,30.328125,conflict,policy_fixed_global,-0.40625,5.377465,-0.40625,conflict,0.0,0.0,False,False
g000_competition_balanced,0,competition_balanced,competition,Red,Blue,-2.708873987197876,28.984375,33.0625,conflict,policy_fixed_global,-4.078125,-2.708874,-4.078125,conflict,0.0,0.0,False,False
g000_direct_conflict,0,direct_conflict,competition,Red,Blue,-1.1980664730072021,30.078125,33.4375,conflict,policy_fixed_global,-3.359375,-1.1980665,-3.359375,conflict,0.0,0.0,False,False
g000_closure_update,0,closure_update,closure,Red,Blue,-4.9420976638793945,26.8125,32.84375,conflict,policy_fixed_global,-6.03125,-4.9420977,-6.03125,conflict,0.0,0.0,False,False
g000_closure_override,0,closure_override,closure,Red,Blue,-6.5481414794921875,25.828125,32.28125,conflict,policy_fixed_global,-6.453125,-6.516219,-6.4375,conflict,-0.015625,-0.031922340393066406,False,False
g000_exception_override,0,exception_override,closure,Red,Blue,-6.0156097412109375,26.828125,32.46875,conflict,policy_fixed_global,-5.640625,-6.018737,-5.640625,conflict,0.0,0.0031270980834960938,False,False
g004_clean,4,clean,stable,Copper,Silver,3.4952709674835205,27.078125,23.796875,clean,policy_fixed_global,3.28125,3.495271,3.28125,clean,0.0,0.0,False,False
g004_redundant,4,redundant,stable,Copper,Silver,2.691051959991455,26.828125,23.609375,clean,policy_fixed_global,3.21875,2.691052,3.21875,clean,0.0,0.0,False,False
g004_irrelevant,4,irrelevant,stable,Copper,Silver,-2.328352212905884,28.21875,28.03125,clean,policy_fixed_global,0.1875,-2.291897,0.1875,clean,0.0,-0.03645515441894531,False,False
g004_paraphrase,4,paraphrase,stable,Copper,Silver,5.826981544494629,23.796875,19.59375,clean,policy_fixed_global,4.203125,5.803486,4.203125,clean,0.0,0.02349567413330078,False,False
g004_weak_distractor,4,weak_distractor,competition,Copper,Silver,-2.099755048751831,27.25,26.171875,clean,policy_fixed_global,1.078125,-2.099755,1.078125,clean,0.0,0.0,False,False
g004_competition_balanced,4,competition_balanced,competition,Copper,Silver,-7.230499267578125,27.21875,28.5,conflict,policy_fixed_global,-1.28125,-7.2304993,-1.28125,conflict,0.0,0.0,False,False
g004_direct_conflict,4,direct_conflict,competition,Copper,Silver,-8.123416900634766,27.421875,28.828125,conflict,policy_fixed_global,-1.40625,-8.123417,-1.40625,conflict,0.0,0.0,False,False
g004_closure_update,4,closure_update,closure,Copper,Silver,-8.318507194519043,27.484375,29.5625,conflict,policy_fixed_global,-2.078125,-8.318507,-2.078125,conflict,0.0,0.0,False,False
g004_closure_override,4,closure_override,closure,Copper,Silver,-13.301108360290527,23.15625,30.140625,conflict,policy_fixed_global,-6.984375,-13.292682,-6.96875,conflict,-0.015625,-0.008426666259765625,False,False
g004_exception_override,4,exception_override,closure,Copper,Silver,-12.839228630065918,24.1875,29.859375,conflict,policy_fixed_global,-5.671875,-12.816798,-5.65625,conflict,-0.015625,-0.022430419921875,False,False
g009_clean,9,clean,stable,East,West,3.4952709674835205,30.140625,30.359375,conflict,policy_fixed_global,-0.21875,3.495271,-0.21875,conflict,0.0,0.0,False,False
g009_redundant,9,redundant,stable,East,West,8.87479305267334,28.296875,26.25,clean,policy_fixed_global,2.046875,8.874793,2.046875,clean,0.0,0.0,False,False
g009_irrelevant,9,irrelevant,stable,East,West,8.005430221557617,29.703125,28.125,clean,policy_fixed_global,1.578125,7.9592266,1.5625,clean,0.015625,0.04620361328125,False,False
g009_paraphrase,9,paraphrase,stable,East,West,11.567137718200684,23.25,21.3125,clean,policy_fixed_global,1.9375,11.572227,1.9375,clean,0.0,-0.00508880615234375,False,False
g009_weak_distractor,9,weak_distractor,competition,East,West,6.054040908813477,29.703125,29.3125,clean,policy_fixed_global,0.390625,6.054041,0.390625,clean,0.0,0.0,False,False
g009_competition_balanced,9,competition_balanced,competition,East,West,1.5606328248977661,28.328125,28.5,conflict,policy_fixed_global,-0.171875,1.5606328,-0.171875,conflict,0.0,0.0,False,False
g009_direct_conflict,9,direct_conflict,competition,East,West,-1.0705692768096924,29.765625,32.8125,conflict,policy_fixed_global,-3.046875,-1.0283391,-3.0,conflict,-0.046875,-0.04223012924194336,False,False
g009_closure_update,9,closure_update,closure,East,West,-4.104164123535156,27.609375,31.75,conflict,policy_fixed_global,-4.140625,-4.1351614,-4.125,conflict,-0.015625,0.030997276306152344,False,False
g009_closure_override,9,closure_override,closure,East,West,-3.027529001235962,27.59375,30.546875,conflict,policy_fixed_global,-2.953125,-3.027529,-2.953125,conflict,0.0,0.0,False,False
g009_exception_override,9,exception_override,closure,East,West,-2.4365603923797607,27.984375,31.203125,conflict,policy_fixed_global,-3.21875,-2.4365604,-3.21875,conflict,0.0,0.0,False,False
g010_clean,10,clean,stable,Copper,Silver,3.467188596725464,27.296875,24.890625,clean,policy_fixed_global,2.40625,3.495271,2.4375,clean,-0.03125,-0.02808237075805664,False,False
g010_redundant,10,redundant,stable,Copper,Silver,3.7185940742492676,26.53125,23.484375,clean,policy_fixed_global,3.046875,3.7045782,3.046875,clean,0.0,0.014015913009643555,False,False
g010_irrelevant,10,irrelevant,stable,Copper,Silver,-0.12392354011535645,28.578125,28.296875,clean,policy_fixed_global,0.28125,-0.07840395,0.328125,clean,-0.046875,-0.04551959037780762,False,False
g010_paraphrase,10,paraphrase,stable,Copper,Silver,4.19760799407959,22.234375,20.03125,clean,policy_fixed_global,2.203125,4.197529,2.203125,clean,0.0,7.915496826171875e-05,False,False
g010_weak_distractor,10,weak_distractor,competition,Copper,Silver,-0.42563414573669434,27.40625,26.953125,clean,policy_fixed_global,0.453125,-0.42563415,0.453125,clean,0.0,0.0,False,False
g010_competition_balanced,10,competition_balanced,competition,Copper,Silver,-6.301116943359375,26.484375,28.40625,conflict,policy_fixed_global,-1.921875,-6.301117,-1.921875,conflict,0.0,0.0,False,False
g010_direct_conflict,10,direct_conflict,competition,Copper,Silver,-6.980221748352051,28.03125,30.59375,conflict,policy_fixed_global,-2.5625,-6.977228,-2.5625,conflict,0.0,-0.0029935836791992188,False,False
g010_closure_update,10,closure_update,closure,Copper,Silver,-8.299162864685059,26.0625,29.734375,conflict,policy_fixed_global,-3.671875,-8.323872,-3.671875,conflict,0.0,0.02470874786376953,False,False
g010_closure_override,10,closure_override,closure,Copper,Silver,-12.235185623168945,23.171875,30.421875,conflict,policy_fixed_global,-7.25,-12.2482815,-7.28125,conflict,0.03125,0.013095855712890625,False,False
g010_exception_override,10,exception_override,closure,Copper,Silver,-11.397862434387207,24.03125,30.515625,conflict,policy_fixed_global,-6.484375,-11.376898,-6.453125,conflict,-0.03125,-0.020964622497558594,False,False
g011_clean,11,clean,stable,Gold,Iron,3.4952709674835205,28.578125,28.109375,clean,policy_fixed_global,0.46875,3.495271,0.46875,clean,0.0,0.0,False,False
g011_redundant,11,redundant,stable,Gold,Iron,7.8735246658325195,27.109375,24.484375,clean,policy_fixed_global,2.625,7.8735247,2.625,clean,0.0,0.0,False,False
g011_irrelevant,11,irrelevant,stable,Gold,Iron,1.3065130710601807,27.09375,27.84375,conflict,policy_fixed_global,-0.75,1.3633282,-0.703125,conflict,-0.046875,-0.056815147399902344,False,False
g011_paraphrase,11,paraphrase,stable,Gold,Iron,12.784934997558594,22.609375,18.9375,clean,policy_fixed_global,3.671875,12.814719,3.671875,clean,0.0,-0.029784202575683594,False,False
g011_weak_distractor,11,weak_distractor,competition,Gold,Iron,-3.5915334224700928,26.90625,29.5625,conflict,policy_fixed_global,-2.65625,-3.5915334,-2.65625,conflict,0.0,0.0,False,False
g011_competition_balanced,11,competition_balanced,competition,Gold,Iron,-7.37583065032959,26.328125,30.984375,conflict,policy_fixed_global,-4.65625,-7.3758307,-4.65625,conflict,0.0,0.0,False,False
g011_direct_conflict,11,direct_conflict,competition,Gold,Iron,-8.744494438171387,26.75,32.4375,conflict,policy_fixed_global,-5.6875,-8.708853,-5.65625,conflict,-0.03125,-0.03564167022705078,False,False
g011_closure_update,11,closure_update,closure,Gold,Iron,-9.97377872467041,24.625,30.796875,conflict,policy_fixed_global,-6.171875,-10.01165,-6.1875,conflict,0.015625,0.037871360778808594,False,False
g011_closure_override,11,closure_override,closure,Gold,Iron,-9.275544166564941,22.203125,28.546875,conflict,policy_fixed_global,-6.34375,-9.275544,-6.34375,conflict,0.0,0.0,False,False
g011_exception_override,11,exception_override,closure,Gold,Iron,-8.380213737487793,23.28125,29.296875,conflict,policy_fixed_global,-6.015625,-8.380214,-6.015625,conflict,0.0,0.0,False,False
g012_clean,12,clean,stable,Red,Blue,3.4952709674835205,28.15625,30.734375,conflict,policy_fixed_global,-2.578125,3.495271,-2.578125,conflict,0.0,0.0,False,False
g012_redundant,12,redundant,stable,Red,Blue,7.340967178344727,26.6875,27.46875,conflict,policy_fixed_global,-0.78125,7.340967,-0.78125,conflict,0.0,0.0,False,False
g012_irrelevant,12,irrelevant,stable,Red,Blue,4.795533180236816,29.90625,31.359375,conflict,policy_fixed_global,-1.453125,4.711311,-1.5,conflict,0.046875,0.08422231674194336,False,False
g012_paraphrase,12,paraphrase,stable,Red,Blue,14.489919662475586,24.46875,22.46875,clean,policy_fixed_global,2.0,14.482175,1.984375,clean,0.015625,0.007744789123535156,False,False
g012_weak_distractor,12,weak_distractor,competition,Red,Blue,5.415931701660156,29.265625,31.171875,conflict,policy_fixed_global,-1.90625,5.4159317,-1.90625,conflict,0.0,0.0,False,False
g012_competition_balanced,12,competition_balanced,competition,Red,Blue,-1.2854554653167725,28.78125,33.5625,conflict,policy_fixed_global,-4.78125,-1.2854555,-4.78125,conflict,0.0,0.0,False,False
g012_direct_conflict,12,direct_conflict,competition,Red,Blue,0.6321780681610107,30.5625,34.71875,conflict,policy_fixed_global,-4.15625,0.6360116,-4.140625,conflict,-0.015625,-0.0038335323333740234,False,False
g012_closure_update,12,closure_update,closure,Red,Blue,-2.1366560459136963,27.484375,33.8125,conflict,policy_fixed_global,-6.328125,-2.1299484,-6.34375,conflict,0.015625,-0.006707668304443359,False,False
g012_closure_override,12,closure_override,closure,Red,Blue,-4.983823776245117,26.65625,33.3125,conflict,policy_fixed_global,-6.65625,-4.9807224,-6.6875,conflict,0.03125,-0.003101348876953125,False,False
g012_exception_override,12,exception_override,closure,Red,Blue,-3.5052664279937744,27.0625,32.34375,conflict,policy_fixed_global,-5.28125,-3.5078032,-5.28125,conflict,0.0,0.002536773681640625,False,False
g015_clean,15,clean,stable,East,West,3.4952709674835205,28.296875,29.921875,conflict,policy_fixed_global,-1.625,3.495271,-1.625,conflict,0.0,0.0,False,False
g015_redundant,15,redundant,stable,East,West,8.279629707336426,27.078125,26.6875,clean,policy_fixed_global,0.390625,8.27963,0.390625,clean,0.0,0.0,False,False
g015_irrelevant,15,irrelevant,stable,East,West,4.085055351257324,28.640625,30.1875,conflict,policy_fixed_global,-1.546875,4.0555944,-1.5625,conflict,0.015625,0.029460906982421875,False,False
g015_paraphrase,15,paraphrase,stable,East,West,13.31622314453125,25.828125,23.46875,clean,policy_fixed_global,2.359375,13.304433,2.34375,clean,0.015625,0.011790275573730469,False,False
g015_weak_distractor,15,weak_distractor,competition,East,West,8.139717102050781,28.6875,28.890625,conflict,policy_fixed_global,-0.203125,8.139717,-0.203125,conflict,0.0,0.0,False,False
g015_competition_balanced,15,competition_balanced,competition,East,West,0.8146922588348389,26.859375,29.90625,conflict,policy_fixed_global,-3.046875,0.81469226,-3.046875,conflict,0.0,0.0,False,False
g015_direct_conflict,15,direct_conflict,competition,East,West,-0.17377471923828125,28.140625,32.875,conflict,policy_fixed_global,-4.734375,-0.19223309,-4.734375,conflict,0.0,0.01845836639404297,False,False
g015_closure_update,15,closure_update,closure,East,West,-3.554110288619995,26.375,31.609375,conflict,policy_fixed_global,-5.234375,-3.5890043,-5.25,conflict,0.015625,0.03489398956298828,False,False
g015_closure_override,15,closure_override,closure,East,West,-1.3475396633148193,27.0625,30.96875,conflict,policy_fixed_global,-3.90625,-1.3303244,-3.90625,conflict,0.0,-0.017215251922607422,False,False
g015_exception_override,15,exception_override,closure,East,West,-0.9844300746917725,27.0625,31.53125,conflict,policy_fixed_global,-4.46875,-0.99696517,-4.5,conflict,0.03125,0.01253509521484375,False,False
